frame,path,teacher_top1_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,prototype_memory_size,update_applied,updates_this_frame,batch_size_used,det_loss,prototype_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
6007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06008.jpg,0.404400,0,0,0,1,0,0,,,0.009266,1.033761,4,32,128,1,1,4,4.485844,0.000000,4.485844,12.213,0.556932,12.320,652.508,689.880
6008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06009.jpg,0.531223,0,0,0,1,0,0,,,0.013367,1.131465,4,32,128,1,1,4,3.912401,0.000000,3.912401,12.205,0.687185,12.715,264.067,302.057
6009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06010.jpg,0.413335,0,0,0,1,0,0,,,0.009636,1.179277,4,32,128,1,1,4,3.600069,0.000000,3.600069,12.909,0.597992,12.380,444.804,483.668
6010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06011.jpg,0.253420,0,0,0,0,0,0,,,0.968401,5.045968,4,32,128,1,1,4,3.373586,0.000000,3.373586,11.668,0.425590,14.029,496.209,534.826
6011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06012.jpg,0.234791,0,0,0,0,0,0,,,0.757939,19.351352,4,32,128,1,1,4,4.317693,0.000000,4.317693,12.583,0.505458,12.313,507.109,544.750
6012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06013.jpg,0.331826,0,0,0,0,0,0,,,0.278946,3.614031,4,32,128,1,1,4,5.214968,0.000000,5.214968,12.025,0.475309,12.325,549.507,586.538
6013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06014.jpg,0.522593,0,0,0,1,0,0,,,0.017569,1.118050,4,32,128,1,1,4,3.524015,0.000000,3.524015,12.500,0.640135,12.162,550.658,589.272
6014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06015.jpg,0.421256,0,0,0,1,0,0,,,0.047724,1.054409,4,32,128,1,1,4,3.656693,0.000000,3.656693,11.461,0.664935,12.135,668.657,705.451
6015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06016.jpg,0.430734,0,0,0,1,0,0,,,0.005910,1.015049,4,32,128,1,1,4,4.369841,0.000000,4.369841,12.192,0.668724,11.743,385.499,422.264
6016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06017.jpg,0.584202,0,0,0,1,0,0,,,0.021085,1.284177,4,32,128,1,1,4,4.800170,0.000000,4.800170,11.579,0.781539,12.298,300.697,337.481
6017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06018.jpg,0.163895,0,0,0,1,0,0,,,0.036262,1.559403,4,32,128,1,1,4,3.735229,0.000000,3.735229,11.875,0.215942,12.741,506.086,543.087
6018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06019.jpg,0.163941,0,0,0,1,0,0,,,0.000019,1.000119,4,32,128,1,1,4,4.819576,0.000000,4.819576,11.402,0.216244,12.179,385.641,421.779
6019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06020.jpg,0.163988,0,0,0,1,0,0,,,0.000013,1.000075,4,32,128,1,1,4,3.742375,0.000000,3.742375,12.734,0.216532,11.324,336.820,373.452
6020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06021.jpg,0.615390,0,0,0,1,0,0,,,0.010667,1.100924,4,32,128,1,1,4,5.285082,0.000000,5.285082,11.553,0.764445,12.290,674.286,710.924
6021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06022.jpg,0.687222,0,0,0,1,0,0,,,0.005951,1.100965,4,32,128,1,1,4,3.829585,0.000000,3.829585,12.411,0.828835,12.275,654.169,691.885
6022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06023.jpg,0.414085,0,0,0,1,0,0,,,0.066470,1.001610,4,32,128,1,1,4,4.326860,0.000000,4.326860,12.038,0.620768,12.208,409.525,446.935
6023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06024.jpg,0.394981,0,0,0,1,0,0,,,0.042238,1.159568,4,32,128,1,1,4,4.549779,0.000000,4.549779,12.071,0.562741,11.803,423.611,460.924
6024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06025.jpg,0.654240,0,0,0,1,0,0,,,0.001969,1.084024,4,32,128,1,1,4,3.451799,0.000000,3.451799,11.765,0.770089,12.243,656.809,693.570
6025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06026.jpg,0.705941,0,0,0,1,0,0,,,0.010296,1.046994,4,32,128,1,1,4,3.970255,0.000000,3.970255,12.470,0.818569,12.200,466.851,504.337
6026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06027.jpg,0.367970,0,0,0,1,0,0,,,0.044413,1.099175,4,32,128,1,1,4,3.741292,0.000000,3.741292,11.405,0.504668,12.268,535.845,572.151
6027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06028.jpg,0.659777,0,0,0,1,0,0,,,0.056403,1.026829,4,32,128,1,1,4,4.460027,0.000000,4.460027,12.943,0.790804,11.965,311.829,350.630
6028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06029.jpg,0.553099,0,0,0,1,0,0,,,0.013874,1.053595,4,32,128,1,1,4,3.691814,0.000000,3.691814,12.838,0.708221,12.111,781.587,819.729
6029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06030.jpg,0.593272,0,0,0,1,0,0,,,0.001168,1.013545,4,32,128,1,1,4,3.411052,0.000000,3.411052,11.933,0.762700,12.879,581.105,618.787
6030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06031.jpg,0.531621,0,0,0,1,0,0,,,0.004079,1.035942,4,32,128,1,1,4,4.028313,0.000000,4.028313,11.719,0.686109,12.434,378.651,415.619
6031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06032.jpg,0.476361,0,0,0,1,0,0,,,0.013460,1.023833,4,32,128,1,1,4,3.572642,0.000000,3.572642,12.169,0.731812,12.346,655.231,692.763
6032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06033.jpg,0.515822,0,0,0,1,0,0,,,0.011459,1.055885,4,32,128,1,1,4,5.264096,0.000000,5.264096,12.166,0.692059,12.295,557.307,594.621
6033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06034.jpg,0.664646,0,0,0,1,0,0,,,0.005947,1.045097,4,32,128,1,1,4,3.549801,0.000000,3.549801,12.309,0.834010,12.363,651.992,690.097
6034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06035.jpg,0.701044,0,0,0,1,0,0,,,0.006053,1.169245,4,32,128,1,1,4,3.928116,0.000000,3.928116,14.054,0.844289,12.444,324.749,364.532
6035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06036.jpg,0.720105,0,0,0,1,0,0,,,0.004904,1.002338,4,32,128,1,1,4,3.312253,0.000000,3.312253,12.500,0.855608,12.532,508.536,546.519
6036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06037.jpg,0.776625,0,0,0,1,0,0,,,0.038286,1.065125,4,32,128,1,1,4,3.813791,0.000000,3.813791,12.417,0.892219,13.597,418.861,457.744
6037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06038.jpg,0.749667,0,0,0,1,0,0,,,0.047828,1.101394,4,32,128,1,1,4,3.113901,0.000000,3.113901,12.884,0.884409,12.330,506.428,544.466
6038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06039.jpg,0.666003,0,0,0,1,0,0,,,0.003468,1.015780,4,32,128,1,1,4,3.408633,0.000000,3.408633,12.061,0.842226,12.343,621.320,658.596
6039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06040.jpg,0.594396,0,0,0,1,0,0,,,0.003745,1.135437,4,32,128,1,1,4,3.348781,0.000000,3.348781,13.029,0.762492,12.368,334.110,372.519
6040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06041.jpg,0.463209,0,0,0,1,0,0,,,0.008600,1.110056,4,32,128,1,1,4,4.147706,0.000000,4.147706,12.081,0.671214,11.550,387.583,423.829
6041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06042.jpg,0.463423,0,0,0,1,0,0,,,0.000039,1.000251,4,32,128,1,1,4,3.703612,0.000000,3.703612,11.797,0.670555,12.065,497.656,534.586
6042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06043.jpg,0.625011,0,0,0,1,0,0,,,0.025662,1.577330,4,32,128,1,1,4,4.393426,0.000000,4.393426,12.145,0.842859,12.481,575.018,612.430
6043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06044.jpg,0.686979,0,0,0,1,0,0,,,0.005002,1.024068,4,32,128,1,1,4,3.196275,0.000000,3.196275,12.536,0.866427,12.258,569.710,607.260
6044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06045.jpg,0.711950,0,0,0,0,0,0,,,0.457708,1.556699,4,32,128,1,1,4,3.366540,0.000000,3.366540,12.022,0.808093,12.272,494.982,532.060
6045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06046.jpg,0.684861,0,0,0,0,0,0,,,0.476790,1.654082,4,32,128,1,1,4,3.488345,0.000000,3.488345,12.790,0.868521,11.918,439.818,477.402
6046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06047.jpg,0.518293,0,0,0,1,0,0,,,0.033202,1.082479,4,32,128,1,1,4,3.672612,0.000000,3.672612,12.322,0.781002,12.559,380.430,418.260
6047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06048.jpg,0.518592,0,0,0,1,0,0,,,0.000025,1.000247,4,32,128,1,1,4,3.185987,0.000000,3.185987,13.084,0.780430,12.517,459.882,498.398
6048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06049.jpg,0.525038,0,0,0,1,0,0,,,0.031197,1.180171,4,32,128,1,1,4,3.979812,0.000000,3.979812,12.290,0.754599,12.523,624.628,662.466
6049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06050.jpg,0.730809,0,0,0,1,0,0,,,0.023763,1.342767,4,32,128,1,1,4,3.900601,0.000000,3.900601,12.979,0.891994,12.252,260.309,298.810
6050,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06051.jpg,0.626032,0,0,0,1,0,0,,,0.015255,1.050759,4,32,128,1,1,4,3.109350,0.000000,3.109350,12.049,0.836784,12.112,627.879,665.297
6051,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06052.jpg,0.654566,0,0,0,1,0,0,,,0.071280,1.209147,4,32,128,1,1,4,3.841232,0.000000,3.841232,12.451,0.865175,12.167,607.744,646.909
6052,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06053.jpg,0.766610,0,0,0,1,0,0,,,0.065397,1.029204,4,32,128,1,1,4,3.329891,0.000000,3.329891,11.607,0.914626,12.237,457.941,494.687
6053,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06054.jpg,0.681586,0,0,0,1,0,0,,,0.032193,1.101851,4,32,128,1,1,4,4.871586,0.000000,4.871586,12.544,0.844023,12.453,627.378,665.852
6054,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06055.jpg,0.563968,0,0,0,0,0,0,,,0.475501,2.043605,4,32,128,1,1,4,3.745465,0.000000,3.745465,12.292,0.574894,12.456,652.175,690.203
6055,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06056.jpg,0.876888,0,0,0,0,0,0,,,0.466102,2.162725,4,32,128,1,1,4,4.242909,0.000000,4.242909,12.598,0.950725,12.710,356.184,394.251
6056,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06057.jpg,0.724594,0,0,0,1,0,0,,,0.005427,1.167444,4,32,128,1,1,4,5.654434,0.000000,5.654434,11.642,0.873962,11.907,591.495,628.622
6057,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06058.jpg,0.860799,0,0,0,1,0,0,,,0.047463,1.119609,4,32,128,1,1,4,3.237996,0.000000,3.237996,12.915,0.951522,12.253,483.827,522.438
6058,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06059.jpg,0.835767,0,0,0,1,0,0,,,0.004726,1.030837,4,32,128,1,1,4,3.400332,0.000000,3.400332,12.094,0.938500,12.166,541.166,578.057
6059,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06060.jpg,0.811742,0,0,0,1,0,0,,,0.058927,1.212385,4,32,128,1,1,4,3.776945,0.000000,3.776945,12.775,0.933167,12.723,226.675,265.076
6060,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06061.jpg,0.723455,0,0,0,0,0,0,,,0.151289,2.537212,4,32,128,1,1,4,3.502501,0.000000,3.502501,11.952,0.903976,12.238,349.360,386.456
6061,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06062.jpg,0.723711,0,0,0,1,0,0,,,0.000045,1.000208,4,32,128,1,1,4,3.308140,0.000000,3.308140,13.159,0.904002,12.057,493.699,531.659
6062,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06063.jpg,0.787229,0,0,0,1,0,0,,,0.149775,2.439507,4,32,128,1,1,4,3.448569,0.000000,3.448569,12.373,0.930790,12.465,616.219,653.877
6063,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06064.jpg,0.760238,0,0,0,1,0,0,,,0.002141,1.020443,4,32,128,1,1,4,3.902290,0.000000,3.902290,12.073,0.897801,14.244,450.691,490.466
6064,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06065.jpg,0.743983,0,0,0,1,0,0,,,0.048692,1.243206,4,32,128,1,1,4,3.074033,0.000000,3.074033,11.972,0.894610,12.383,581.712,619.280
6065,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06066.jpg,0.402472,0,0,0,0,0,0,,,0.194697,3.158040,4,32,128,1,1,4,3.824270,0.000000,3.824270,12.940,0.624320,12.465,379.283,418.004
6066,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06067.jpg,0.951152,0,0,0,0,0,0,,,0.187020,3.002092,4,32,128,1,1,4,3.631061,0.000000,3.631061,11.896,0.985857,11.949,329.837,366.520
6067,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06068.jpg,0.904372,0,0,0,0,0,0,0.000000,,0.479372,2.393071,4,32,128,1,1,4,3.326190,0.000000,3.326190,11.796,0.949939,12.083,463.604,499.993
6068,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06069.jpg,0.955441,0,0,0,0,0,0,,,0.482438,2.543154,4,32,128,1,1,4,3.728879,0.000000,3.728879,12.010,0.984854,12.305,548.854,585.732
6069,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06070.jpg,0.852215,0,0,0,1,0,0,,,0.017224,1.091002,4,32,128,1,1,4,4.996790,0.000000,4.996790,12.660,0.949326,12.399,410.080,448.040
6070,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06071.jpg,0.958975,0,0,0,1,0,0,,,0.017750,1.118587,4,32,128,1,1,4,3.413925,0.000000,3.413925,11.813,0.987335,11.693,507.559,543.483
6071,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06072.jpg,0.929438,0,0,0,0,0,0,,,0.173416,2.625785,4,32,128,1,1,4,3.163557,0.000000,3.163557,12.323,0.973536,11.876,623.370,663.141
6072,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06073.jpg,0.956250,0,0,0,0,0,0,,,0.173539,2.852368,4,32,128,1,1,4,4.189947,0.000000,4.189947,11.627,0.985003,12.297,535.507,572.142
6073,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06074.jpg,0.887305,0,0,0,1,0,0,,,0.019691,1.210806,4,32,128,1,1,4,3.227936,0.000000,3.227936,12.470,0.962429,13.029,626.467,664.645
6074,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06075.jpg,0.899280,0,0,0,1,0,0,,,0.002945,1.005585,4,32,128,1,1,4,4.205893,0.000000,4.205893,12.423,0.963331,12.149,750.825,788.555
6075,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06076.jpg,0.850233,0,0,0,1,0,0,,,0.174082,2.487748,4,32,128,1,1,4,3.915957,0.000000,3.915957,12.585,0.943225,13.495,377.419,416.337
6076,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06077.jpg,0.860791,0,0,0,1,0,0,,,0.008463,1.008571,4,32,128,1,1,4,3.681919,0.000000,3.681919,11.892,0.947564,11.850,399.294,435.564
6077,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06078.jpg,0.889512,0,0,0,1,0,0,,,0.010814,1.003134,4,32,128,1,1,4,3.281137,0.000000,3.281137,11.816,0.962087,11.652,535.340,571.829
6078,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06079.jpg,0.794863,0,0,0,1,0,0,,,0.004198,1.011415,4,32,128,1,1,4,4.174153,0.000000,4.174153,11.543,0.929345,13.833,487.764,526.051
6079,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06080.jpg,0.795062,0,0,0,1,0,0,,,0.000030,1.000181,4,32,128,1,1,4,3.506822,0.000000,3.506822,12.205,0.929522,12.097,593.644,630.490
6080,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06081.jpg,0.908848,0,0,0,1,0,0,,,0.018411,1.040939,4,32,128,1,1,4,3.680884,0.000000,3.680884,11.876,0.966204,11.526,379.835,415.713
6081,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06082.jpg,0.908935,0,0,0,1,0,0,,,0.000043,1.000225,4,32,128,1,1,4,3.152190,0.000000,3.152190,12.398,0.966330,11.854,625.214,662.279
6082,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06083.jpg,0.742571,0,0,0,0,0,0,,,0.312448,8.121909,4,32,128,1,1,4,4.879669,0.000000,4.879669,12.044,0.819890,12.245,444.451,481.699
6083,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06084.jpg,0.677862,0,0,0,0,0,0,,,0.308820,8.320963,4,32,128,1,1,4,3.960502,0.000000,3.960502,12.941,0.863441,12.080,620.485,660.045
6084,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06085.jpg,0.619206,0,0,0,1,0,0,,,0.010674,1.027223,4,32,128,1,1,4,4.237400,0.000000,4.237400,12.186,0.826512,12.351,669.065,706.738
6085,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06086.jpg,0.619460,0,0,0,1,0,0,,,0.000028,1.000200,4,32,128,1,1,4,3.409667,0.000000,3.409667,12.679,0.827273,12.074,501.990,540.756
6086,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06087.jpg,0.758296,0,0,0,1,0,0,,,0.020632,1.093924,4,32,128,1,1,4,4.539169,0.000000,4.539169,11.832,0.905230,12.154,551.834,588.506
6087,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06088.jpg,0.758500,0,0,0,1,0,0,,,0.000030,1.000188,4,32,128,1,1,4,4.010449,0.000000,4.010449,12.663,0.905570,12.158,643.101,681.014
6088,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06089.jpg,0.773180,0,0,0,1,0,0,,,0.003705,1.008102,4,32,128,1,1,4,3.446708,0.000000,3.446708,12.204,0.907498,11.638,638.247,674.952
6089,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06090.jpg,0.117343,0,0,0,1,0,0,,,0.009608,1.016917,4,32,128,1,1,4,3.843650,0.000000,3.843650,11.910,0.200418,12.202,663.266,700.092
6090,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06091.jpg,0.687386,0,0,0,1,0,0,,,0.006972,1.022016,4,32,128,1,1,4,3.558134,0.000000,3.558134,12.543,0.843664,12.328,593.841,632.059
6091,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06092.jpg,0.929454,0,0,0,0,0,0,0.087831,,0.307333,9.689163,4,32,128,1,1,4,3.225484,0.000000,3.225484,12.616,0.959259,12.234,490.191,528.063
6092,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06093.jpg,0.929492,0,0,1,1,0,1,0.999948,,0.000002,1.000033,4,32,128,1,1,4,4.195179,0.000000,4.195179,11.555,0.959260,12.244,309.594,346.309
6093,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06094.jpg,0.536231,0,0,0,0,0,0,,,0.299726,10.101963,4,32,128,1,1,4,4.384181,0.000000,4.384181,12.119,0.701481,12.299,716.477,753.895
6094,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06095.jpg,0.536407,0,0,0,1,0,0,,,0.000010,1.000061,4,32,128,1,1,4,3.458991,0.000000,3.458991,11.740,0.701806,12.629,499.698,536.973
6095,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06096.jpg,0.349043,0,0,0,0,0,0,,,0.299387,10.299332,4,32,128,1,1,4,4.002800,0.000000,4.002800,12.054,0.515226,12.293,459.861,497.104
6096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06097.jpg,0.956663,0,0,1,1,0,1,0.961151,,0.002830,1.010927,4,32,128,1,1,4,3.280401,0.000000,3.280401,11.713,0.976228,12.488,591.137,628.220
6097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06098.jpg,0.837923,1,1,1,1,1,2,0.976481,0.976481,0.001773,1.020577,4,32,128,1,1,4,5.980209,0.000000,5.980209,12.221,0.891573,12.361,547.020,584.929
6098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06099.jpg,0.927345,1,1,1,1,1,3,0.940797,0.940797,0.004847,1.055512,4,32,128,1,1,4,5.810894,0.000000,5.810894,11.976,0.954315,12.136,556.272,593.069
6099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06100.jpg,0.927378,1,1,1,1,1,4,0.999829,0.999829,0.000010,1.000171,4,32,128,1,1,4,6.712395,0.000000,6.712395,12.153,0.954314,11.907,368.702,406.314
6100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06101.jpg,0.678830,0,0,0,1,0,0,,,0.001766,1.011897,4,32,128,1,1,4,6.852049,0.000000,6.852049,11.854,0.789087,12.158,423.864,460.694
6101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06102.jpg,0.746219,0,0,0,1,0,0,,,0.003446,1.006769,4,32,128,1,1,4,8.909476,0.000000,8.909476,11.775,0.865732,11.768,504.592,540.684
6102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06103.jpg,0.898840,0,0,1,1,0,1,0.974310,,0.001903,1.025423,4,32,128,1,1,4,9.762954,0.000000,9.762954,11.643,0.947600,12.245,312.044,348.865
6103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06104.jpg,0.953984,1,1,1,1,1,2,0.977677,0.977677,0.000856,1.019562,4,32,128,1,1,4,8.567156,0.000000,8.567156,12.195,0.977115,13.021,496.828,534.777
6104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06105.jpg,0.302786,0,0,0,1,0,0,,,0.007625,1.086852,4,32,128,1,1,4,7.733363,0.000000,7.733363,12.343,0.498207,11.834,538.668,576.628
6105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06106.jpg,0.749727,0,0,0,0,0,0,,,0.312430,10.334195,4,32,128,1,1,4,9.392530,0.000000,9.392530,12.326,0.837561,12.528,546.112,584.105
6106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06107.jpg,0.828041,0,0,0,0,0,0,0.084266,,0.316563,11.423214,4,32,128,1,1,4,7.853301,0.000000,7.853301,12.313,0.925377,12.701,622.795,660.974
6107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06108.jpg,0.828176,0,0,1,1,0,1,0.999867,,0.000012,1.000130,4,32,128,1,1,4,11.262632,0.000000,11.262632,12.000,0.924625,12.284,383.468,420.812
6108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06109.jpg,0.449642,0,0,0,1,0,0,,,0.010754,1.054350,4,32,128,1,1,4,7.634570,0.000000,7.634570,11.554,0.532929,12.191,390.817,427.124
6109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06110.jpg,0.657918,0,0,0,1,0,0,,,0.011350,1.033188,4,32,128,1,1,4,9.637362,0.000000,9.637362,11.781,0.778134,11.403,550.440,586.139
6110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06111.jpg,0.521151,0,0,0,1,0,0,,,0.014092,1.029153,4,32,128,1,1,4,9.940159,0.000000,9.940159,11.408,0.638597,12.054,553.641,589.852
6111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06112.jpg,0.855591,0,0,1,1,0,1,0.883943,,0.008831,1.093243,4,32,128,1,1,4,6.804766,0.000000,6.804766,12.198,0.924094,12.469,582.017,620.073
6112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06113.jpg,0.586140,0,0,0,0,0,0,,,0.348294,8.716744,4,32,128,1,1,4,8.120928,0.000000,8.120928,12.074,0.696366,12.221,477.375,514.474
6113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06114.jpg,0.154692,0,0,0,0,0,0,,,0.335730,1.321955,4,32,128,1,1,4,7.078966,0.000000,7.078966,12.969,0.215791,12.272,461.267,499.839
6114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06115.jpg,0.154746,0,0,0,1,0,0,,,0.000038,1.000222,4,32,128,1,1,4,13.843663,0.000000,13.843663,12.142,0.212232,12.503,580.241,618.170
6115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06116.jpg,0.216599,0,0,0,1,0,0,,,0.039989,1.121282,4,32,128,1,1,4,7.869777,0.000000,7.869777,11.972,0.294088,13.846,661.007,699.351
6116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06117.jpg,0.196556,0,0,0,0,0,0,,,0.211186,1.329703,4,32,128,1,1,4,8.160831,0.000000,8.160831,11.961,0.303960,12.119,399.744,436.963
6117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06118.jpg,0.196648,0,0,0,1,0,0,,,0.000033,1.000124,4,32,128,1,1,4,6.702745,0.000000,6.702745,12.514,0.300297,12.105,692.830,730.138
6118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06119.jpg,0.306442,0,0,0,0,0,0,,,0.279974,1.496235,4,32,128,1,1,4,8.749128,0.000000,8.749128,12.565,0.430463,12.148,427.773,465.232
6119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06120.jpg,0.371467,0,0,0,1,0,0,,,0.021570,1.129472,4,32,128,1,1,4,8.061359,0.000000,8.061359,12.383,0.544863,12.184,379.212,416.966
6120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06121.jpg,0.344972,0,0,0,1,0,0,,,0.004622,1.172511,4,32,128,1,1,4,8.112259,0.000000,8.112259,12.033,0.516733,12.408,653.783,691.035
6121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_06122.jpg,0.431863,0,0,0,1,0,0,,,0.128436,2.071912,4,32,128,1,1,4,7.297368,0.000000,7.297368,12.842,0.554279,12.630,593.958,632.338
