frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,memory_contrastive_loss,memory_contrastive_valid_entries,memory_contrastive_mean_pos_sim,memory_contrastive_mean_neg_sim,memory_contrastive_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
1605,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01606.jpg,0.711104,0,0,0,1,0,1,1,1.710705,0.711104,0.999601,0,,,0.000046,1.000038,4,32,1,1,1,4,4.010022,4.010239,0,0,0,0.000000,0,,,,0.002169,4,0.837318,0.152174,0.685144,13.188,0.037929,13.127,516.799,559.538
1606,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01607.jpg,0.644491,0,0,0,1,0,1,1,1.504603,0.644491,0.860112,0,,,0.015872,1.039494,4,32,1,1,1,4,4.045223,4.045434,0,0,0,0.000000,0,,,,0.002116,4,0.836516,0.149152,0.687363,12.689,0.183330,12.908,377.933,417.769
1607,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01608.jpg,0.679511,0,0,0,1,0,1,1,1.536626,0.679511,0.857115,0,,,0.016427,1.024496,4,32,1,1,1,4,3.844476,3.844661,0,0,0,0.000000,0,,,,0.001850,4,0.834609,0.132885,0.701724,13.341,0.005523,13.102,349.429,392.013
1608,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01609.jpg,0.761607,0,0,0,1,0,1,1,1.729654,0.761607,0.968047,0,,,0.003750,1.000235,4,32,1,1,1,4,3.800353,3.800558,0,0,0,0.000000,0,,,,0.002048,4,0.835795,0.145578,0.690217,12.787,0.007683,12.887,677.762,717.944
1609,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01610.jpg,0.761264,0,0,0,1,0,1,1,1.761203,0.761264,0.999940,0,,,0.000007,1.000010,4,32,1,1,1,4,3.800494,3.800694,0,0,0,0.000000,0,,,,0.002003,4,0.835994,0.143207,0.692787,12.773,0.007522,12.644,425.365,466.519
1610,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01611.jpg,0.731958,0,0,0,1,0,1,1,1.628160,0.731958,0.896203,0,,,0.011746,1.024856,4,32,1,1,1,4,4.028235,4.028429,0,0,0,0.000000,0,,,,0.001937,4,0.835189,0.135965,0.699224,12.684,0.001889,13.045,470.048,509.560
1611,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01612.jpg,0.709320,0,0,0,1,0,1,1,1.618326,0.709320,0.909006,0,,,0.009751,1.027373,4,32,1,1,1,4,3.881099,3.881274,0,0,0,0.000000,0,,,,0.001754,4,0.837825,0.131595,0.706231,12.673,0.001250,12.532,455.385,494.746
1612,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01613.jpg,0.735617,0,0,0,1,0,1,1,1.599592,0.735617,0.863974,0,,,0.015262,1.031079,4,32,1,1,1,4,3.803729,3.803938,0,0,0,0.000000,0,,,,0.002092,4,0.834963,0.146381,0.688582,12.305,0.004612,12.807,622.117,660.658
1613,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01614.jpg,0.305010,0,0,0,1,0,1,1,1.182861,0.305010,0.877851,0,,,0.013728,1.030335,4,32,1,1,1,4,3.987552,3.987766,0,0,0,0.000000,0,,,,0.002140,4,0.839864,0.152732,0.687132,12.458,0.053551,12.783,856.457,895.668
1614,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01615.jpg,0.517552,0,0,0,1,0,1,1,1.399713,0.517552,0.882160,0,,,0.013230,1.028801,4,32,1,1,1,4,3.799899,3.800093,0,0,0,0.000000,0,,,,0.001934,4,0.835678,0.139583,0.696095,11.612,0.090611,12.621,469.407,508.800
1615,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01616.jpg,0.598611,0,0,0,1,0,1,1,1.583278,0.598611,0.984667,0,,,0.001836,1.003607,4,32,1,1,1,4,3.937459,3.937656,0,0,0,0.000000,0,,,,0.001974,4,0.831821,0.136276,0.695545,12.189,0.087252,12.651,642.279,682.478
1616,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01617.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.278364,4.278560,0,0,0,0.000000,0,,,,0.001966,4,0.829568,0.135264,0.694304,12.304,0.170692,12.904,417.946,457.703
1617,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01618.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.023710,4.023916,0,0,0,0.000000,0,,,,0.002067,4,0.828776,0.139000,0.689776,12.564,0.235144,12.584,351.383,392.543
1618,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01619.jpg,0.641025,0,0,0,1,0,1,1,0.641025,0.641025,0.000000,0,,,,,4,32,1,1,1,4,3.923481,3.923677,0,0,0,0.000000,0,,,,0.001955,4,0.830782,0.134100,0.696682,12.169,0.027810,12.289,724.349,764.046
1619,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01620.jpg,0.482537,0,0,0,0,0,1,1,0.482537,0.482537,0.000000,0,,,0.171189,10.168033,4,32,1,1,1,4,3.737408,3.737606,0,0,0,0.000000,0,,,,0.001976,4,0.834470,0.140665,0.693806,12.137,0.820057,12.404,560.060,599.915
1620,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01621.jpg,0.538881,0,0,0,1,0,1,1,1.241800,0.538881,0.702919,0,,,0.016305,1.161699,4,32,1,1,1,4,4.054065,4.054260,0,0,0,0.000000,0,,,,0.001951,4,0.831548,0.135942,0.695606,11.882,0.768844,12.140,383.079,422.422
1621,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01622.jpg,0.540455,0,0,0,1,0,1,1,1.540325,0.540455,0.999871,0,,,0.000006,1.000057,4,32,1,1,1,4,4.194360,4.194548,0,0,0,0.000000,0,,,,0.001881,4,0.833812,0.134254,0.699558,11.902,0.768420,12.122,787.989,829.313
1622,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01623.jpg,0.875865,0,0,1,1,0,1,1,1.249082,0.875865,0.373216,1,0.676133,,0.037810,1.478999,4,32,1,1,1,4,3.956994,3.957185,0,0,0,0.000000,0,,,,0.001909,4,0.835390,0.134682,0.700708,11.199,0.913488,11.349,561.821,598.362
1623,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01624.jpg,0.938297,1,1,1,1,1,1,1,1.787257,0.938297,0.848960,2,0.924217,0.924217,0.008409,1.061667,4,32,1,1,1,4,4.114819,4.114999,0,0,0,0.000000,0,,,,0.001805,4,0.823954,0.118512,0.705442,10.143,0.954576,10.311,581.581,616.627
1624,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01625.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.329439,4.329646,0,0,0,0.000000,0,,,,0.002064,4,0.827756,0.135247,0.692509,9.603,0.001112,10.243,595.836,628.799
1625,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01626.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.251946,4.252153,0,0,0,0.000000,0,,,,0.002065,4,0.827030,0.133433,0.693597,9.916,0.001098,10.065,569.897,601.278
1626,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01627.jpg,0.933178,0,0,1,1,0,1,1,0.933178,0.933178,0.000000,1,,,,,4,32,1,1,1,4,4.114737,4.114946,0,0,0,0.000000,0,,,,0.002089,4,0.828190,0.134685,0.693505,10.096,0.950994,10.691,479.174,513.400
1627,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01628.jpg,0.341285,0,0,0,1,0,1,1,0.661813,0.341285,0.320529,0,,,0.033603,1.572012,4,32,1,1,1,4,5.623989,5.624155,0,0,0,0.000000,0,,,,0.001656,4,0.836637,0.120519,0.716118,11.793,0.469409,12.239,757.138,794.729
1628,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01629.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.346121,4.346278,0,0,0,0.000000,0,,,,0.001566,4,0.831607,0.115608,0.715999,11.878,0.006888,12.227,954.825,992.959
1629,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01630.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.949368,3.949585,0,0,0,0.000000,0,,,,0.002171,4,0.823499,0.135389,0.688110,11.981,0.092306,11.989,603.733,640.657
1630,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01631.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.235428,4.235657,0,0,0,0.000000,0,,,,0.002288,4,0.823658,0.137394,0.686263,12.010,0.266136,12.297,466.151,504.689
1631,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01632.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.080622,4.080838,0,0,0,0.000000,0,,,,0.002164,4,0.826655,0.138932,0.687723,11.954,0.204076,12.486,543.105,581.457
1632,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01633.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.359704,4.359907,0,0,0,0.000000,0,,,,0.002032,4,0.823866,0.132680,0.691186,12.272,0.140580,12.414,378.492,417.338
1633,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01634.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.114139,4.114363,0,0,0,0.000000,0,,,,0.002234,4,0.828205,0.143976,0.684228,12.166,0.000000,11.939,597.264,635.676
1634,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01635.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,3.995487,3.995712,0,0,0,0.000000,0,,,,0.002248,4,0.827571,0.144041,0.683530,12.284,0.014945,16.382,550.775,593.586
1635,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01636.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.160942,4.161150,0,0,0,0.000000,0,,,,0.002080,4,0.823456,0.131783,0.691673,13.233,0.124130,12.586,440.218,481.692
1636,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01637.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.055939,4.056173,0,0,0,0.000000,0,,,,0.002342,4,0.837292,0.158801,0.678492,12.450,0.042059,12.630,725.911,764.333
1637,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01638.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.331323,4.331535,0,0,0,0.000000,0,,,,0.002117,4,0.827875,0.137917,0.689959,12.032,0.063058,12.850,512.549,552.984
1638,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01639.jpg,0.614937,0,0,0,1,0,1,1,0.614937,0.614937,0.000000,0,,,,,4,32,1,1,1,4,4.275603,4.275815,0,0,0,0.000000,0,,,,0.002124,4,0.825698,0.136956,0.688742,12.562,0.044978,12.477,505.826,546.486
1639,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01640.jpg,0.745739,0,0,0,1,0,1,1,1.685280,0.745739,0.939541,0,,,0.006342,1.018136,4,32,1,1,1,4,4.180874,4.181083,0,0,0,0.000000,0,,,,0.002084,4,0.822734,0.130528,0.692207,12.341,0.009486,12.828,615.168,656.931
1640,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01641.jpg,0.717689,0,0,0,1,0,1,1,1.567018,0.717689,0.849330,0,,,0.016942,1.035561,4,32,1,1,1,4,6.538248,6.538395,0,0,0,0.000000,0,,,,0.001471,4,0.822298,0.095627,0.726671,12.928,0.007958,12.881,641.770,682.158
1641,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01642.jpg,0.681690,0,0,0,1,0,1,1,1.664115,0.681690,0.982425,0,,,0.002083,1.002375,4,32,1,1,1,4,4.246998,4.247229,0,0,0,0.000000,0,,,,0.002305,4,0.830080,0.147683,0.682398,12.591,0.032850,12.645,746.418,788.172
1642,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01643.jpg,0.625226,0,0,0,1,0,1,1,1.587237,0.625226,0.962011,0,,,0.004257,1.004564,4,32,1,1,1,4,4.031689,4.031910,0,0,0,0.000000,0,,,,0.002215,4,0.831697,0.147110,0.684587,13.120,0.407557,12.954,564.744,607.517
1643,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01644.jpg,0.594560,0,0,0,1,0,1,1,1.532492,0.594560,0.937933,0,,,0.006255,1.019443,4,32,1,1,1,4,4.066173,4.066409,0,0,0,0.000000,0,,,,0.002364,4,0.829241,0.150017,0.679224,12.704,0.714724,13.124,554.754,596.188
1644,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01645.jpg,0.714892,0,0,0,1,0,1,1,1.646128,0.714892,0.931236,0,,,0.007145,1.020989,4,32,1,1,1,4,4.375402,4.375642,0,0,0,0.000000,0,,,,0.002393,4,0.830619,0.153946,0.676673,12.846,0.807276,13.016,589.887,632.139
1645,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01646.jpg,0.715224,0,0,0,1,0,1,1,1.685049,0.715224,0.969825,0,,,0.002963,1.009443,4,32,1,1,1,4,4.400463,4.400643,0,0,0,0.000000,0,,,,0.001804,4,0.826189,0.123192,0.702997,12.850,0.716886,13.152,642.141,683.324
1646,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01647.jpg,0.791097,0,0,0,1,0,1,1,1.477255,0.791097,0.686158,0,,,0.035577,1.110155,4,32,1,1,1,4,4.500558,4.500756,0,0,0,0.000000,0,,,,0.001979,4,0.817965,0.121010,0.696955,12.914,0.776043,13.267,726.601,767.469
1647,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01648.jpg,0.737732,0,0,0,1,0,1,1,1.476488,0.737732,0.738756,0,,,0.029585,1.081351,4,32,1,1,1,4,4.133312,4.133523,0,0,0,0.000000,0,,,,0.002106,4,0.829523,0.138164,0.691359,13.010,0.184198,12.964,419.796,460.365
1648,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01649.jpg,0.849019,0,0,0,1,0,1,1,1.616754,0.849019,0.767734,0,,,0.026067,1.073065,4,32,1,1,1,4,5.295859,5.296015,0,0,0,0.000000,0,,,,0.001560,4,0.830058,0.111668,0.718390,13.227,0.103283,13.584,551.571,593.424
1649,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01650.jpg,0.810438,0,0,0,1,0,1,1,1.554525,0.810438,0.744087,0,,,0.028410,1.086518,4,32,1,1,1,4,4.176584,4.176802,0,0,0,0.000000,0,,,,0.002175,4,0.822918,0.137750,0.685168,13.074,0.093732,13.620,682.726,723.692
1650,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01651.jpg,0.844346,0,0,0,1,0,1,1,1.629168,0.844346,0.784823,0,,,0.023262,1.071958,4,32,1,1,1,4,4.333079,4.333273,0,0,0,0.000000,0,,,,0.001938,4,0.831102,0.130328,0.700775,12.921,0.254310,13.216,515.326,555.935
1651,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01652.jpg,0.807289,0,0,0,1,0,1,1,1.679247,0.807289,0.871958,0,,,0.013046,1.042010,4,32,1,1,1,4,4.082596,4.082809,0,0,0,0.000000,0,,,,0.002135,4,0.824718,0.131057,0.693662,13.019,0.470058,14.199,293.587,335.741
1652,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01653.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.207168,5.207333,0,0,0,0.000000,0,,,,0.001653,4,0.828526,0.116723,0.711803,12.736,0.293103,13.223,678.335,717.837
1653,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01654.jpg,0.858513,0,0,0,1,0,1,1,0.858513,0.858513,0.000000,0,,,,,4,32,1,1,1,4,4.456477,4.456671,0,0,0,0.000000,0,,,,0.001943,4,0.836670,0.142745,0.693924,12.885,0.148683,13.040,730.150,772.050
1654,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01655.jpg,0.815422,0,0,0,1,0,1,1,1.756739,0.815422,0.941318,0,,,0.005679,1.019060,4,32,1,1,1,4,4.320802,4.321014,0,0,0,0.000000,0,,,,0.002126,4,0.837145,0.146757,0.690388,13.058,0.091548,13.395,721.326,763.225
1655,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01656.jpg,0.600738,0,0,0,1,0,1,1,1.590779,0.600738,0.990041,0,,,0.000953,1.003140,4,32,1,1,1,4,4.106295,4.106522,0,0,0,0.000000,0,,,,0.002268,4,0.829503,0.145565,0.683938,13.132,0.044714,13.580,431.483,473.125
1656,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01657.jpg,0.284419,0,0,0,1,0,1,1,0.893350,0.284419,0.608931,0,,,0.051186,1.031200,4,32,1,1,1,4,4.327022,4.327203,0,0,0,0.000000,0,,,,0.001814,4,0.828776,0.126602,0.702174,12.950,0.269369,13.025,729.898,770.510
1657,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01658.jpg,0.443410,0,0,0,1,0,1,1,1.069852,0.443410,0.626442,0,,,0.042477,1.139965,4,32,1,1,1,4,4.849372,4.849590,0,0,0,0.000000,0,,,,0.002175,4,0.824740,0.133192,0.691548,12.929,0.014977,13.351,637.823,680.807
1658,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01659.jpg,0.739487,0,0,0,1,0,1,1,1.700488,0.739487,0.961001,0,,,0.004205,1.007848,4,32,1,1,1,4,4.704180,4.704360,0,0,0,0.000000,0,,,,0.001796,4,0.827995,0.125552,0.702443,13.076,0.100450,13.424,744.415,786.830
1659,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01660.jpg,0.820833,0,0,0,1,0,1,1,1.570641,0.820833,0.749808,0,,,0.028552,1.079128,4,32,1,1,1,4,3.950258,3.950467,0,0,0,0.000000,0,,,,0.002099,4,0.828820,0.137791,0.691029,13.119,0.216404,13.301,681.864,723.066
1660,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01661.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.021128,4.021364,0,0,0,0.000000,0,,,,0.002366,4,0.828870,0.148890,0.679981,13.227,0.401716,13.110,601.913,643.538
1661,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01662.jpg,0.576421,0,0,0,1,0,1,1,0.576421,0.576421,0.000000,0,,,,,4,32,1,1,1,4,4.260789,4.261014,0,0,0,0.000000,0,,,,0.002252,4,0.830327,0.146061,0.684267,13.164,0.076973,13.293,594.300,635.475
1662,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01663.jpg,0.710320,0,0,0,1,0,1,1,1.541098,0.710320,0.830778,0,,,0.019010,1.051720,4,32,1,1,1,4,4.205663,4.205867,0,0,0,0.000000,0,,,,0.002043,4,0.824711,0.130694,0.694018,13.198,0.208556,12.425,730.415,770.482
1663,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01664.jpg,0.728789,0,0,0,1,0,1,1,1.581856,0.728789,0.853067,0,,,0.016328,1.042703,4,32,1,1,1,4,4.129627,4.129859,0,0,0,0.000000,0,,,,0.002326,4,0.830411,0.146412,0.683998,13.031,0.170507,15.545,600.463,644.169
1664,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01665.jpg,0.728862,0,0,0,1,0,1,1,1.728657,0.728862,0.999795,0,,,0.000021,1.000059,4,32,1,1,1,4,4.278288,4.278520,0,0,0,0.000000,0,,,,0.002318,4,0.822673,0.144025,0.678648,13.013,0.171212,13.403,772.799,813.419
1665,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01666.jpg,0.601266,0,0,0,1,0,1,1,1.534854,0.601266,0.933588,0,,,0.001829,1.035922,4,32,1,1,1,4,4.152224,4.152440,0,0,0,0.000000,0,,,,0.002160,4,0.821586,0.133883,0.687704,13.149,0.078491,13.394,510.103,551.541
1666,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01667.jpg,0.774122,0,0,0,1,0,1,1,1.508650,0.774122,0.734528,0,,,0.033998,1.046854,4,32,1,1,1,4,4.583302,4.583469,0,0,0,0.000000,0,,,,0.001665,4,0.828908,0.116421,0.712486,13.784,0.162311,13.398,510.939,555.339
1667,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01668.jpg,0.799100,0,0,0,1,0,1,1,1.657222,0.799100,0.858122,0,,,0.016024,1.024860,4,32,1,1,1,4,4.258654,4.258857,0,0,0,0.000000,0,,,,0.002032,4,0.821014,0.129222,0.691792,13.092,0.116141,13.391,433.384,476.065
1668,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01669.jpg,0.828585,0,0,0,0,0,1,1,0.828585,0.828585,0.000000,0,0.076478,,0.187602,13.075686,4,32,1,1,1,4,4.128364,4.128567,0,0,0,0.000000,0,,,,0.002027,4,0.824362,0.128548,0.695814,13.029,0.933500,13.492,347.421,390.892
1669,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01670.jpg,0.777705,0,0,0,1,0,2,1,1.582599,0.777705,0.804893,0,,,0.012744,1.019549,4,32,1,1,1,4,4.498118,4.498322,0,0,0,0.000000,0,,,,0.002031,4,0.824035,0.128172,0.695863,13.190,0.917376,13.427,692.615,737.036
1670,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01671.jpg,0.596090,0,0,0,0,0,1,1,0.596090,0.596090,0.000000,0,,,0.158188,13.407877,4,32,1,1,1,4,4.460551,4.460751,0,0,0,0.000000,0,,,,0.002003,4,0.824806,0.129728,0.695078,13.662,0.142160,13.473,709.734,753.049
1671,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01672.jpg,0.479993,0,0,0,1,0,1,1,0.547607,0.479993,0.067614,0,,,0.134588,1.908252,4,32,1,1,1,4,4.493781,4.493966,0,0,0,0.000000,0,,,,0.001854,4,0.829589,0.128477,0.701112,13.358,0.236070,13.773,741.641,783.771
1672,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01673.jpg,0.726225,0,0,0,1,0,1,1,0.817169,0.726225,0.090943,0,,,0.139395,1.723925,4,32,1,1,1,4,4.146931,4.147155,0,0,0,0.000000,0,,,,0.002246,4,0.824654,0.139906,0.684748,13.452,0.138428,13.475,460.557,502.545
1673,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01674.jpg,0.316248,0,0,0,1,0,2,1,0.380710,0.316248,0.064462,0,,,0.164883,1.590263,4,32,1,1,1,4,4.283258,4.283483,0,0,0,0.000000,0,,,,0.002242,4,0.828463,0.144448,0.684015,13.537,0.392116,13.719,740.298,782.641
1674,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01675.jpg,0.742748,0,0,0,0,0,1,1,0.742748,0.742748,0.000000,0,,,0.261006,6.892842,4,32,1,1,1,4,4.106740,4.106966,0,0,0,0.000000,0,,,,0.002265,4,0.818662,0.136717,0.681945,13.250,0.926279,13.404,609.019,651.981
1675,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01676.jpg,0.701356,0,0,0,0,0,1,1,0.701356,0.701356,0.000000,0,,,0.199394,11.005848,4,32,1,1,1,4,4.028328,4.028563,0,0,0,0.000000,0,,,,0.002342,4,0.827191,0.148225,0.678966,13.158,0.886889,13.572,497.451,539.163
1676,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01677.jpg,0.706944,0,0,0,1,0,1,1,1.605182,0.706944,0.898239,0,,,0.010768,1.027571,4,32,1,1,1,4,4.071774,4.071993,0,0,0,0.000000,0,,,,0.002186,4,0.822974,0.135210,0.687763,13.383,0.695249,13.663,733.245,778.027
1677,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01678.jpg,0.756140,0,0,0,1,0,1,1,1.566640,0.756140,0.810500,0,,,0.021579,1.012372,4,32,1,1,1,4,4.057095,4.057319,0,0,0,0.000000,0,,,,0.002237,4,0.827819,0.141340,0.686479,13.579,0.180474,13.455,481.537,524.364
1678,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01679.jpg,0.581048,0,0,0,1,0,1,1,1.506340,0.581048,0.925293,0,,,0.007254,1.001399,4,32,1,1,1,4,4.529974,4.530153,0,0,0,0.000000,0,,,,0.001797,4,0.830832,0.125666,0.705165,13.105,0.765044,14.154,804.361,848.135
1679,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01680.jpg,0.430049,0,0,0,1,0,1,1,1.366980,0.430049,0.936932,0,,,0.007775,1.001388,4,32,1,1,1,4,4.440215,4.440415,0,0,0,0.000000,0,,,,0.002002,4,0.828623,0.136331,0.692292,13.329,0.762810,13.703,696.366,738.083
1680,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01681.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.303192,4.303430,0,0,0,0.000000,0,,,,0.002383,4,0.827184,0.150676,0.676508,13.325,0.817590,16.503,738.565,784.669
1681,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01682.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.020119,5.020288,0,0,0,0.000000,0,,,,0.001694,4,0.826395,0.116492,0.709903,14.056,0.819345,13.512,749.733,793.725
1682,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01683.jpg,0.525719,0,0,0,1,0,2,1,0.525719,0.525719,0.000000,0,,,,,4,32,1,1,1,4,4.149414,4.149656,0,0,0,0.000000,0,,,,0.002423,4,0.824959,0.150496,0.674463,13.004,0.730449,13.478,389.150,431.704
1683,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01684.jpg,0.341143,0,0,0,1,0,1,1,1.269084,0.341143,0.927941,0,,,0.010008,1.001000,4,32,1,1,1,4,5.184395,5.184557,0,0,0,0.000000,0,,,,0.001621,4,0.823763,0.111628,0.712135,13.396,0.813592,13.409,430.900,474.022
1684,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01685.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.095387,4.095620,0,0,0,0.000000,0,,,,0.002325,4,0.820027,0.141000,0.679028,13.943,0.724386,13.887,692.708,736.666
1685,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01686.jpg,0.677531,0,0,0,1,0,1,1,0.677531,0.677531,0.000000,0,,,,,4,32,1,1,1,4,7.296568,7.296711,0,0,0,0.000000,0,,,,0.001429,4,0.817618,0.085733,0.731885,13.502,0.781012,14.700,664.752,708.675
