frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
2950,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02951.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.547232,6.547232,0,0,0,0.000000,0,,,,13.290,0.001572,13.484,536.076,575.974
2951,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02952.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.890366,5.890366,0,0,0,0.000000,0,,,,12.472,0.001140,13.449,765.545,808.442
2952,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02953.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.685294,5.685294,0,0,0,0.000000,0,,,,13.185,0.001708,13.402,639.627,679.328
2953,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02954.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.274394,6.274394,0,0,0,0.000000,0,,,,12.873,0.001711,16.516,642.218,688.252
2954,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02955.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.922670,5.922670,0,0,0,0.000000,0,,,,14.146,0.005435,13.474,553.176,594.761
2955,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02956.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.474123,6.474123,0,0,0,0.000000,0,,,,13.322,0.005323,13.551,544.479,584.483
2956,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02957.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,8.240264,8.240264,0,0,0,0.000000,0,,,,12.682,0.001215,13.854,722.073,763.626
2957,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02958.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.723931,6.723931,0,0,0,0.000000,0,,,,13.446,0.004243,13.720,716.594,757.182
2958,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02959.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.811181,5.811181,0,0,0,0.000000,0,,,,12.776,0.001527,13.172,559.213,600.056
2959,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02960.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.507342,5.507342,0,0,0,0.000000,0,,,,13.016,0.001550,13.244,668.085,709.184
2960,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02961.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.295109,7.295109,0,0,0,0.000000,0,,,,12.960,0.009819,12.923,632.501,671.532
2961,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02962.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.629104,5.629104,0,0,0,0.000000,0,,,,12.693,0.002646,13.300,643.096,682.516
2962,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02963.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.604732,5.604732,0,0,0,0.000000,0,,,,13.316,0.002959,12.704,602.284,643.055
2963,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02964.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.728380,5.728380,0,0,0,0.000000,0,,,,13.484,0.040993,13.620,420.202,463.057
2964,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02965.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.529167,5.529167,0,0,0,0.000000,0,,,,13.502,0.036498,13.437,497.974,539.865
2965,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02966.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.617376,5.617376,0,0,0,0.000000,0,,,,13.363,0.011381,13.546,511.920,552.234
2966,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02967.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.643623,5.643623,0,0,0,0.000000,0,,,,13.526,0.024419,13.669,585.185,627.434
2967,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02968.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.087038,6.087038,0,0,0,0.000000,0,,,,16.213,0.001235,13.728,373.704,417.167
2968,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02969.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.732392,5.732392,0,0,0,0.000000,0,,,,13.588,0.001047,13.507,469.474,510.091
2969,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02970.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.625137,5.625137,0,0,0,0.000000,0,,,,13.485,0.002128,13.929,455.039,498.469
2970,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02971.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.176624,6.176624,0,0,0,0.000000,0,,,,13.467,0.003472,13.747,764.162,808.628
2971,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02972.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.843369,5.843369,0,0,0,0.000000,0,,,,13.216,0.001157,13.631,671.391,711.560
2972,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02973.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.833114,6.833114,0,0,0,0.000000,0,,,,12.473,0.010318,13.496,680.583,719.278
2973,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02974.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.561701,5.561701,0,0,0,0.000000,0,,,,13.155,0.006439,13.734,249.806,291.607
2974,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02975.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.988273,5.988273,0,0,0,0.000000,0,,,,13.410,0.016475,13.327,414.970,456.698
2975,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02976.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.630023,6.630023,0,0,0,0.000000,0,,,,13.607,0.003274,13.991,293.201,335.970
2976,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02977.jpg,0.840142,0,0,1,1,0,1,1,0.840142,0.840142,0.000000,1,,,,,4,32,1,1,1,4,5.719568,5.719568,0,0,0,0.000000,0,,,,13.380,0.906632,13.872,427.414,469.961
2977,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02978.jpg,0.854292,1,1,1,1,1,1,1,1.601555,0.854292,0.747263,2,0.874016,0.874016,0.011538,1.139020,4,32,1,1,1,4,5.558239,5.558239,0,0,0,0.000000,0,,,,13.630,0.926170,13.749,502.264,543.692
2978,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02979.jpg,0.701112,0,0,0,1,0,1,1,1.592894,0.701112,0.891782,0,,,0.006099,1.025373,4,32,1,1,1,4,5.639627,5.639627,0,0,0,0.000000,0,,,,13.623,0.879002,13.569,424.147,466.483
2979,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02980.jpg,0.883973,0,0,1,1,0,1,1,1.762245,0.883973,0.878272,1,0.930774,,0.001436,1.074374,4,32,1,1,1,4,5.874675,5.874675,0,0,0,0.000000,0,,,,13.462,0.934132,13.839,538.789,581.484
2980,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02981.jpg,0.297898,0,0,0,1,0,1,1,1.071176,0.297898,0.773277,0,,,0.012768,1.067700,4,32,1,1,1,4,5.883180,5.883180,0,0,0,0.000000,0,,,,13.132,0.737682,13.499,640.949,680.835
2981,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02982.jpg,0.298246,0,0,0,1,0,1,1,1.298181,0.298246,0.999935,0,,,0.000003,1.000015,4,32,1,1,1,4,5.833844,5.833844,0,0,0,0.000000,0,,,,13.725,0.737498,13.742,562.013,604.521
2982,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02983.jpg,0.638891,0,0,0,1,0,1,1,1.494283,0.638891,0.855392,0,,,0.008450,1.036677,4,32,1,1,1,4,6.667116,6.667116,0,0,0,0.000000,0,,,,12.958,0.796359,13.446,642.682,682.319
2983,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02984.jpg,0.270040,0,0,0,1,0,1,1,0.730584,0.270040,0.460543,0,,,0.047636,1.034152,4,32,1,1,1,4,5.778580,5.778580,0,0,0,0.000000,0,,,,13.139,0.491516,14.137,248.973,289.737
2984,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02985.jpg,0.916113,0,0,1,1,0,1,1,1.517510,0.916113,0.601397,1,0.723043,,0.032080,1.014010,4,32,1,1,1,4,5.659556,5.659556,0,0,0,0.000000,0,,,,13.689,0.955176,13.944,331.267,372.548
2985,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02986.jpg,0.930371,1,1,1,1,1,1,1,1.856863,0.930371,0.926492,2,0.957509,0.957509,0.003867,1.019972,4,32,1,1,1,4,7.950588,7.950588,0,0,0,0.000000,0,,,,13.733,0.956048,13.643,335.342,377.342
2986,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02987.jpg,0.952648,1,1,1,1,1,1,1,1.904276,0.952648,0.951628,3,0.975098,0.975098,0.002163,1.020103,4,32,1,1,1,4,5.473997,5.473997,0,0,0,0.000000,0,,,,13.888,0.968612,13.849,723.712,767.540
2987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02988.jpg,0.907996,1,1,1,1,1,1,1,1.774777,0.907996,0.866781,4,0.933572,0.933572,0.005061,1.071155,4,32,1,1,1,4,6.403104,6.403104,0,0,0,0.000000,0,,,,13.756,0.951186,13.961,610.523,652.913
2988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02989.jpg,0.862705,1,1,1,1,1,1,1,1.747525,0.862705,0.884820,5,0.925385,0.925385,0.004981,1.029121,4,32,1,1,1,4,5.623200,5.623200,0,0,0,0.000000,0,,,,13.073,0.952928,13.679,246.400,287.681
2989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02990.jpg,0.862834,1,1,1,1,1,1,1,1.862607,0.862834,0.999773,6,0.999879,0.999879,0.000010,1.000087,4,32,1,1,1,4,7.987322,7.987322,0,0,0,0.000000,0,,,,13.388,0.953055,13.566,430.892,476.266
2990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02991.jpg,0.948050,1,1,1,1,1,1,1,1.577382,0.948050,0.629332,7,0.750327,0.750327,0.023933,1.070866,4,32,1,1,1,4,7.268877,7.268877,0,0,0,0.000000,0,,,,14.573,0.964016,13.633,608.044,650.662
2991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02992.jpg,0.948107,1,1,1,1,1,1,1,1.947911,0.948107,0.999804,8,0.999905,0.999905,0.000008,1.000095,4,32,1,1,1,4,7.305828,7.305828,0,0,0,0.000000,0,,,,13.454,0.963881,13.634,776.412,817.761
2992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02993.jpg,0.949075,1,1,1,1,1,1,1,1.772758,0.949075,0.823683,9,0.891503,0.891503,0.011778,1.027386,4,32,1,1,1,4,6.813051,6.813051,0,0,0,0.000000,0,,,,13.655,0.962864,13.817,695.989,737.842
2993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02994.jpg,0.951280,1,1,1,1,1,1,1,1.921250,0.951280,0.969970,10,0.978807,0.978807,0.001562,1.001842,4,32,1,1,1,4,5.917410,5.917410,0,0,0,0.000000,0,,,,14.135,0.964029,13.980,734.554,778.278
2994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02995.jpg,0.955108,1,1,1,1,1,1,1,1.797005,0.955108,0.841897,11,0.914429,0.914429,0.004718,1.085616,4,32,1,1,1,4,4.951975,4.951975,0,0,0,0.000000,0,,,,13.614,0.963730,14.529,611.322,654.040
2995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02996.jpg,0.959230,1,1,1,1,1,1,1,1.812311,0.959230,0.853081,12,0.928178,0.928178,0.006736,1.073312,4,32,1,1,1,4,3.920795,3.920795,0,0,0,0.000000,0,,,,13.937,0.968913,14.098,723.678,766.634
2996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02997.jpg,0.959346,1,1,1,1,1,1,1,1.944937,0.959346,0.985591,13,0.991036,0.991036,0.000591,1.003821,4,32,1,1,1,4,4.553078,4.553078,0,0,0,0.000000,0,,,,13.989,0.970115,14.096,766.721,809.562
2997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02998.jpg,0.939922,1,1,1,1,1,1,1,1.810901,0.939922,0.870979,14,0.926758,0.926758,0.005695,1.048966,4,32,1,1,1,4,4.074905,4.074905,0,0,0,0.000000,0,,,,13.993,0.951046,14.283,636.176,679.212
2998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02999.jpg,0.934192,1,1,1,1,1,1,1,1.850511,0.934192,0.916320,15,0.950967,0.950967,0.004226,1.023450,4,32,1,1,1,4,4.018393,4.018393,0,0,0,0.000000,0,,,,14.148,0.944995,14.044,639.777,685.083
2999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03000.jpg,0.940933,1,1,1,1,1,1,1,1.812152,0.940933,0.871219,16,0.934271,0.934271,0.004320,1.070353,4,32,1,1,1,4,4.120406,4.120406,0,0,0,0.000000,0,,,,13.788,0.945772,13.827,605.680,649.410
3000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03001.jpg,0.945360,1,1,1,1,1,1,1,1.892414,0.945360,0.947055,17,0.974903,0.974903,0.002512,1.024316,4,32,1,1,1,4,4.241844,4.241844,0,0,0,0.000000,0,,,,13.753,0.951299,14.926,775.939,820.594
3001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03002.jpg,0.945045,1,1,1,1,1,1,1,1.785012,0.945045,0.839967,18,0.915381,0.915381,0.007849,1.067353,4,32,1,1,1,4,4.448282,4.448282,0,0,0,0.000000,0,,,,13.805,0.945857,15.911,548.606,597.367
3002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03003.jpg,0.945108,1,1,1,1,1,1,1,1.773360,0.945108,0.828252,19,0.909465,0.909465,0.005203,1.097462,4,32,1,1,1,4,5.411584,5.411584,0,0,0,0.000000,0,,,,13.573,0.947983,14.142,667.808,711.307
3003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03004.jpg,0.945067,1,1,1,1,1,1,1,1.944659,0.945067,0.999592,20,0.999797,0.999797,0.000014,1.000203,4,32,1,1,1,4,6.708827,6.708827,0,0,0,0.000000,0,,,,13.825,0.947887,16.471,651.101,700.512
3004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03005.jpg,0.956073,1,1,1,1,1,1,1,1.715152,0.956073,0.759079,21,0.875598,0.875598,0.008474,1.142076,4,32,1,1,1,4,6.444051,6.444051,0,0,0,0.000000,0,,,,14.038,0.961606,14.105,555.467,600.358
3005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03006.jpg,0.947559,1,1,1,1,1,1,1,1.808767,0.947559,0.861209,22,0.933073,0.933073,0.006134,1.071727,4,32,1,1,1,4,6.310351,6.310351,0,0,0,0.000000,0,,,,13.771,0.953947,13.908,599.492,643.399
3006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03007.jpg,0.955578,1,1,1,1,1,1,1,1.914338,0.955578,0.958760,23,0.978194,0.978194,0.001411,1.019358,4,32,1,1,1,4,5.625141,5.625141,0,0,0,0.000000,0,,,,12.825,0.962615,14.105,515.686,558.631
3007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03008.jpg,0.955539,1,1,1,1,1,1,1,1.955480,0.955539,0.999941,24,0.999960,0.999960,0.000003,1.000004,4,32,1,1,1,4,5.409513,5.409513,0,0,0,0.000000,0,,,,13.403,0.962369,13.954,639.784,683.242
3008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03009.jpg,0.948247,1,1,1,1,1,1,1,1.889133,0.948247,0.940886,25,0.964922,0.964922,0.002754,1.016941,4,32,1,1,1,4,4.880332,4.880332,0,0,0,0.000000,0,,,,13.872,0.955170,13.841,604.473,648.234
3009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03010.jpg,0.948223,1,1,1,1,1,1,1,1.948097,0.948223,0.999874,26,0.999926,0.999926,0.000007,1.000029,4,32,1,1,1,4,5.300458,5.300458,0,0,0,0.000000,0,,,,13.720,0.954940,17.129,526.123,575.504
3010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03011.jpg,0.946456,1,1,1,1,1,1,1,1.927475,0.946456,0.981019,27,0.988545,0.988545,0.000911,1.004612,4,32,1,1,1,4,4.889912,4.889912,0,0,0,0.000000,0,,,,13.965,0.954199,14.076,699.666,743.608
3011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03012.jpg,0.946822,1,1,1,1,1,1,1,1.899914,0.946822,0.953092,28,0.974973,0.974973,0.001084,1.025670,4,32,1,1,1,4,5.157075,5.157075,0,0,0,0.000000,0,,,,13.632,0.954601,14.319,541.269,585.403
3012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03013.jpg,0.942339,1,1,1,1,1,1,1,1.850597,0.942339,0.908258,29,0.956441,0.956441,0.004318,1.044133,4,32,1,1,1,4,4.668754,4.668754,0,0,0,0.000000,0,,,,13.872,0.949594,15.348,555.314,600.852
3013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03014.jpg,0.932284,1,1,1,1,1,1,1,1.851935,0.932284,0.919651,30,0.957035,0.957035,0.003268,1.034650,4,32,1,1,1,4,4.963763,4.963763,0,0,0,0.000000,0,,,,14.174,0.939809,14.246,429.857,475.288
3014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03015.jpg,0.924749,1,1,1,1,1,1,1,1.741228,0.924749,0.816479,31,0.913176,0.913176,0.009076,1.095080,4,32,1,1,1,4,5.296353,5.296353,0,0,0,0.000000,0,,,,13.824,0.934068,14.140,434.427,478.583
3015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03016.jpg,0.922225,1,1,1,1,1,1,1,1.882110,0.922225,0.959885,32,0.972012,0.972012,0.002166,1.002499,4,32,1,1,1,4,4.978776,4.978776,0,0,0,0.000000,0,,,,14.098,0.929038,14.413,697.175,743.448
3016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03017.jpg,0.948900,1,1,1,1,1,1,1,1.543176,0.948900,0.594276,33,0.787740,0.787740,0.019669,1.244962,4,32,1,1,1,4,6.868989,6.868989,0,0,0,0.000000,0,,,,14.421,0.927888,14.370,639.642,684.646
3017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03018.jpg,0.948890,1,1,1,1,1,1,1,1.948654,0.948890,0.999764,34,0.999883,0.999883,0.000008,1.000117,4,32,1,1,1,4,7.723348,7.723348,0,0,0,0.000000,0,,,,14.733,0.927862,14.236,637.318,682.833
3018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03019.jpg,0.928160,1,1,1,1,1,1,1,1.734631,0.928160,0.806471,35,0.897458,0.897458,0.005458,1.114258,4,32,1,1,1,4,10.324658,10.324658,0,0,0,0.000000,0,,,,13.906,0.929813,14.147,566.761,610.955
3019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03020.jpg,0.918272,1,1,1,1,1,1,1,1.656461,0.918272,0.738189,36,0.874907,0.874907,0.013474,1.142978,4,32,1,1,1,4,8.651110,8.651110,0,0,0,0.000000,0,,,,13.871,0.919286,14.238,440.792,485.804
3020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03021.jpg,0.923876,1,1,1,1,1,1,1,1.819013,0.923876,0.895137,37,0.945785,0.945785,0.005177,1.042599,4,32,1,1,1,4,7.252161,7.252161,0,0,0,0.000000,0,,,,13.842,0.925761,14.058,498.512,542.554
3021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03022.jpg,0.907543,1,1,1,1,1,1,1,1.798666,0.907543,0.891123,38,0.949071,0.949071,0.005244,1.053662,4,32,1,1,1,4,6.080825,6.080825,0,0,0,0.000000,0,,,,14.139,0.909214,14.256,777.798,822.293
3022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03023.jpg,0.914012,1,1,1,1,1,1,1,1.566625,0.914012,0.652613,39,0.820785,0.820785,0.013887,1.218346,4,32,1,1,1,4,6.059476,6.059476,0,0,0,0.000000,0,,,,13.949,0.926465,14.353,568.009,612.678
3023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03024.jpg,0.913008,1,1,1,1,1,1,1,1.660691,0.913008,0.747683,40,0.866099,0.866099,0.007505,1.154602,4,32,1,1,1,4,6.265747,6.265747,0,0,0,0.000000,0,,,,14.026,0.918809,14.205,604.119,649.827
3024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03025.jpg,0.913004,1,1,1,1,1,1,1,1.912984,0.913004,0.999980,41,0.999990,0.999990,0.000001,1.000009,4,32,1,1,1,4,7.568633,7.568633,0,0,0,0.000000,0,,,,14.831,0.919125,14.402,523.163,569.195
3025,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03026.jpg,0.901262,1,1,1,1,1,1,1,1.655016,0.901262,0.753754,42,0.878879,0.878879,0.013662,1.119236,4,32,1,1,1,4,7.462723,7.462723,0,0,0,0.000000,0,,,,13.935,0.920053,13.891,566.780,610.562
3026,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03027.jpg,0.924809,1,1,1,1,1,1,1,1.873841,0.924809,0.949033,43,0.966284,0.966284,0.002763,1.006140,4,32,1,1,1,4,5.575097,5.575097,0,0,0,0.000000,0,,,,14.748,0.934374,14.288,726.412,771.923
3027,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03028.jpg,0.893681,1,1,1,1,1,1,1,1.783524,0.893681,0.889843,44,0.939150,0.939150,0.006501,1.031002,4,32,1,1,1,4,6.309542,6.309542,0,0,0,0.000000,0,,,,14.007,0.922581,15.869,688.767,735.154
3028,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03029.jpg,0.894166,1,1,1,1,1,1,1,1.894023,0.894166,0.999857,45,0.999915,0.999915,0.000006,1.000041,4,32,1,1,1,4,6.247213,6.247213,0,0,0,0.000000,0,,,,13.821,0.922305,14.520,647.291,693.598
3029,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03030.jpg,0.918669,1,1,1,1,1,1,1,1.885239,0.918669,0.966570,46,0.978700,0.978700,0.001671,1.006111,4,32,1,1,1,4,6.585879,6.585879,0,0,0,0.000000,0,,,,13.843,0.937424,15.883,475.860,522.901
3030,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03031.jpg,0.918918,1,1,1,1,1,1,1,1.918652,0.918918,0.999734,47,0.999838,0.999838,0.000006,1.000113,4,32,1,1,1,4,5.929843,5.929843,0,0,0,0.000000,0,,,,13.952,0.937309,14.436,574.298,619.017
3031,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03032.jpg,0.926992,1,1,1,1,1,1,1,1.910084,0.926992,0.983093,48,0.991846,0.991846,0.000673,1.008221,4,32,1,1,1,4,6.280928,6.280928,0,0,0,0.000000,0,,,,14.278,0.944451,14.307,804.011,848.847
3032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03033.jpg,0.833836,1,1,1,1,1,1,1,1.778166,0.833836,0.944330,49,0.970839,0.970839,0.002646,1.021397,4,32,1,1,1,4,7.395097,7.395097,0,0,0,0.000000,0,,,,14.121,0.902233,14.214,598.895,644.282
3033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03034.jpg,0.916024,1,1,1,1,1,1,1,1.903046,0.916024,0.987022,50,0.991987,0.991987,0.000848,1.001153,4,32,1,1,1,4,6.691302,6.691302,0,0,0,0.000000,0,,,,15.856,0.930186,14.426,709.589,756.860
3034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03035.jpg,0.889634,1,1,1,1,1,1,1,1.861032,0.889634,0.971397,51,0.986005,0.986005,0.001340,1.012255,4,32,1,1,1,4,7.271666,7.271666,0,0,0,0.000000,0,,,,14.434,0.930456,18.516,497.124,546.191
3035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03036.jpg,0.889637,1,1,1,1,1,1,1,1.889572,0.889637,0.999935,52,0.999956,0.999956,0.000003,1.000009,4,32,1,1,1,4,6.691361,6.691361,0,0,0,0.000000,0,,,,14.156,0.930145,14.321,564.645,611.978
3036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03037.jpg,0.830831,1,1,1,1,1,1,1,1.808714,0.830831,0.977883,53,0.986931,0.986931,0.000069,1.013242,4,32,1,1,1,4,7.182633,7.182633,0,0,0,0.000000,0,,,,14.046,0.884254,14.009,649.075,693.491
3037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03038.jpg,0.884011,1,1,1,1,1,1,1,1.860961,0.884011,0.976950,54,0.983162,0.983162,0.001021,1.001830,4,32,1,1,1,4,7.364018,7.364018,0,0,0,0.000000,0,,,,13.895,0.915189,14.403,464.601,508.893
3038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03039.jpg,0.922342,1,1,1,1,1,1,1,1.900904,0.922342,0.978562,55,0.986351,0.986351,0.000592,1.007424,4,32,1,1,1,4,5.795759,5.795759,0,0,0,0.000000,0,,,,13.998,0.927346,14.290,559.938,604.614
3039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03040.jpg,0.876446,1,1,1,1,1,1,1,1.856880,0.876446,0.980434,56,0.989694,0.989694,0.000486,1.010414,4,32,1,1,1,4,6.320812,6.320812,0,0,0,0.000000,0,,,,13.953,0.915603,14.097,566.320,613.060
3040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03041.jpg,0.886856,1,1,1,1,1,1,1,1.813898,0.886856,0.927042,57,0.955589,0.955589,0.003674,1.017580,4,32,1,1,1,4,6.893543,6.893543,0,0,0,0.000000,0,,,,14.083,0.892918,13.783,479.007,521.893
3041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03042.jpg,0.796932,0,0,0,1,0,1,1,1.708029,0.796932,0.911097,0,,,0.003541,1.033909,4,32,1,1,1,4,7.689108,7.689108,0,0,0,0.000000,0,,,,13.489,0.874372,13.935,545.777,588.542
