frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
3032,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03033.jpg,1936,1216,1,0.278257,6.430,521.381,1427.078,1216.000,0.556083,1,0.231060,6.425,522.010,1427.076,1216.000,0.558439,1,0.231060,6.425,522.010,1427.076,1216.000,0.558439,0.000000,1.000000,0.000000,0,0,,,,,12.008,12.128,11.872
3033,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03034.jpg,1936,1216,1,0.252769,2.326,521.286,1350.539,1214.482,0.941222,1,0.209749,2.326,521.846,1350.598,1214.805,0.941613,1,0.209749,2.326,521.846,1350.598,1214.805,0.941613,0.000000,1.000000,0.000000,0,0,,,,,12.785,12.947,12.146
3034,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03035.jpg,1936,1216,1,0.305623,0.000,524.763,1657.251,1216.000,0.808429,1,0.259537,0.000,524.605,1657.211,1216.000,0.809544,1,0.259537,0.000,524.605,1657.211,1216.000,0.809544,0.000000,1.000000,0.000000,0,0,,,,,12.329,11.921,11.738
3035,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03036.jpg,1936,1216,1,0.305623,0.000,524.763,1657.251,1216.000,1.000000,1,0.259537,0.000,524.605,1657.211,1216.000,1.000000,1,0.259537,0.000,524.605,1657.211,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.357,12.295,12.219
3036,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03037.jpg,1936,1216,1,0.305622,0.000,523.485,1533.027,1216.000,0.923462,1,0.273784,0.000,532.550,1269.875,1215.055,0.756420,1,0.273784,0.000,532.550,1269.875,1215.055,0.756420,0.000000,1.000000,0.000000,0,0,,,,,12.802,11.876,12.200
3037,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03038.jpg,1936,1216,1,0.308270,0.000,524.044,1383.904,1216.000,0.901998,1,0.265833,0.000,523.896,1383.376,1216.000,0.905224,1,0.265833,0.000,523.896,1383.376,1216.000,0.905224,0.000000,1.000000,0.000000,0,0,,,,,12.840,12.481,12.145
3038,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03039.jpg,1936,1216,1,0.208006,0.000,525.993,1124.120,1216.000,0.809994,1,0.182358,0.000,525.831,1124.543,1216.000,0.810625,1,0.182358,0.000,525.831,1124.543,1216.000,0.810625,0.000000,1.000000,0.000000,0,0,,,,,12.404,12.284,11.657
3039,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03040.jpg,1936,1216,1,0.231737,48.828,525.836,1549.128,1216.000,0.693974,1,0.196360,0.000,525.432,1619.287,1216.000,0.694066,1,0.196360,0.000,525.432,1619.287,1216.000,0.694066,0.000000,1.000000,0.000000,0,0,,,,,12.739,12.318,11.958
3040,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03041.jpg,1936,1216,1,0.257782,0.000,524.168,1572.146,1216.000,0.952000,1,0.216189,0.000,524.004,1572.067,1216.000,0.968894,1,0.216189,0.000,524.004,1572.067,1216.000,0.968894,0.000000,1.000000,0.000000,0,0,,,,,12.065,12.156,11.871
3041,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03042.jpg,1936,1216,1,0.235740,6.283,463.703,1397.753,1213.624,0.818706,1,0.192455,6.281,464.161,1397.696,1213.933,0.819701,1,0.192455,6.281,464.161,1397.696,1213.933,0.819701,0.000000,1.000000,0.000000,0,0,,,,,13.092,12.351,11.987
3042,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03043.jpg,1936,1216,1,0.282216,0.000,524.502,1670.213,1216.000,0.773581,1,0.231991,0.000,524.357,1670.271,1216.000,0.774412,1,0.231991,0.000,524.357,1670.271,1216.000,0.774412,0.000000,1.000000,0.000000,0,0,,,,,12.296,12.424,11.920
3043,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03044.jpg,1936,1216,1,0.282216,0.000,524.502,1670.213,1216.000,1.000000,1,0.231991,0.000,524.357,1670.271,1216.000,1.000000,1,0.231991,0.000,524.357,1670.271,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.044,13.047,12.317
3044,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03045.jpg,1936,1216,1,0.353496,0.000,528.530,1577.491,1216.000,0.938983,1,0.308720,0.000,528.379,1577.250,1216.000,0.938816,1,0.308720,0.000,528.379,1577.250,1216.000,0.938816,0.000000,1.000000,0.000000,0,0,,,,,12.106,12.093,11.980
3045,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03046.jpg,1936,1216,1,0.307121,0.000,515.522,1655.522,1216.000,0.935171,1,0.253205,0.000,515.384,1655.405,1216.000,0.935115,1,0.253205,0.000,515.384,1655.405,1216.000,0.935115,0.000000,1.000000,0.000000,0,0,,,,,13.118,12.786,12.365
3046,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03047.jpg,1936,1216,1,0.211338,0.000,271.915,1273.853,1216.000,0.607021,1,0.183260,0.000,272.202,1273.992,1216.000,0.607356,1,0.183260,0.000,272.202,1273.992,1216.000,0.607356,0.000000,1.000000,0.000000,0,0,,,,,12.127,12.159,12.584
3047,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03048.jpg,1936,1216,1,0.251792,0.000,295.002,1342.418,1216.000,0.926877,1,0.213140,0.000,295.186,1342.457,1216.000,0.927041,1,0.213140,0.000,295.186,1342.457,1216.000,0.927041,0.000000,1.000000,0.000000,0,0,,,,,13.183,12.829,12.813
3048,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03049.jpg,1936,1216,1,0.327071,2.044,297.545,1161.528,1216.000,0.861343,1,0.313391,1.955,297.563,1161.404,1216.000,0.861447,1,0.313391,1.955,297.563,1161.404,1216.000,0.861447,0.000000,1.000000,0.000000,0,0,,,,,12.132,12.340,12.074
3049,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03050.jpg,1936,1216,1,0.300531,0.000,302.621,1253.626,1216.000,0.920174,1,0.268051,0.000,302.846,1253.600,1216.000,0.919974,1,0.268051,0.000,302.846,1253.600,1216.000,0.919974,0.000000,1.000000,0.000000,0,0,,,,,12.993,12.769,13.087
3050,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03051.jpg,1936,1216,1,0.294584,6.325,244.638,1287.576,1216.000,0.911162,1,0.277931,5.718,0.000,1352.330,1216.000,0.693680,1,0.277931,5.718,0.000,1352.330,1216.000,0.693680,0.000000,1.000000,0.000000,0,0,,,,,12.323,11.964,12.481
3051,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03052.jpg,1936,1216,1,0.294584,6.325,244.638,1287.576,1216.000,1.000000,1,0.277931,5.718,0.000,1352.330,1216.000,1.000000,1,0.277931,5.718,0.000,1352.330,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.779,12.521,12.632
3052,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03053.jpg,1936,1216,1,0.061202,669.706,487.761,1878.141,1216.000,0.268690,1,0.044773,670.534,487.547,1878.166,1216.000,0.245806,1,0.044773,670.534,487.547,1878.166,1216.000,0.245806,0.000000,1.000000,0.000000,0,0,,,,,11.663,11.601,11.540
3053,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03054.jpg,1936,1216,1,0.234701,4.620,336.735,1247.347,1216.000,0.271034,1,0.209596,4.525,337.106,1247.813,1216.000,0.270972,1,0.209596,4.525,337.106,1247.813,1216.000,0.270972,0.000000,1.000000,0.000000,0,0,,,,,12.794,12.323,12.327
3054,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03055.jpg,1936,1216,1,0.143814,0.000,345.815,1169.323,1216.000,0.924137,1,0.129105,0.000,346.472,1169.266,1216.000,0.923515,1,0.129105,0.000,346.472,1169.266,1216.000,0.923515,0.000000,1.000000,0.000000,0,0,,,,,12.085,13.056,13.014
3055,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03056.jpg,1936,1216,1,0.230495,1783.976,231.758,1853.964,370.948,0.000000,1,0.235185,1783.996,231.936,1853.869,371.103,0.000000,1,0.235185,1783.996,231.936,1853.869,371.103,0.000000,0.000000,1.000000,0.000000,0,0,,,,,13.218,12.937,12.550
3056,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03057.jpg,1936,1216,1,0.191044,0.000,427.276,1335.020,1216.000,0.000000,1,0.171325,570.247,497.212,1083.224,798.458,0.000000,1,0.171325,570.247,497.212,1083.224,798.458,0.000000,0.000000,1.000000,0.000000,0,0,,,,,12.377,12.074,12.228
3057,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03058.jpg,1936,1216,1,0.203326,439.938,500.108,1084.442,1216.000,0.438188,1,0.197632,439.553,500.675,1084.873,1216.000,0.329648,1,0.197632,439.553,500.675,1084.873,1216.000,0.329648,0.000000,1.000000,0.000000,0,0,,,,,13.581,12.460,12.579
3058,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03059.jpg,1936,1216,1,0.230007,0.000,489.390,1112.307,1216.000,0.570883,1,0.205563,0.000,489.635,1112.701,1216.000,0.571143,1,0.205563,0.000,489.635,1112.701,1216.000,0.571143,0.000000,1.000000,0.000000,0,0,,,,,12.399,12.138,12.124
3059,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03060.jpg,1936,1216,1,0.515542,549.089,496.999,1082.099,754.403,0.169755,1,0.588645,548.821,495.770,1080.060,776.968,0.184828,1,0.588645,548.821,495.770,1080.060,776.968,0.184828,0.000000,1.000000,0.000000,0,0,,,,,13.139,12.564,12.471
3060,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03061.jpg,1936,1216,1,0.487683,546.539,498.559,1082.840,772.034,0.924549,1,0.567268,546.043,497.195,1080.820,798.989,0.916599,1,0.567268,546.043,497.195,1080.820,798.989,0.916599,0.000000,1.000000,0.000000,0,0,,,,,12.826,11.896,11.734
3061,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03062.jpg,1936,1216,1,0.249505,0.000,482.608,1676.148,1216.000,0.119310,1,0.196099,0.000,482.704,1676.162,1216.000,0.131307,1,0.196099,0.000,482.704,1676.162,1216.000,0.131307,0.000000,1.000000,0.000000,0,0,,,,,12.880,12.101,12.022
3062,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03063.jpg,1936,1216,1,0.249505,0.000,482.608,1676.148,1216.000,1.000000,1,0.196099,0.000,482.704,1676.162,1216.000,1.000000,1,0.196099,0.000,482.704,1676.162,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.872,11.839,11.654
3063,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03064.jpg,1936,1216,1,0.248593,0.000,497.794,1178.965,1216.000,0.688813,1,0.221885,0.000,497.989,1178.441,1216.000,0.688404,1,0.221885,0.000,497.989,1178.441,1216.000,0.688404,0.000000,1.000000,0.000000,0,0,,,,,13.117,12.668,12.490
3064,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03065.jpg,1936,1216,1,0.248593,0.000,497.794,1178.965,1216.000,1.000000,1,0.221885,0.000,497.989,1178.441,1216.000,1.000000,1,0.221885,0.000,497.989,1178.441,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.445,12.684,12.029
3065,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03066.jpg,1936,1216,1,0.260537,0.000,494.855,1367.424,1216.000,0.858666,1,0.226495,0.000,495.050,1366.541,1216.000,0.858837,1,0.226495,0.000,495.050,1366.541,1216.000,0.858837,0.000000,1.000000,0.000000,0,0,,,,,13.092,13.185,12.136
3066,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03067.jpg,1936,1216,1,0.327798,2.038,474.164,1194.408,1216.000,0.850699,1,0.301482,2.038,474.894,1194.481,1216.000,0.851819,1,0.301482,2.038,474.894,1194.481,1216.000,0.851819,0.000000,1.000000,0.000000,0,0,,,,,12.540,12.436,12.263
3067,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03068.jpg,1936,1216,1,0.327798,2.038,474.164,1194.408,1216.000,1.000000,1,0.301482,2.038,474.894,1194.481,1216.000,1.000000,1,0.301482,2.038,474.894,1194.481,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.330,12.860,12.538
3068,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03069.jpg,1936,1216,1,0.254434,0.000,486.158,1454.055,1216.000,0.809126,1,0.250894,206.571,498.786,1138.149,1216.000,0.756049,1,0.250894,206.571,498.786,1138.149,1216.000,0.756049,0.000000,1.000000,0.000000,0,0,,,,,12.919,12.735,12.021
3069,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03070.jpg,1936,1216,1,0.285706,0.000,497.738,1273.629,1216.000,0.862018,1,0.252205,0.000,497.949,1166.496,1216.000,0.797680,1,0.252205,0.000,497.949,1166.496,1216.000,0.797680,0.000000,1.000000,0.000000,0,0,,,,,12.852,13.133,12.242
3070,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03071.jpg,1936,1216,1,0.232573,0.000,347.082,1290.745,1216.000,0.815656,1,0.198443,0.000,347.435,1290.334,1216.000,0.747368,1,0.198443,0.000,347.435,1290.334,1216.000,0.747368,0.000000,1.000000,0.000000,0,0,,,,,15.287,13.312,12.302
3071,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03072.jpg,1936,1216,1,0.226007,0.000,436.488,1242.981,1216.000,0.863910,1,0.192332,0.000,436.651,1243.059,1216.000,0.864410,1,0.192332,0.000,436.651,1243.059,1216.000,0.864410,0.000000,1.000000,0.000000,0,0,,,,,13.125,12.622,12.293
3072,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03073.jpg,1936,1216,1,0.259917,0.000,422.710,1259.006,1216.000,0.970124,1,0.232918,0.000,423.566,1259.212,1216.000,0.970872,1,0.232918,0.000,423.566,1259.212,1216.000,0.970872,0.000000,1.000000,0.000000,0,0,,,,,12.157,12.639,11.991
3073,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03074.jpg,1936,1216,1,0.351935,6.835,449.661,1207.321,1216.000,0.921124,1,0.324148,6.872,450.478,1207.149,1216.000,0.920825,1,0.324148,6.872,450.478,1207.149,1216.000,0.920825,0.000000,1.000000,0.000000,0,0,,,,,13.192,13.460,12.407
3074,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03075.jpg,1936,1216,1,0.339223,0.000,430.426,1257.561,1216.000,0.931241,1,0.308535,0.000,431.085,1257.785,1216.000,0.930701,1,0.308535,0.000,431.085,1257.785,1216.000,0.930701,0.000000,1.000000,0.000000,0,0,,,,,13.030,12.370,12.222
3075,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03076.jpg,1936,1216,1,0.286413,0.000,426.089,1473.480,1216.000,0.848777,1,0.246350,0.000,426.876,1473.585,1216.000,0.849001,1,0.246350,0.000,426.876,1473.585,1216.000,0.849001,0.000000,1.000000,0.000000,0,0,,,,,15.641,13.959,12.662
3076,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03077.jpg,1936,1216,1,0.324125,4.538,414.706,1205.981,1216.000,0.805908,1,0.295371,4.583,415.676,1205.976,1216.000,0.805959,1,0.295371,4.583,415.676,1205.976,1216.000,0.805959,0.000000,1.000000,0.000000,0,0,,,,,12.344,12.607,12.017
3077,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03078.jpg,1936,1216,1,0.294202,8.423,66.047,1175.727,1216.000,0.682890,1,0.270586,8.378,65.857,1175.711,1216.000,0.682001,1,0.270586,8.378,65.857,1175.711,1216.000,0.682001,0.000000,1.000000,0.000000,0,0,,,,,13.053,14.789,12.358
3078,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03079.jpg,1936,1216,1,0.252542,2.473,424.975,1265.698,1216.000,0.651074,1,0.227815,1.517,384.948,1206.616,1216.000,0.706059,1,0.227815,1.517,384.948,1206.616,1216.000,0.706059,0.000000,1.000000,0.000000,0,0,,,,,12.576,12.350,12.216
3079,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03080.jpg,1936,1216,1,0.343211,17.624,443.717,1167.336,1216.000,0.888576,1,0.322512,17.595,444.465,1167.305,1216.000,0.885712,1,0.322512,17.595,444.465,1167.305,1216.000,0.885712,0.000000,1.000000,0.000000,0,0,,,,,13.271,12.444,12.086
3080,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03081.jpg,1936,1216,1,0.151277,0.000,494.001,1680.884,1216.000,0.652890,1,0.124126,0.000,494.185,1680.890,1216.000,0.653213,1,0.124126,0.000,494.185,1680.890,1216.000,0.653213,0.000000,1.000000,0.000000,0,0,,,,,11.988,12.362,12.124
3081,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03082.jpg,1936,1216,1,0.222939,15.533,338.874,1211.586,1216.000,0.617202,1,0.199512,15.509,338.903,1211.840,1216.000,0.617221,1,0.199512,15.509,338.903,1211.840,1216.000,0.617221,0.000000,1.000000,0.000000,0,0,,,,,13.147,13.172,12.523
3082,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03083.jpg,1936,1216,1,0.345662,19.660,372.420,1204.223,1216.000,0.952514,1,0.326421,19.638,372.921,1204.268,1216.000,0.951813,1,0.326421,19.638,372.921,1204.268,1216.000,0.951813,0.000000,1.000000,0.000000,0,0,,,,,12.240,12.902,12.168
3083,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03084.jpg,1936,1216,1,0.346532,643.607,519.579,1138.215,745.804,0.111974,1,0.393252,645.746,517.017,1136.648,761.351,0.120096,1,0.393252,645.746,517.017,1136.648,761.351,0.120096,0.000000,1.000000,0.000000,0,0,,,,,13.051,12.924,13.136
3084,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03085.jpg,1936,1216,1,0.346532,643.607,519.579,1138.215,745.804,1.000000,1,0.393252,645.746,517.017,1136.648,761.351,1.000000,1,0.393252,645.746,517.017,1136.648,761.351,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.409,12.211,12.888
3085,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03086.jpg,1936,1216,1,0.305233,21.898,76.663,1159.944,1216.000,0.086296,1,0.301357,21.857,76.579,1159.890,1216.000,0.092500,1,0.301357,21.857,76.579,1159.890,1216.000,0.092500,0.000000,1.000000,0.000000,0,0,,,,,13.218,12.626,13.281
3086,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03087.jpg,1936,1216,1,0.311155,20.288,345.686,1231.524,1216.000,0.728108,1,0.291750,20.262,346.169,1231.721,1216.000,0.727562,1,0.291750,20.262,346.169,1231.721,1216.000,0.727562,0.000000,1.000000,0.000000,0,0,,,,,12.077,12.200,11.967
3087,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03088.jpg,1936,1216,1,0.260930,15.869,369.468,1360.188,1216.000,0.878760,1,0.235512,15.867,370.070,1359.567,1216.000,0.879188,1,0.235512,15.867,370.070,1359.567,1216.000,0.879188,0.000000,1.000000,0.000000,0,0,,,,,12.771,12.962,12.666
3088,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03089.jpg,1936,1216,1,0.193273,667.898,516.814,1141.940,773.913,0.107095,1,0.224620,669.928,514.460,1140.402,797.371,0.117098,1,0.224620,669.928,514.460,1140.402,797.371,0.117098,0.000000,1.000000,0.000000,0,0,,,,,12.194,12.113,12.321
3089,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03090.jpg,1936,1216,1,0.545168,660.731,517.781,1141.098,737.032,0.840434,1,0.593102,662.956,515.350,1139.592,743.794,0.796552,1,0.593102,662.956,515.350,1139.592,743.794,0.796552,0.000000,1.000000,0.000000,0,0,,,,,13.041,12.637,12.687
3090,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03091.jpg,1936,1216,1,0.373533,0.000,415.731,1662.324,1216.000,0.079170,1,0.293822,0.000,415.802,1662.347,1216.000,0.081855,1,0.293822,0.000,415.802,1662.347,1216.000,0.081855,0.000000,1.000000,0.000000,0,0,,,,,12.055,11.933,12.269
3091,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03092.jpg,1936,1216,1,0.373533,0.000,415.731,1662.324,1216.000,1.000000,1,0.293822,0.000,415.802,1662.347,1216.000,1.000000,1,0.293822,0.000,415.802,1662.347,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.972,13.492,12.425
3092,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03093.jpg,1936,1216,1,0.300627,19.824,337.270,1454.681,1216.000,0.795815,1,0.273081,19.804,337.594,1454.533,1216.000,0.795935,1,0.273081,19.804,337.594,1454.533,1216.000,0.795935,0.000000,1.000000,0.000000,0,0,,,,,12.225,12.276,11.997
3093,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03094.jpg,1936,1216,1,0.157931,11.933,71.811,1402.206,1216.000,0.742123,1,0.149339,11.890,72.043,1402.022,1216.000,0.741973,1,0.149339,11.890,72.043,1402.022,1216.000,0.741973,0.000000,1.000000,0.000000,0,0,,,,,12.988,12.548,12.278
3094,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03095.jpg,1936,1216,1,0.431714,16.059,142.008,1231.570,1216.000,0.820657,1,0.466458,15.999,141.510,1231.817,1216.000,0.821495,1,0.466458,15.999,141.510,1231.817,1216.000,0.821495,0.000000,1.000000,0.000000,0,0,,,,,12.588,11.989,12.389
3095,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03096.jpg,1936,1216,1,0.200955,752.426,518.914,1141.425,754.164,0.070100,1,0.231851,754.335,516.409,1139.919,775.527,0.076480,1,0.231851,754.335,516.409,1139.919,775.527,0.076480,0.000000,1.000000,0.000000,0,0,,,,,13.557,12.503,12.787
3096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03097.jpg,1936,1216,1,0.148975,652.346,516.272,1142.516,741.297,0.750241,1,0.161341,654.519,514.083,1141.109,752.441,0.728757,1,0.161341,654.519,514.083,1141.109,752.441,0.728757,0.000000,1.000000,0.000000,0,0,,,,,11.935,11.859,11.822
3097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03098.jpg,1936,1216,1,0.213357,572.922,517.078,1144.544,737.757,0.843267,1,0.227989,573.305,514.979,1143.084,743.792,0.824622,1,0.227989,573.305,514.979,1143.084,743.792,0.824622,0.000000,1.000000,0.000000,0,0,,,,,13.724,12.677,12.597
3098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03099.jpg,1936,1216,1,0.213357,572.922,517.078,1144.544,737.757,1.000000,1,0.227989,573.305,514.979,1143.084,743.792,1.000000,1,0.227989,573.305,514.979,1143.084,743.792,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.835,12.062,11.881
3099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03100.jpg,1936,1216,1,0.174510,740.359,517.208,1120.538,734.768,0.655688,1,0.181329,740.565,518.248,1119.723,734.584,0.629161,1,0.181329,740.565,518.248,1119.723,734.584,0.629161,0.000000,1.000000,0.000000,0,0,,,,,14.084,12.618,12.391
3100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03101.jpg,1936,1216,1,0.174510,740.359,517.208,1120.538,734.768,1.000000,1,0.181329,740.565,518.248,1119.723,734.584,1.000000,1,0.181329,740.565,518.248,1119.723,734.584,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.294,13.616,12.048
3101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03102.jpg,1936,1216,1,0.441546,611.067,518.019,1144.321,742.443,0.686790,1,0.473922,612.549,515.798,1142.869,752.149,0.654417,1,0.473922,612.549,515.798,1142.869,752.149,0.654417,0.000000,1.000000,0.000000,0,0,,,,,13.235,12.738,12.649
3102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03103.jpg,1936,1216,1,0.189938,3.194,481.700,1708.505,1216.000,0.095571,1,0.152650,0.000,402.592,1647.001,1216.000,0.093560,1,0.152650,0.000,402.592,1647.001,1216.000,0.093560,0.000000,1.000000,0.000000,0,0,,,,,13.118,12.383,11.891
3103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03104.jpg,1936,1216,1,0.189938,3.194,481.700,1708.505,1216.000,1.000000,1,0.152650,0.000,402.592,1647.001,1216.000,1.000000,1,0.152650,0.000,402.592,1647.001,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,13.570,12.975,12.623
3104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03105.jpg,1936,1216,1,0.170413,6.089,0.000,1508.765,1216.000,0.558395,1,0.143423,6.014,0.000,1508.818,1216.000,0.628576,1,0.143423,6.014,0.000,1508.818,1216.000,0.628576,0.000000,1.000000,0.000000,0,0,,,,,12.471,12.175,11.950
3105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03106.jpg,1936,1216,1,0.240326,0.000,376.183,1678.339,1216.000,0.639045,1,0.188183,0.000,376.086,1678.282,1216.000,0.639167,1,0.188183,0.000,376.086,1678.282,1216.000,0.639167,0.000000,1.000000,0.000000,0,0,,,,,13.534,12.678,12.376
3106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03107.jpg,1936,1216,1,0.281038,2.594,457.124,1724.381,1216.000,0.880399,1,0.228742,0.000,416.351,1660.515,1216.000,0.941982,1,0.228742,0.000,416.351,1660.515,1216.000,0.941982,0.000000,1.000000,0.000000,0,0,,,,,12.416,12.092,11.698
3107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03108.jpg,1936,1216,1,0.281038,2.594,457.124,1724.381,1216.000,1.000000,1,0.228742,0.000,416.351,1660.515,1216.000,1.000000,1,0.228742,0.000,416.351,1660.515,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.905,12.577,12.130
3108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03109.jpg,1936,1216,1,0.399805,0.000,387.085,1681.246,1216.000,0.893114,1,0.333442,0.000,387.214,1681.260,1216.000,0.952939,1,0.333442,0.000,387.214,1681.260,1216.000,0.952939,0.000000,1.000000,0.000000,0,0,,,,,12.013,11.824,11.920
3109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03110.jpg,1936,1216,1,0.267075,4.201,406.534,1739.045,1216.000,0.942456,1,0.197481,4.193,406.419,1739.161,1216.000,0.942679,1,0.197481,4.193,406.419,1739.161,1216.000,0.942679,0.000000,1.000000,0.000000,0,0,,,,,13.399,12.721,12.498
3110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03111.jpg,1936,1216,1,0.267075,4.201,406.534,1739.045,1216.000,1.000000,1,0.197481,4.193,406.419,1739.161,1216.000,1.000000,1,0.197481,4.193,406.419,1739.161,1216.000,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.380,12.107,12.110
