frame,memory_bank_active_slots,memory_bank_writes,memory_bank_appends,memory_bank_replacements,memory_bank_duplicate_skips,memory_bank_low_quality_skips,memory_bank_stable_medium_writes,memory_slot_scale_small,memory_slot_scale_medium,memory_slot_scale_large,memory_slot_conf_medium,memory_slot_conf_high,memory_retrieval_top1_sim,memory_retrieval_mean_topk_sim,memory_retrieval_top1_slot,memory_retrieval_entropy,memory_slot_mean_pairwise_sim,memory_slot_max_pairwise_sim,memory_bank_context_norm,memory_crosslite_mean_attn_entropy,memory_crosslite_top1_attn_weight,memory_crosslite_mean_context_norm,memory_debug_images_saved
4191.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9321388602256775,0.8968425989151001,15.0,0.9154364466667175,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.9061624109745026,0.18927601724863052,0.5284098386764526,64.0
4192.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9301387071609497,0.9084755778312683,15.0,0.966925859451294,0.7122989892959595,0.8490587472915649,1.0,0.8981536626815796,0.1977679431438446,0.5288373231887817,64.0
4193.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9384068846702576,0.9277969598770142,14.0,0.9919254183769226,0.7122989892959595,0.8490587472915649,1.0,0.8993370234966278,0.19698748737573624,0.5291164517402649,64.0
4194.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9308457970619202,0.8891375660896301,15.0,0.8846448659896851,0.7122989892959595,0.8490587472915649,1.0,0.9019540250301361,0.19406332075595856,0.5296838581562042,64.0
4195.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.930829644203186,0.8891817331314087,15.0,0.8849515318870544,0.7122989892959595,0.8490587472915649,1.0,0.9021459221839905,0.19399571418762207,0.5301058888435364,64.0
4196.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.928877592086792,0.9127628803253174,15.0,0.9815081357955933,0.7122989892959595,0.8490587472915649,1.0,0.9012141525745392,0.1948392316699028,0.5303835272789001,64.0
4197.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9571049213409424,0.9158949255943298,14.0,0.8871662020683289,0.7122989892959595,0.8490587472915649,1.0,0.9013625383377075,0.19516518712043762,0.5309174954891205,64.0
4198.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9571282863616943,0.9158974289894104,14.0,0.8870608806610107,0.7122989892959595,0.8490587472915649,1.0,0.901444137096405,0.19513671845197678,0.5312687456607819,64.0
4199.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9479488134384155,0.9188686609268188,14.0,0.9414846301078796,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.9006762206554413,0.19660793989896774,0.5317226946353912,64.0
4200.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9079540371894836,0.9075924158096313,14.0,0.9999905228614807,0.7122989892959595,0.8490587472915649,1.0,0.9001806676387787,0.19618046283721924,0.5318461954593658,64.0
4201.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9078239798545837,0.8846688270568848,14.0,0.9623370170593262,0.7122989892959595,0.8490587472915649,1.0,0.8999635875225067,0.19688914716243744,0.5321824550628662,64.0
4202.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9420213103294373,0.8922652006149292,15.0,0.8413233757019043,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8963814377784729,0.20150168985128403,0.5325214266777039,64.0
4203.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9261829853057861,0.9045674800872803,15.0,0.9670677185058594,0.7122989892959595,0.8490587472915649,1.0,0.9006615877151489,0.19626152515411377,0.5324549674987793,64.0
4204.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9331748485565186,0.9252403974533081,15.0,0.9954730868339539,0.7122989892959595,0.8490587472915649,1.0,0.9003905951976776,0.19794642180204391,0.5330601632595062,64.0
4205.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9331717491149902,0.9252568483352661,15.0,0.9954952597618103,0.7122989892959595,0.8490587472915649,1.0,0.9002937972545624,0.1980145052075386,0.5332968533039093,64.0
4206.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9348310232162476,0.9282708764076233,15.0,0.996902346611023,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8956226408481598,0.20205865055322647,0.5329606831073761,64.0
4207.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9296194911003113,0.912223219871521,15.0,0.9784957766532898,0.7122989892959595,0.8490587472915649,1.0,0.8945268094539642,0.20281467586755753,0.5335833728313446,64.0
4208.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9292269945144653,0.8848640322685242,15.0,0.8708760142326355,0.7122989892959595,0.8490587472915649,1.0,0.8950216174125671,0.2010360136628151,0.5338412523269653,64.0
4209.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9386387467384338,0.9176203012466431,15.0,0.9688229560852051,0.7122989892959595,0.8490587472915649,1.0,0.8994258046150208,0.19801314175128937,0.5338979363441467,64.0
4210.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9362967610359192,0.9271867275238037,15.0,0.9940380454063416,0.7122989892959595,0.8490587472915649,1.0,0.8942489624023438,0.2029382586479187,0.5342995822429657,64.0
4211.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9362917542457581,0.9271820783615112,15.0,0.994038462638855,0.7122989892959595,0.8490587472915649,1.0,0.8940824270248413,0.20307494699954987,0.5345268845558167,64.0
4212.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9443138837814331,0.9252344369888306,14.0,0.9742115139961243,0.7122989892959595,0.8490587472915649,1.0,0.8969596028327942,0.19972826540470123,0.5349276065826416,64.0
4213.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9341983795166016,0.9200571775436401,15.0,0.9857178330421448,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8968425393104553,0.19967646896839142,0.5349860191345215,64.0
4214.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9341983795166016,0.9200571775436401,15.0,0.9857178330421448,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8935401737689972,0.20396500825881958,0.5355911254882812,64.0
4215.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.926398515701294,0.895696759223938,15.0,0.935081422328949,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8962680399417877,0.2007289081811905,0.5360531210899353,64.0
4216.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9558988809585571,0.8942777514457703,15.0,0.7705426216125488,0.7122989892959595,0.8490587472915649,1.0,0.8977063596248627,0.19887802004814148,0.5362120270729065,64.0
4217.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9473270177841187,0.9138116240501404,15.0,0.923306405544281,0.7122989892959595,0.8490587472915649,1.0,0.8991603255271912,0.19722164422273636,0.5366626679897308,64.0
4218.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9632751941680908,0.9155558347702026,15.0,0.8527160882949829,0.7122989892959595,0.8490587472915649,1.0,0.8970778584480286,0.19994743913412094,0.536705732345581,64.0
4219.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9526556730270386,0.9150641560554504,15.0,0.9048404693603516,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8938444554805756,0.20347116142511368,0.5376229882240295,64.0
4220.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9526457786560059,0.9150487780570984,15.0,0.9048146605491638,0.7122989892959595,0.8490587472915649,1.0,0.8936686515808105,0.2038314938545227,0.538051575422287,64.0
4221.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8949326276779175,0.20388633757829666,0.538173645734787,64.0
4222.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8928782939910889,0.20545538514852524,0.5387114882469177,64.0
4223.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8944113552570343,0.20388028025627136,0.5390200614929199,64.0
4224.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8920853137969971,0.20675772428512573,0.5393796265125275,64.0
4225.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8955104649066925,0.20231495052576065,0.5395841896533966,64.0
4226.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8996071517467499,0.19995687156915665,0.5392052531242371,64.0
4227.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8981879651546478,0.19986186176538467,0.5402676463127136,64.0
4228.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8947625160217285,0.20503627508878708,0.5404672920703888,64.0
4229.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8959577977657318,0.20429806411266327,0.5409052670001984,64.0
4230.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8952043652534485,0.204249769449234,0.5407820343971252,64.0
4231.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8952298164367676,0.2041841223835945,0.5408419072628021,64.0
4232.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8959146440029144,0.20305121690034866,0.5408027470111847,64.0
4233.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8957905173301697,0.20352618396282196,0.540614902973175,64.0
4234.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8986180126667023,0.19964509457349777,0.5407355725765228,64.0
4235.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.9009665846824646,0.19700424373149872,0.540685385465622,64.0
4236.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8979018926620483,0.20001733303070068,0.5409785211086273,64.0
4237.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8955087661743164,0.20337356626987457,0.5409670472145081,64.0
4238.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8991239964962006,0.19963980466127396,0.5404862761497498,64.0
4239.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8959575593471527,0.20369088649749756,0.5406948328018188,64.0
4240.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8976706266403198,0.20179608464241028,0.5407240688800812,64.0
4241.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9531177282333374,0.9215424656867981,15.0,0.9315144419670105,0.7122989892959595,0.8490587472915649,1.0,0.8925823867321014,0.2074790596961975,0.5407183170318604,64.0
4242.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8810150027275085,0.8677381277084351,4.0,0.9873955249786377,0.7122989892959595,0.8490587472915649,1.0,0.8965162634849548,0.20266883075237274,0.5407701134681702,64.0
4243.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8810150027275085,0.8677381277084351,4.0,0.9873955249786377,0.7122989892959595,0.8490587472915649,1.0,0.8989542126655579,0.19946587085723877,0.5409928858280182,64.0
4244.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8953406512737274,0.20479034632444382,0.5408331155776978,64.0
4245.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8975101113319397,0.2004648968577385,0.5408481657505035,64.0
4246.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8950232267379761,0.20534548163414001,0.5404430627822876,64.0
4247.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8988194465637207,0.20099607110023499,0.5409469306468964,64.0
4248.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8977575898170471,0.2011137157678604,0.5409603416919708,64.0
4249.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8977647721767426,0.20119237899780273,0.5411083102226257,64.0
4250.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9130724668502808,0.9011114835739136,4.0,0.989753246307373,0.7122989892959595,0.8490587472915649,1.0,0.8943497836589813,0.20673640817403793,0.5410760343074799,64.0
4251.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8166990280151367,0.8116252422332764,4.0,0.998145341873169,0.7122989892959595,0.8490587472915649,1.0,0.9102612733840942,0.18879259377717972,0.5409349501132965,64.0
4252.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.886932373046875,0.8815396428108215,4.0,0.9979053139686584,0.7122989892959595,0.8490587472915649,1.0,0.8990983664989471,0.20357252657413483,0.5418277084827423,64.0
4253.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8868923187255859,0.8815260529518127,4.0,0.9979256987571716,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8990428149700165,0.2037700191140175,0.5420015156269073,64.0
4254.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8913053870201111,0.8803873658180237,4.0,0.9914522767066956,0.7122989892959595,0.8490587472915649,1.0,0.8955669105052948,0.20656053721904755,0.5425048172473907,64.0
4255.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9050890207290649,0.8965578675270081,15.0,0.9947689771652222,0.7122989892959595,0.8490587472915649,1.0,0.8926818370819092,0.2102803736925125,0.5424400568008423,64.0
4256.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9050890207290649,0.8965578675270081,15.0,0.9947689771652222,0.7122989892959595,0.8490587472915649,1.0,0.8975287079811096,0.20398934930562973,0.5428294539451599,64.0
4257.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9050890207290649,0.8965578675270081,15.0,0.9947689771652222,0.7122989892959595,0.8490587472915649,1.0,0.8966488838195801,0.20523297041654587,0.5430686473846436,64.0
4258.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9050890207290649,0.8965578675270081,15.0,0.9947689771652222,0.7122989892959595,0.8490587472915649,1.0,0.8966087698936462,0.20529472082853317,0.5431976616382599,64.0
4259.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9277894496917725,0.9083839654922485,4.0,0.9733389019966125,0.7122989892959595,0.8490587472915649,1.0,0.896674394607544,0.2046646922826767,0.5433747172355652,64.0
4260.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9011789560317993,0.8627408742904663,4.0,0.9008088111877441,0.7122989892959595,0.8490587472915649,1.0,0.9083774089813232,0.19033393263816833,0.5424289405345917,64.0
4261.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9244927167892456,0.888711154460907,4.0,0.9132375121116638,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.9087240695953369,0.1904098019003868,0.542733371257782,64.0
4262.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9127395749092102,0.883987307548523,4.0,0.9427441358566284,0.7122989892959595,0.8490587472915649,1.0,0.8975508809089661,0.20395611971616745,0.5434315204620361,64.0
4263.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9127395749092102,0.883987307548523,4.0,0.9427441358566284,0.7122989892959595,0.8490587472915649,1.0,0.8989927768707275,0.201486736536026,0.5427606999874115,64.0
4264.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9094266891479492,0.8792044520378113,4.0,0.9370047450065613,0.7122989892959595,0.8490587472915649,1.0,0.8934842348098755,0.2091241180896759,0.5432761609554291,64.0
4265.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9236127138137817,0.8894961476325989,4.0,0.9206849336624146,0.7122989892959595,0.8490587472915649,1.0,0.8941803872585297,0.20849154889583588,0.5433185696601868,64.0
4266.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.87626051902771,0.8636285066604614,4.0,0.9885807037353516,0.7122989892959595,0.8490587472915649,1.0,0.8960305750370026,0.20692159235477448,0.5431192815303802,64.0
4267.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.883497953414917,0.8662561178207397,4.0,0.9788700938224792,0.7122989892959595,0.8490587472915649,1.0,0.8954926133155823,0.20629991590976715,0.5433497130870819,64.0
4268.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9147645235061646,0.8771205544471741,4.0,0.9045926332473755,0.7122989892959595,0.8490587472915649,1.0,0.8933198750019073,0.2086380496621132,0.5429623126983643,64.0
4269.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9194947481155396,0.8765521049499512,4.0,0.8783115148544312,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8963148295879364,0.2038559392094612,0.5428083837032318,64.0
4270.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9323353171348572,0.8854045867919922,4.0,0.8570538759231567,0.7122989892959595,0.8490587472915649,1.0,0.8951129019260406,0.2055148333311081,0.54262375831604,64.0
4271.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9322911500930786,0.8853870630264282,4.0,0.8571998476982117,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.8951229155063629,0.20551013946533203,0.542620986700058,64.0
4272.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9322911500930786,0.8853870630264282,4.0,0.8571998476982117,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.9033572971820831,0.19616888463497162,0.5420277118682861,64.0
4273.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9322911500930786,0.8853870630264282,4.0,0.8571998476982117,0.7122989892959595,0.8490587472915649,0.9999999403953552,0.9035823047161102,0.19485706090927124,0.5424708724021912,64.0
4274.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.7808150053024292,0.7711328864097595,14.0,0.9932692646980286,0.7122989892959595,0.8490587472915649,1.0,0.9073796570301056,0.19348499178886414,0.5428584516048431,64.0
4275.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8535423278808594,0.8384077548980713,15.0,0.9836645722389221,0.7122989892959595,0.8490587472915649,1.0,0.8967119455337524,0.20477299392223358,0.5429067015647888,64.0
4276.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8211236000061035,0.8198850154876709,15.0,0.9998892545700073,0.7122989892959595,0.8490587472915649,1.0,0.893234133720398,0.2085011973977089,0.5430185198783875,64.0
4277.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.9071037769317627,0.8708124160766602,4.0,0.9109038710594177,0.7122989892959595,0.8490587472915649,1.0,0.8940262198448181,0.20742353796958923,0.5431597530841827,64.0
4278.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.7994762659072876,0.7908667325973511,15.0,0.9946728348731995,0.7122989892959595,0.8490587472915649,1.0,0.9009259045124054,0.19736818224191666,0.5429230332374573,64.0
4279.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8139710426330566,0.8052325248718262,15.0,0.9945125579833984,0.7122989892959595,0.8490587472915649,1.0,0.90032759308815,0.19919469952583313,0.543075680732727,64.0
4280.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.8992599546909332,0.2002243623137474,0.5429690778255463,64.0
4281.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.8967529237270355,0.20296993106603622,0.5434347689151764,64.0
4282.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.8960855901241302,0.20216886699199677,0.5433082580566406,64.0
4283.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.9018231928348541,0.19708921015262604,0.542681485414505,64.0
4284.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.9018992781639099,0.19698359072208405,0.5426538288593292,64.0
4285.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.9062797129154205,0.19189610332250595,0.5427812933921814,64.0
4286.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.906426876783371,0.19173573702573776,0.5429050326347351,64.0
4287.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.8966798484325409,0.2006790190935135,0.5434421002864838,64.0
4288.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.8176652193069458,0.8068393468856812,1.0,0.9915952086448669,0.7122989892959595,0.8490587472915649,1.0,0.8989669382572174,0.19740796089172363,0.5439007878303528,64.0
4289.0,16.0,32.0,16.0,16.0,1277.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.7617872357368469,0.7526043653488159,1.0,0.9939427375793457,0.7122989892959595,0.8490587472915649,1.0,0.8974311649799347,0.19976657629013062,0.5442425310611725,64.0
