frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
2915,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02916.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.030511,6.030511,12.717,0.046797,16.212,557.796,599.609
2916,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02917.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.127529,6.127529,13.748,0.028455,13.269,699.942,742.319
2917,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02918.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.451403,6.451403,12.979,0.021482,13.087,620.905,660.301
2918,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02919.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.038397,6.038397,13.026,0.035739,14.039,580.467,620.326
2919,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02920.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.173344,6.173344,13.640,0.052249,13.411,480.520,521.775
2920,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02921.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.854698,5.854698,12.728,0.097515,13.825,622.181,662.009
2921,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02922.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.646630,6.646630,13.838,0.017891,12.860,387.175,427.932
2922,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02923.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.237598,6.237598,13.287,0.012166,13.326,517.247,557.833
2923,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02924.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.196150,6.196150,12.329,0.055516,12.644,397.449,436.896
2924,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02925.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.515485,6.515485,13.031,0.002219,14.217,638.403,678.370
2925,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02926.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.859705,5.859705,14.127,0.002227,12.626,829.813,869.431
2926,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02927.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.169824,6.169824,12.833,0.002469,13.463,537.380,576.145
2927,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02928.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.811225,5.811225,12.701,0.003116,12.589,345.118,382.970
2928,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02929.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.006591,6.006591,12.978,0.002731,13.416,482.288,521.768
2929,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02930.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.298509,6.298509,13.137,0.004381,13.390,564.256,603.357
2930,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02931.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.306512,6.306512,13.202,0.008854,12.854,572.961,612.998
2931,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02932.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.844729,5.844729,14.277,0.024241,12.945,509.237,551.130
2932,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02933.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.996284,5.996284,12.588,0.017158,12.948,528.610,568.051
2933,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02934.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.419694,6.419694,13.821,0.014216,13.847,482.295,525.010
2934,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02935.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.111651,6.111651,12.494,0.001829,13.240,907.441,945.236
2935,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02936.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.187732,6.187732,12.833,0.004972,13.522,599.264,639.854
2936,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02937.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.866798,5.866798,13.568,0.004931,14.034,864.249,904.583
2937,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02938.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.835015,5.835015,13.397,0.004229,13.045,441.373,481.870
2938,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02939.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.890587,5.890587,13.503,0.034596,13.768,391.624,434.036
2939,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02940.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.995780,5.995780,12.812,0.005321,12.762,533.857,576.087
2940,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02941.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.991887,5.991887,12.925,0.005257,13.966,470.487,511.564
2941,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02942.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.963433,5.963433,13.098,0.004926,13.050,539.385,578.741
2942,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02943.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.833278,5.833278,13.227,0.003350,13.728,390.757,431.421
2943,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02944.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.475269,6.475269,13.405,0.003065,12.994,562.583,605.112
2944,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02945.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.824537,5.824537,14.293,0.003176,13.543,707.331,747.854
2945,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02946.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.099909,6.099909,12.799,0.002776,15.204,605.251,647.641
2946,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02947.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.937040,5.937040,14.058,0.002770,13.416,566.279,608.541
2947,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02948.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,7.158494,7.158494,13.710,0.005845,13.441,656.944,699.449
2948,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02949.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.793643,5.793643,13.114,0.002936,13.015,566.375,606.544
2949,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02950.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.025634,6.025634,13.111,0.003207,13.160,593.325,633.644
2950,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02951.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.292543,6.292543,12.886,0.002382,13.472,525.470,569.537
2951,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02952.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.851864,5.851864,13.102,0.002045,13.028,784.512,826.359
2952,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02953.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.665226,5.665226,12.987,0.002221,12.912,650.435,688.943
2953,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02954.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.069777,6.069777,13.280,0.002212,13.121,661.453,702.854
2954,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02955.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.098109,6.098109,13.121,0.003000,13.155,576.265,619.735
2955,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02956.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.332060,6.332060,12.505,0.004929,12.898,551.371,593.375
2956,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02957.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.810758,5.810758,13.004,0.001873,13.806,765.392,804.900
2957,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02958.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.235355,6.235355,12.521,0.002918,14.083,737.801,778.738
2958,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02959.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.927608,5.927608,13.507,0.001696,13.677,566.594,608.002
2959,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02960.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.891829,5.891829,13.262,0.001683,12.978,702.350,747.048
2960,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02961.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.789738,5.789738,13.296,0.010284,13.276,649.010,688.263
2961,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02962.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.472738,6.472738,12.873,0.002063,13.355,649.028,689.409
2962,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02963.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.144141,6.144141,13.963,0.003366,14.457,620.824,665.279
2963,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02964.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.584805,6.584805,13.014,0.041485,13.055,441.015,480.516
2964,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02965.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.691242,5.691242,13.046,0.048673,13.335,499.387,538.330
2965,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02966.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.700513,5.700513,13.398,0.017522,13.387,524.225,565.856
2966,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02967.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.567489,5.567489,14.188,0.020734,14.254,605.794,647.509
2967,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02968.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.745554,5.745554,13.259,0.002320,14.385,357.167,400.074
2968,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02969.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.705492,5.705492,12.763,0.002312,17.473,449.281,492.117
2969,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02970.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.710027,5.710027,12.857,0.004145,14.620,466.674,511.629
2970,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02971.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.759569,5.759569,13.246,0.007082,14.167,768.522,810.845
2971,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02972.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.750640,5.750640,13.098,0.002196,13.181,691.558,730.374
2972,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02973.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.870014,5.870014,12.887,0.016027,13.512,708.573,749.498
2973,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02974.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.000975,6.000975,13.956,0.011914,13.501,242.845,285.230
2974,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02975.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.649979,5.649979,13.197,0.017087,16.654,432.825,476.053
2975,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02976.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.667620,6.667620,13.329,0.007482,13.335,292.182,334.341
2976,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02977.jpg,0.857325,0,0,1,1,0,1,1,0.857325,0.857325,0.000000,1,,,,,4,32,1,1,1,4,5.668416,5.668416,16.014,0.925853,13.641,448.021,492.620
2977,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02978.jpg,0.862150,1,1,1,1,1,1,1,1.636912,0.862150,0.774762,2,0.890323,0.890323,0.010590,1.121714,4,32,1,1,1,4,5.242986,5.242986,13.480,0.939787,13.843,531.539,572.246
2978,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02979.jpg,0.731407,0,0,0,1,0,1,1,1.618825,0.731407,0.887419,0,,,0.006853,1.018331,4,32,1,1,1,4,5.154497,5.154497,13.727,0.905103,13.488,437.987,478.694
2979,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02980.jpg,0.890645,0,0,1,1,0,1,1,1.792161,0.890645,0.901516,1,0.945722,,0.005777,1.027583,4,32,1,1,1,4,5.365013,5.365013,13.804,0.942190,13.284,547.184,587.797
2980,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02981.jpg,0.442405,0,0,0,1,0,1,1,1.288189,0.442405,0.845784,0,,,0.007088,1.042967,4,32,1,1,1,4,5.416783,5.416783,13.215,0.835616,13.560,653.229,694.168
2981,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02982.jpg,0.443038,0,0,0,1,0,1,1,1.442909,0.443038,0.999872,0,,,0.000006,1.000034,4,32,1,1,1,4,5.332407,5.332407,13.005,0.835522,13.544,550.634,591.633
2982,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02983.jpg,0.699366,0,0,0,1,0,1,1,1.565553,0.699366,0.866188,0,,,0.008197,1.013559,4,32,1,1,1,4,6.325791,6.325791,12.914,0.858674,13.101,648.992,689.320
2983,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02984.jpg,0.325310,0,0,0,1,0,1,1,0.741136,0.325310,0.415826,0,,,0.055016,1.035526,4,32,1,1,1,4,5.412776,5.412776,13.072,0.516626,13.024,254.732,293.564
2984,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02985.jpg,0.904648,0,0,1,1,0,1,1,1.521127,0.904648,0.616479,1,0.730599,,0.031160,1.000710,4,32,1,1,1,4,5.220207,5.220207,13.205,0.960675,13.792,336.680,379.048
2985,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02986.jpg,0.920861,1,1,1,1,1,1,1,1.881128,0.920861,0.960267,2,0.973196,0.973196,0.002155,1.003807,4,32,1,1,1,4,6.796160,6.796160,13.985,0.963701,13.397,336.619,377.725
2986,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02987.jpg,0.943142,1,1,1,1,1,1,1,1.915911,0.943142,0.972769,3,0.982524,0.982524,0.001410,1.004347,4,32,1,1,1,4,4.991617,4.991617,14.301,0.968793,13.342,727.791,771.857
2987,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02988.jpg,0.898318,1,1,1,1,1,1,1,1.835455,0.898318,0.937137,4,0.964199,0.964199,0.000680,1.037130,4,32,1,1,1,4,5.676259,5.676259,13.449,0.961157,13.625,599.311,643.020
2988,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02989.jpg,0.871647,1,1,1,1,1,1,1,1.766441,0.871647,0.894794,5,0.928812,0.928812,0.004171,1.024156,4,32,1,1,1,4,5.689918,5.689918,16.208,0.962281,13.307,247.715,291.982
2989,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02990.jpg,0.871807,1,1,1,1,1,1,1,1.871596,0.871807,0.999789,6,0.999886,0.999886,0.000008,1.000083,4,32,1,1,1,4,7.885833,7.885833,13.500,0.962322,13.154,433.350,476.741
2990,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02991.jpg,0.951272,1,1,1,1,1,1,1,1.566820,0.951272,0.615548,7,0.738174,0.738174,0.024966,1.070768,4,32,1,1,1,4,6.408284,6.408284,13.176,0.975966,13.627,600.779,641.939
2991,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02992.jpg,0.951295,1,1,1,1,1,1,1,1.951279,0.951295,0.999984,8,0.999989,0.999989,0.000001,1.000003,4,32,1,1,1,4,6.733221,6.733221,13.164,0.976033,13.452,763.729,803.437
2992,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02993.jpg,0.952732,1,1,1,1,1,1,1,1.804679,0.952732,0.851947,9,0.909978,0.909978,0.009392,1.026461,4,32,1,1,1,4,5.615362,5.615362,13.232,0.975173,14.838,710.498,753.486
2993,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02994.jpg,0.954703,1,1,1,1,1,1,1,1.924489,0.954703,0.969786,10,0.977963,0.977963,0.001647,1.000194,4,32,1,1,1,4,4.087476,4.087476,13.188,0.975337,13.620,735.088,774.842
2994,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02995.jpg,0.957683,1,1,1,1,1,1,1,1.856099,0.957683,0.898415,11,0.941169,0.941169,0.001978,1.053838,4,32,1,1,1,4,4.003109,4.003109,14.234,0.973625,13.650,578.029,621.024
2995,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02996.jpg,0.961328,1,1,1,1,1,1,1,1.866176,0.961328,0.904848,12,0.952712,0.952712,0.004124,1.045369,4,32,1,1,1,4,3.585248,3.585248,13.487,0.978215,20.444,708.973,756.265
2996,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02997.jpg,0.961132,1,1,1,1,1,1,1,1.941207,0.961132,0.980075,13,0.987908,0.987908,0.000678,1.006830,4,32,1,1,1,4,3.787629,3.787629,14.355,0.979579,14.353,790.619,835.078
2997,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02998.jpg,0.942559,1,1,1,1,1,1,1,1.863803,0.942559,0.921244,14,0.949876,0.949876,0.003309,1.020744,4,32,1,1,1,4,4.044914,4.044914,14.272,0.962381,14.743,636.594,679.158
2998,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_02999.jpg,0.936891,1,1,1,1,1,1,1,1.861847,0.936891,0.924955,15,0.955880,0.955880,0.003769,1.020649,4,32,1,1,1,4,4.290825,4.290825,14.222,0.958361,17.541,661.244,707.908
2999,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03000.jpg,0.937043,1,1,1,1,1,1,1,1.842491,0.937043,0.905448,16,0.950645,0.950645,0.002679,1.051917,4,32,1,1,1,4,4.521175,4.521175,13.295,0.960655,13.433,605.718,645.733
3000,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03001.jpg,0.941447,1,1,1,1,1,1,1,1.906548,0.941447,0.965101,17,0.983204,0.983204,0.001622,1.015576,4,32,1,1,1,4,4.674395,4.674395,13.887,0.964769,13.412,783.837,825.912
3001,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03002.jpg,0.941671,1,1,1,1,1,1,1,1.843117,0.941671,0.901445,18,0.944246,0.944246,0.004709,1.033460,4,32,1,1,1,4,4.849430,4.849430,13.406,0.959393,13.163,561.534,602.717
3002,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03003.jpg,0.937507,1,1,1,1,1,1,1,1.918317,0.937507,0.980809,19,0.988358,0.988358,0.000831,1.005243,4,32,1,1,1,4,4.711525,4.711525,13.551,0.956564,13.635,709.797,751.568
3003,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03004.jpg,0.937562,1,1,1,1,1,1,1,1.937369,0.937562,0.999807,20,0.999899,0.999899,0.000007,1.000084,4,32,1,1,1,4,5.283703,5.283703,13.792,0.955967,13.816,653.746,696.230
3004,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03005.jpg,0.954739,1,1,1,1,1,1,1,1.886791,0.954739,0.932052,21,0.960637,0.960637,0.003190,1.021044,4,32,1,1,1,4,4.872543,4.872543,13.391,0.972539,13.568,570.840,612.452
3005,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03006.jpg,0.945330,1,1,1,1,1,1,1,1.840438,0.945330,0.895109,22,0.949331,0.949331,0.004466,1.053373,4,32,1,1,1,4,4.709758,4.709758,13.401,0.966546,14.060,614.795,657.132
3006,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03007.jpg,0.954159,1,1,1,1,1,1,1,1.909396,0.954159,0.955237,23,0.976711,0.976711,0.001612,1.021058,4,32,1,1,1,4,4.525433,4.525433,14.252,0.971961,13.452,502.772,545.396
3007,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03008.jpg,0.954195,1,1,1,1,1,1,1,1.954171,0.954195,0.999976,24,0.999985,0.999985,0.000001,1.000004,4,32,1,1,1,4,4.720294,4.720294,13.314,0.971572,13.639,656.461,698.377
3008,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03009.jpg,0.946809,1,1,1,1,1,1,1,1.905163,0.946809,0.958355,25,0.973408,0.973408,0.001923,1.008857,4,32,1,1,1,4,4.533818,4.533818,13.644,0.965983,14.280,636.787,679.476
3009,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03010.jpg,0.946822,1,1,1,1,1,1,1,1.946724,0.946822,0.999902,26,0.999949,0.999949,0.000003,1.000051,4,32,1,1,1,4,4.561495,4.561495,13.592,0.965575,14.703,539.284,582.459
3010,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03011.jpg,0.944753,1,1,1,1,1,1,1,1.920898,0.944753,0.976146,27,0.986218,0.986218,0.001085,1.007224,4,32,1,1,1,4,4.595220,4.595220,14.341,0.963995,13.651,709.665,752.728
3011,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03012.jpg,0.945775,1,1,1,1,1,1,1,1.910841,0.945775,0.965066,28,0.980641,0.980641,0.000552,1.019741,4,32,1,1,1,4,4.714107,4.714107,13.359,0.964668,13.674,549.512,592.291
3012,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03013.jpg,0.940812,1,1,1,1,1,1,1,1.883575,0.940812,0.942763,29,0.972740,0.972740,0.002637,1.026802,4,32,1,1,1,4,4.501383,4.501383,14.150,0.959666,13.913,540.894,583.823
3013,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03014.jpg,0.930893,1,1,1,1,1,1,1,1.893139,0.930893,0.962246,30,0.977151,0.977151,0.001246,1.013619,4,32,1,1,1,4,4.679037,4.679037,13.623,0.950238,13.803,436.678,481.354
3014,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03015.jpg,0.922356,1,1,1,1,1,1,1,1.799312,0.922356,0.876957,31,0.942361,0.942361,0.005969,1.061165,4,32,1,1,1,4,5.040962,5.040962,13.661,0.944761,13.754,431.828,474.172
3015,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03016.jpg,0.920192,1,1,1,1,1,1,1,1.880572,0.920192,0.960380,32,0.974904,0.974904,0.002170,1.006137,4,32,1,1,1,4,5.075954,5.075954,13.885,0.939463,14.442,680.804,726.490
3016,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03017.jpg,0.935507,1,1,1,1,1,1,1,1.504204,0.935507,0.568698,33,0.775468,0.775468,0.021746,1.265762,4,32,1,1,1,4,7.385099,7.385099,15.038,0.934727,13.947,640.784,685.171
3017,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03018.jpg,0.935520,1,1,1,1,1,1,1,1.935314,0.935520,0.999795,34,0.999891,0.999891,0.000009,1.000079,4,32,1,1,1,4,8.508029,8.508029,13.660,0.934544,13.742,649.452,691.653
3018,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03019.jpg,0.926146,1,1,1,1,1,1,1,1.661485,0.926146,0.735339,35,0.862719,0.862719,0.009300,1.159126,4,32,1,1,1,4,10.114463,10.114463,13.683,0.939225,13.768,552.987,595.277
3019,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03020.jpg,0.917239,1,1,1,1,1,1,1,1.703185,0.917239,0.785946,36,0.899213,0.899213,0.011150,1.111536,4,32,1,1,1,4,9.302374,9.302374,13.861,0.934636,13.980,444.411,489.622
3020,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03021.jpg,0.921311,1,1,1,1,1,1,1,1.848976,0.921311,0.927665,37,0.961474,0.961474,0.003571,1.026432,4,32,1,1,1,4,7.340205,7.340205,13.730,0.936191,13.623,520.851,563.128
3021,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03022.jpg,0.906964,1,1,1,1,1,1,1,1.829692,0.906964,0.922729,38,0.964087,0.964087,0.003705,1.037251,4,32,1,1,1,4,5.887888,5.887888,13.788,0.924508,14.774,797.487,845.050
3022,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03023.jpg,0.907235,1,1,1,1,1,1,1,1.744248,0.907235,0.837013,39,0.923819,0.923819,0.008328,1.081893,4,32,1,1,1,4,5.225120,5.225120,13.455,0.931844,13.848,575.840,617.206
3023,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03024.jpg,0.910287,1,1,1,1,1,1,1,1.808487,0.910287,0.898200,40,0.950741,0.950741,0.004503,1.050256,4,32,1,1,1,4,5.302720,5.302720,13.844,0.925919,13.965,609.317,652.255
3024,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03025.jpg,0.910337,1,1,1,1,1,1,1,1.910089,0.910337,0.999752,41,0.999872,0.999872,0.000011,1.000099,4,32,1,1,1,4,6.246101,6.246101,13.973,0.926045,14.214,507.520,550.341
