frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy
3865,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03866.jpg,0.7505872249603271,11.799936294555664,0.6432275176048279,0.601239800453186,11.820287704467773,11.829216003417969,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3866,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03867.jpg,0.8496752381324768,11.836159706115723,0.714539647102356,0.5035876631736755,11.722623825073242,11.492064476013184,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3867,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03868.jpg,0.858841598033905,11.994976043701172,0.7684884667396545,0.6087591052055359,12.149855613708496,11.924256324768066,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3868,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03869.jpg,0.7950589656829834,11.447903633117676,0.6916333436965942,0.5405623316764832,11.564672470092773,11.47913646697998,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3869,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03870.jpg,0.8121331930160522,11.738944053649902,0.714985191822052,0.4134312570095062,11.523807525634766,11.820159912109375,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3870,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03871.jpg,0.858227014541626,11.727840423583984,0.7348634004592896,0.3453790545463562,11.678688049316406,11.470239639282227,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3871,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03872.jpg,0.8763260841369629,11.687711715698242,0.7630802392959595,0.35398322343826294,11.50931167602539,11.801440238952637,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3872,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03873.jpg,0.8631839156150818,11.652352333068848,0.7809112071990967,0.5666415691375732,11.521087646484375,11.683327674865723,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3873,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03874.jpg,0.8571463823318481,11.686271667480469,0.7786458134651184,0.5788991451263428,11.584511756896973,11.706720352172852,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3874,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03875.jpg,0.818874180316925,11.435680389404297,0.7391527891159058,0.5906968712806702,11.509632110595703,11.5414400100708,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3875,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03876.jpg,0.7542471885681152,11.507743835449219,0.6194039583206177,0.4657909870147705,11.446816444396973,11.633376121520996,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3876,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03877.jpg,0.7542471885681152,11.615103721618652,0.6194039583206177,0.4657909870147705,11.424223899841309,11.524576187133789,0.0,0,0,32,0,1,0.9700000286102295,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3877,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03878.jpg,0.7320050001144409,11.527551651000977,0.5910988450050354,0.5290546417236328,11.542304039001465,11.454848289489746,0.0,0,0,32,0,1,0.9700000286102295,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3878,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03879.jpg,0.6894482374191284,11.7774076461792,0.5452487468719482,0.33698275685310364,11.456319808959961,11.38099193572998,0.0,0,0,32,0,1,0.9700000286102295,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3879,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03880.jpg,0.6894482374191284,11.495871543884277,0.5452487468719482,0.33698275685310364,11.52342414855957,12.282464027404785,0.0,0,0,32,0,1,0.9700000286102295,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3880,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03881.jpg,0.8537877202033997,12.225791931152344,0.7767314314842224,0.7966143488883972,12.186592102050781,12.10700798034668,0.0,0,0,32,0,1,0.9700000286102295,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3881,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03882.jpg,0.5739280581474304,11.864352226257324,0.38161152601242065,0.35892829298973083,11.896544456481934,11.473312377929688,0.0,0,0,32,0,1,0.9599999785423279,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3882,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03883.jpg,0.8194860219955444,11.566495895385742,0.7155063152313232,0.7125625014305115,11.239551544189453,11.6113920211792,0.0,0,0,32,0,1,0.9599999785423279,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3883,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03884.jpg,0.6814756393432617,11.483903884887695,0.5486790537834167,0.5922455787658691,11.458111763000488,11.365887641906738,0.0,0,0,32,0,1,0.9599999785423279,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3884,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03885.jpg,0.681300163269043,11.509663581848145,0.5514144897460938,0.6610591411590576,10.796640396118164,11.465632438659668,0.0,0,0,32,0,1,0.949999988079071,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3885,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03886.jpg,0.8517419695854187,11.16592025756836,0.7733455300331116,0.8490005135536194,11.279071807861328,11.328927993774414,0.0,0,0,32,0,1,0.9399999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3886,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03887.jpg,0.9314335584640503,10.84006404876709,0.8734978437423706,0.6613121032714844,11.01369571685791,11.282848358154297,0.0,0,0,32,0,1,0.9300000071525574,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3887,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03888.jpg,0.9121413230895996,10.972288131713867,0.8555830121040344,0.6698031425476074,11.250399589538574,11.20793628692627,0.0,0,0,32,0,1,0.9200000166893005,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3888,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03889.jpg,0.46989917755126953,10.977631568908691,0.33874619007110596,0.6800921559333801,11.056896209716797,10.80617618560791,0.0,0,0,32,0,1,0.9100000262260437,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3889,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03890.jpg,0.26748159527778625,11.315584182739258,0.0,0.4298363924026489,13.35814380645752,11.00278377532959,0.0,0,0,32,0,1,0.8999999761581421,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3890,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03891.jpg,0.8258149027824402,11.071743965148926,0.7153894901275635,0.4008430242538452,11.013952255249023,11.007295608520508,0.0,0,0,32,0,1,0.8899999856948853,0.07999999821186066,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3891,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03892.jpg,0.6806435585021973,11.354559898376465,0.5533679723739624,0.45181572437286377,13.175999641418457,11.367648124694824,0.0,0,0,32,0,1,0.8899999856948853,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3892,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03893.jpg,0.9293580651283264,11.327743530273438,0.8643336892127991,0.4944544732570648,11.409600257873535,11.28876781463623,0.0,0,0,32,0,1,0.8899999856948853,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3893,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03894.jpg,0.918527364730835,11.140512466430664,0.8515040874481201,0.6100274920463562,11.389792442321777,11.226304054260254,0.0,0,0,32,0,1,0.8799999952316284,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3894,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03895.jpg,0.8828254342079163,11.820128440856934,0.7942675948143005,0.7841094136238098,11.02409553527832,11.300224304199219,0.0,0,0,32,0,1,0.8799999952316284,0.11999999731779099,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3895,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03896.jpg,0.9002031683921814,11.57919979095459,0.8183230757713318,0.4896884560585022,11.262944221496582,11.546751976013184,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3896,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03897.jpg,0.9002031683921814,11.51807975769043,0.8183230757713318,0.4896884560585022,11.468128204345703,11.546367645263672,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3897,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03898.jpg,0.753686249256134,11.197983741760254,0.6211290955543518,0.20890535414218903,11.36620807647705,11.356191635131836,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3898,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03899.jpg,0.8857243061065674,11.488191604614258,0.8076543807983398,0.38526806235313416,11.287391662597656,11.539679527282715,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3899,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03900.jpg,0.9147170782089233,11.55078411102295,0.8522557616233826,0.5102685689926147,11.511967658996582,11.41801643371582,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3900,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03901.jpg,0.926675021648407,11.493023872375488,0.8562957644462585,0.3842000365257263,11.663776397705078,11.450079917907715,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3901,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03902.jpg,0.9758437871932983,11.445183753967285,0.3457956314086914,0.612015426158905,11.478943824768066,11.142239570617676,0.0,0,0,32,0,1,0.8700000047683716,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3902,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03903.jpg,0.9758437871932983,11.444000244140625,0.3457956314086914,0.612015426158905,11.425536155700684,11.105631828308105,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3903,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03904.jpg,0.9759079217910767,11.304960250854492,0.9508366584777832,0.5557586550712585,11.509023666381836,11.261183738708496,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3904,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03905.jpg,0.9354966878890991,11.514559745788574,0.8691537380218506,0.3923015594482422,11.386112213134766,11.336607933044434,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3905,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03906.jpg,0.9354966878890991,11.452128410339355,0.8691537380218506,0.3923015594482422,11.370271682739258,11.416768074035645,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3906,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03907.jpg,0.8665586113929749,11.511103630065918,0.7678577899932861,0.28602051734924316,11.510208129882812,11.41215991973877,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3907,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03908.jpg,0.9432467222213745,11.75875186920166,0.7818874716758728,0.38111796975135803,11.79535961151123,12.122271537780762,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3908,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03909.jpg,0.9838792681694031,11.530048370361328,0.9630488157272339,0.5437380075454712,11.636192321777344,11.600799560546875,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3909,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03910.jpg,0.9860270023345947,11.254528045654297,0.9679384827613831,0.5639297366142273,11.494400024414062,11.717120170593262,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3910,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03911.jpg,0.9603838324546814,11.642592430114746,0.9214133620262146,0.44969621300697327,11.398015975952148,11.378080368041992,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3911,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03912.jpg,0.9841269850730896,11.604607582092285,0.9641757011413574,0.4966234564781189,11.613504409790039,11.834464073181152,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3912,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03913.jpg,0.9812145233154297,11.666560173034668,0.6114585399627686,0.5303115844726562,11.562272071838379,11.411392211914062,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3913,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03914.jpg,0.9666013121604919,11.819680213928223,0.9321218132972717,0.7902825474739075,12.163904190063477,11.721952438354492,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3914,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03915.jpg,0.993316113948822,11.774592399597168,0.9840742349624634,0.6980001926422119,11.833184242248535,11.763520240783691,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3915,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03916.jpg,0.9211384654045105,11.755680084228516,0.8544019460678101,0.37151965498924255,11.72815990447998,11.761728286743164,0.0,0,0,32,0,1,0.8700000047683716,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3916,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03917.jpg,0.6799713373184204,11.983488082885742,0.5291873216629028,0.43705350160598755,11.548831939697266,11.637760162353516,0.0,0,0,32,0,1,0.8600000143051147,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3917,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03918.jpg,0.9909641742706299,11.700287818908691,0.979322612285614,0.7767164707183838,11.397855758666992,11.532095909118652,0.0,0,0,32,0,1,0.8500000238418579,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3918,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03919.jpg,0.9905894994735718,11.73408031463623,0.9787440896034241,0.8114016652107239,11.823295593261719,11.860320091247559,0.0,0,0,32,0,1,0.8399999737739563,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3919,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03920.jpg,0.9479667544364929,11.953887939453125,0.9011210799217224,0.6162674427032471,11.812479972839355,11.956831932067871,0.0,0,0,32,0,1,0.8299999833106995,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3920,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03921.jpg,0.9479667544364929,11.806624412536621,0.9011210799217224,0.6162674427032471,11.934847831726074,11.725536346435547,0.0,0,0,32,0,1,0.8199999928474426,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3921,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03922.jpg,0.9553014636039734,12.008031845092773,0.9130383133888245,0.5378620028495789,12.028512001037598,11.998335838317871,0.0,0,0,32,0,1,0.8199999928474426,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3922,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03923.jpg,0.972822904586792,11.57430362701416,0.9047393202781677,0.419808566570282,11.507904052734375,11.34329605102539,0.0,0,0,32,0,1,0.8299999833106995,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3923,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03924.jpg,0.9775681495666504,11.870176315307617,0.8137264251708984,0.46147191524505615,11.673055648803711,12.734720230102539,0.0,0,0,32,0,1,0.8399999737739563,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3924,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03925.jpg,0.8530212044715881,11.913824081420898,0.8445667624473572,0.8101490139961243,11.855520248413086,11.837504386901855,0.0,0,0,32,0,1,0.8399999737739563,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3925,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03926.jpg,0.9584499597549438,11.910367965698242,0.91712886095047,0.5483273863792419,11.907551765441895,11.914752006530762,0.0,0,0,32,0,1,0.8299999833106995,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3926,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03927.jpg,0.8645936846733093,11.763296127319336,0.7672874331474304,0.6849862337112427,11.496479988098145,12.270624160766602,0.0,0,0,32,0,1,0.8199999928474426,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3927,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03928.jpg,0.8735155463218689,13.147680282592773,0.7792786359786987,0.7221524715423584,12.396991729736328,11.912128448486328,0.0,0,0,32,0,1,0.8100000023841858,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3928,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03929.jpg,0.7854864001274109,11.676608085632324,0.520113468170166,0.77694171667099,11.916223526000977,13.150272369384766,0.0,0,0,32,0,1,0.800000011920929,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3929,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03930.jpg,0.8885120749473572,12.707903861999512,0.7950539588928223,0.6774230599403381,12.045791625976562,11.869088172912598,0.0,0,0,32,0,1,0.7900000214576721,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3930,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03931.jpg,0.8758492469787598,11.82688045501709,0.8025937676429749,0.7999155521392822,11.888704299926758,11.698687553405762,0.0,0,0,32,0,1,0.7900000214576721,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3931,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03932.jpg,0.9378271698951721,11.897024154663086,0.6481220722198486,0.9219686388969421,11.881471633911133,11.878175735473633,0.0,0,0,32,0,1,0.7799999713897705,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3932,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03933.jpg,0.9204944968223572,11.9650239944458,0.8546862602233887,0.9504252076148987,11.87609577178955,11.809408187866211,0.0,0,0,32,0,1,0.7699999809265137,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3933,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03934.jpg,0.9362905621528625,11.884320259094238,0.7917415499687195,0.9471650719642639,11.594592094421387,11.680928230285645,0.0,0,0,32,0,1,0.7599999904632568,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3934,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03935.jpg,0.6630042195320129,11.810591697692871,0.507540762424469,0.8462846875190735,11.887680053710938,11.891327857971191,0.0,0,0,32,0,1,0.75,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3935,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03936.jpg,0.9211688041687012,11.8536958694458,0.8422771692276001,0.8079105615615845,14.54537582397461,11.119935989379883,0.0,0,0,32,0,1,0.7400000095367432,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3936,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03937.jpg,0.8598468899726868,11.386048316955566,0.860874593257904,0.9819980263710022,12.2074556350708,12.000896453857422,0.0,0,0,32,0,1,0.7300000190734863,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3937,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03938.jpg,0.6738294959068298,11.648287773132324,0.6797823309898376,0.9542257189750671,11.968607902526855,11.521568298339844,0.0,0,0,32,0,1,0.7200000286102295,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3938,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03939.jpg,0.6738294959068298,11.531807899475098,0.6797823309898376,0.9542257189750671,11.6693115234375,12.21014404296875,0.0,0,0,32,0,1,0.7099999785423279,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3939,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03940.jpg,0.8960279226303101,11.98249626159668,0.8200172781944275,0.9482242465019226,11.793439865112305,11.862815856933594,0.0,0,0,32,0,1,0.699999988079071,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3940,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03941.jpg,0.45298734307289124,11.821760177612305,0.461315393447876,0.972411036491394,11.697759628295898,11.993056297302246,0.0,0,0,32,0,1,0.6899999976158142,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3941,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03942.jpg,0.32370349764823914,11.894335746765137,0.0,0.9503636360168457,11.683967590332031,11.750687599182129,0.0,0,0,32,0,1,0.6800000071525574,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3942,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03943.jpg,0.7567980885505676,12.104255676269531,0.6338744163513184,0.9846192002296448,12.14083194732666,12.261568069458008,0.0,0,0,32,0,1,0.6700000166893005,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3943,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03944.jpg,0.42126744985580444,12.001055717468262,0.3204057514667511,0.9883698225021362,12.01260757446289,11.906847953796387,0.0,0,0,32,0,1,0.6600000262260437,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3944,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03945.jpg,0.6202236413955688,11.450912475585938,0.42169347405433655,0.9871690273284912,12.009535789489746,11.890975952148438,0.0,0,0,32,0,1,0.6499999761581421,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3945,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03946.jpg,0.7223619818687439,11.9584321975708,0.3668312728404999,0.9869083166122437,11.82271957397461,11.780832290649414,0.0,0,0,32,0,1,0.6399999856948853,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
3946,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03947.jpg,0.7867161631584167,11.638751983642578,0.2717996835708618,0.9874646663665771,11.74828815460205,11.317248344421387,0.0,0,0,32,0,1,0.6299999952316284,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic
