frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,memory_contrastive_loss,memory_contrastive_valid_entries,memory_contrastive_mean_pos_sim,memory_contrastive_mean_neg_sim,memory_contrastive_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
3697,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03698.jpg,0.960257,1,1,1,1,1,1,1,1.888255,0.960257,0.927998,81,0.955701,0.955701,0.003462,1.017823,4,32,1,1,1,4,4.942262,4.942262,0,0,0,0.000000,0,,,,,0,,,,13.512,0.938008,14.297,473.221,517.756
3698,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03699.jpg,0.946117,1,1,1,1,1,1,1,1.814891,0.946117,0.868774,82,0.931462,0.931462,0.006594,1.053255,4,32,1,1,1,4,4.909403,4.909403,0,0,0,0.000000,0,,,,,0,,,,15.111,0.915109,14.190,565.117,613.072
3699,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03700.jpg,0.943343,1,1,1,1,1,1,1,1.903090,0.943343,0.959746,83,0.977506,0.977506,0.001812,1.013786,4,32,1,1,1,4,4.821467,4.821467,0,0,0,0.000000,0,,,,,0,,,,14.101,0.910365,14.388,511.006,555.922
3700,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03701.jpg,0.942985,1,1,1,1,1,1,1,1.893002,0.942985,0.950017,84,0.973987,0.973987,0.002825,1.015952,4,32,1,1,1,4,4.927668,4.927668,0,0,0,0.000000,0,,,,,0,,,,14.252,0.909823,14.658,468.251,513.671
3701,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03702.jpg,0.942126,1,1,1,1,1,1,1,1.888152,0.942126,0.946026,85,0.966582,0.966582,0.003247,1.007669,4,32,1,1,1,4,5.700073,5.700073,0,0,0,0.000000,0,,,,,0,,,,14.639,0.905567,14.247,673.851,722.543
3702,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03703.jpg,0.953253,1,1,1,1,1,1,1,1.870759,0.953253,0.917506,86,0.953474,0.953474,0.006185,1.010522,4,32,1,1,1,4,5.689611,5.689611,0,0,0,0.000000,0,,,,,0,,,,14.272,0.922884,14.280,726.186,771.250
3703,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03704.jpg,0.852221,1,1,1,1,1,1,1,1.748848,0.852221,0.896626,87,0.927893,0.927893,0.006715,1.000185,4,32,1,1,1,4,5.722506,5.722506,0,0,0,0.000000,0,,,,,0,,,,13.894,0.789353,13.630,690.749,736.931
3704,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03705.jpg,0.785621,0,0,0,1,0,1,1,1.642801,0.785621,0.857180,0,,,0.010619,1.006566,4,32,1,1,1,4,5.734696,5.734696,0,0,0,0.000000,0,,,,,0,,,,13.765,0.650220,14.301,685.841,730.102
3705,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03706.jpg,0.871459,0,0,1,1,0,1,1,1.657173,0.871459,0.785714,1,0.863997,,0.014346,1.030498,4,32,1,1,1,4,5.770007,5.770007,0,0,0,0.000000,0,,,,,0,,,,13.998,0.811820,14.036,433.020,477.869
3706,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03707.jpg,0.871432,1,1,1,1,1,1,1,1.871402,0.871432,0.999970,2,0.999983,0.999983,0.000001,1.000009,4,32,1,1,1,4,6.709977,6.709977,0,0,0,0.000000,0,,,,,0,,,,14.051,0.813702,16.260,591.266,637.905
3707,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03708.jpg,0.934309,1,1,1,1,1,1,1,1.804436,0.934309,0.870127,3,0.916308,0.916308,0.008278,1.014101,4,32,1,1,1,4,5.699503,5.699503,0,0,0,0.000000,0,,,,,0,,,,13.917,0.874780,13.444,441.512,485.137
3708,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03709.jpg,0.932381,1,1,1,1,1,1,1,1.903299,0.932381,0.970918,4,0.981267,0.981267,0.001679,1.003250,4,32,1,1,1,4,6.722626,6.722626,0,0,0,0.000000,0,,,,,0,,,,13.784,0.846699,14.008,435.658,479.291
3709,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03710.jpg,0.811267,1,1,1,1,1,1,1,1.764216,0.811267,0.952949,5,0.970767,0.970767,0.001991,1.012724,4,32,1,1,1,4,7.596994,7.596994,0,0,0,0.000000,0,,,,,0,,,,13.774,0.659585,14.107,550.148,595.746
3710,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03711.jpg,0.866219,1,1,1,1,1,1,1,1.832388,0.866219,0.966170,6,0.983073,0.983073,0.001536,1.014380,4,32,1,1,1,4,7.549138,7.549138,0,0,0,0.000000,0,,,,,0,,,,13.578,0.753909,14.143,541.240,586.517
3711,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03712.jpg,0.949319,1,1,1,1,1,1,1,1.744869,0.949319,0.795550,7,0.881430,0.881430,0.015625,1.031412,4,32,1,1,1,4,6.392344,6.392344,0,0,0,0.000000,0,,,,,0,,,,13.903,0.913762,13.966,551.454,597.769
3712,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03713.jpg,0.625845,0,0,0,1,0,1,1,1.391497,0.625845,0.765652,0,,,0.016207,1.002278,4,32,1,1,1,4,6.243166,6.243166,0,0,0,0.000000,0,,,,,0,,,,13.956,0.617267,13.662,628.975,673.021
3713,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03714.jpg,0.718841,0,0,0,1,0,1,1,1.679683,0.718841,0.960842,0,,,0.001852,1.018442,4,32,1,1,1,4,6.683683,6.683683,0,0,0,0.000000,0,,,,,0,,,,14.076,0.720352,14.084,499.873,543.589
3714,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03715.jpg,0.812818,0,0,1,1,0,1,1,1.713075,0.812818,0.900257,1,0.944537,,0.004621,1.036503,4,32,1,1,1,4,7.128743,7.128743,0,0,0,0.000000,0,,,,,0,,,,13.133,0.797903,13.180,676.578,717.883
3715,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03716.jpg,0.770786,0,0,0,1,0,1,1,1.701805,0.770786,0.931020,0,,,0.003518,1.025077,4,32,1,1,1,4,8.599600,8.599600,0,0,0,0.000000,0,,,,,0,,,,12.961,0.770374,16.435,636.391,681.263
3716,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03717.jpg,0.775927,0,0,0,1,0,1,1,1.694486,0.775927,0.918559,0,,,0.004059,1.030919,4,32,1,1,1,4,6.682155,6.682155,0,0,0,0.000000,0,,,,,0,,,,13.941,0.789831,13.908,601.099,644.433
3717,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03718.jpg,0.852664,0,0,1,1,0,1,1,1.788152,0.852664,0.935488,1,0.967204,,0.003369,1.024327,4,32,1,1,1,4,7.126097,7.126097,0,0,0,0.000000,0,,,,,0,,,,14.098,0.834817,13.765,300.890,344.224
3718,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03719.jpg,0.703103,0,0,0,1,0,1,1,1.629896,0.703103,0.926792,0,,,0.004335,1.006767,4,32,1,1,1,4,6.479670,6.479670,0,0,0,0.000000,0,,,,,0,,,,13.867,0.706041,14.287,432.108,475.789
3719,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03720.jpg,0.396708,0,0,0,1,0,1,1,1.244583,0.396708,0.847876,0,,,0.011367,1.030744,4,32,1,1,1,4,8.170690,8.170690,0,0,0,0.000000,0,,,,,0,,,,13.482,0.470044,13.640,468.387,512.701
3720,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03721.jpg,0.866862,0,0,1,1,0,1,1,1.758850,0.866862,0.891987,1,0.927065,,0.003406,1.031752,4,32,1,1,1,4,7.082210,7.082210,0,0,0,0.000000,0,,,,,0,,,,13.866,0.859355,13.917,760.568,805.168
3721,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03722.jpg,0.772845,0,0,0,1,0,1,1,1.709238,0.772845,0.936394,0,,,0.002524,1.028034,4,32,1,1,1,4,6.018559,6.018559,0,0,0,0.000000,0,,,,,0,,,,13.777,0.730720,13.598,677.508,721.852
3722,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03723.jpg,0.792587,0,0,0,1,0,1,1,1.755726,0.792587,0.963139,0,,,0.001862,1.013176,4,32,1,1,1,4,7.163401,7.163401,0,0,0,0.000000,0,,,,,0,,,,13.801,0.742881,13.987,559.025,602.248
3723,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03724.jpg,0.805842,0,0,1,1,0,1,1,1.737666,0.805842,0.931824,1,0.965172,,0.003591,1.025350,4,32,1,1,1,4,7.486567,7.486567,0,0,0,0.000000,0,,,,,0,,,,13.777,0.839757,13.911,470.405,513.203
3724,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03725.jpg,0.805920,1,1,1,1,1,1,1,1.805855,0.805920,0.999934,2,0.999954,0.999954,0.000003,1.000004,4,32,1,1,1,4,5.987808,5.987808,0,0,0,0.000000,0,,,,,0,,,,12.980,0.843065,15.642,461.524,507.925
3725,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03726.jpg,0.585971,0,0,0,1,0,1,1,1.217003,0.585971,0.631031,0,,,0.023818,1.197767,4,32,1,1,1,4,6.551760,6.551760,0,0,0,0.000000,0,,,,,0,,,,15.307,0.631647,13.991,471.945,517.384
3726,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03727.jpg,0.362252,0,0,0,1,0,1,1,1.008070,0.362252,0.645817,0,,,0.021942,1.196046,4,32,1,1,1,4,7.184031,7.184031,0,0,0,0.000000,0,,,,,0,,,,13.803,0.595187,14.065,546.742,591.234
3727,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03728.jpg,0.596515,0,0,0,1,0,1,1,1.270602,0.596515,0.674087,0,,,0.020625,1.162623,4,32,1,1,1,4,5.703588,5.703588,0,0,0,0.000000,0,,,,,0,,,,13.655,0.661481,13.862,555.121,599.185
3728,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03729.jpg,0.658697,0,0,0,1,0,1,1,1.276553,0.658697,0.617857,0,,,0.024114,1.188819,4,32,1,1,1,4,5.651505,5.651505,0,0,0,0.000000,0,,,,,0,,,,13.123,0.715241,13.926,507.464,549.243
3729,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03730.jpg,0.515750,0,0,0,1,0,1,1,1.071242,0.515750,0.555492,0,,,0.028724,1.239951,4,32,1,1,1,4,5.970252,5.970252,0,0,0,0.000000,0,,,,,0,,,,14.155,0.670646,13.997,332.295,376.021
3730,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03731.jpg,0.436086,0,0,0,1,0,1,1,1.321214,0.436086,0.885129,0,,,0.005224,1.057288,4,32,1,1,1,4,5.471868,5.471868,0,0,0,0.000000,0,,,,,0,,,,14.825,0.616714,13.822,687.732,733.362
3731,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03732.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.559220,5.559220,0,0,0,0.000000,0,,,,,0,,,,13.600,0.586614,16.181,639.475,685.639
3732,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03733.jpg,0.582261,0,0,0,1,0,1,1,0.582261,0.582261,0.000000,0,,,,,4,32,1,1,1,4,5.121572,5.121572,0,0,0,0.000000,0,,,,,0,,,,13.691,0.687990,13.867,641.422,685.417
3733,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03734.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.731472,5.731472,0,0,0,0.000000,0,,,,,0,,,,13.986,0.261544,12.887,424.141,464.858
3734,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03735.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.499330,6.499330,0,0,0,0.000000,0,,,,,0,,,,13.674,0.491949,13.746,759.113,800.404
3735,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03736.jpg,0.474453,0,0,0,1,0,1,1,0.474453,0.474453,0.000000,0,,,,,4,32,1,1,1,4,8.449847,8.449847,0,0,0,0.000000,0,,,,,0,,,,13.454,0.730368,14.367,355.532,398.919
3736,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03737.jpg,0.503252,0,0,0,1,0,1,1,0.984227,0.503252,0.480976,0,,,0.038754,1.300634,4,32,1,1,1,4,5.284656,5.284656,0,0,0,0.000000,0,,,,,0,,,,13.565,0.677176,13.564,530.964,575.035
3737,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03738.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.158281,5.158281,0,0,0,0.000000,0,,,,,0,,,,13.805,0.380434,13.492,692.222,734.847
3738,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03739.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.132700,5.132700,0,0,0,0.000000,0,,,,,0,,,,13.311,0.463792,14.421,929.564,971.147
3739,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03740.jpg,0.267645,0,0,0,1,0,1,1,0.267645,0.267645,0.000000,0,,,,,4,32,1,1,1,4,6.224101,6.224101,0,0,0,0.000000,0,,,,,0,,,,14.043,0.536422,14.327,621.974,669.926
3740,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03741.jpg,0.336647,0,0,0,1,0,1,1,1.230462,0.336647,0.893815,0,,,0.005574,1.021390,4,32,1,1,1,4,5.134477,5.134477,0,0,0,0.000000,0,,,,,0,,,,13.669,0.594283,14.459,795.566,841.148
3741,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03742.jpg,0.397091,0,0,0,1,0,1,1,1.327782,0.397091,0.930691,0,,,0.003180,1.030237,4,32,1,1,1,4,5.446427,5.446427,0,0,0,0.000000,0,,,,,0,,,,13.607,0.626230,13.650,657.064,699.445
3742,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03743.jpg,0.397321,0,0,0,1,0,1,1,1.397178,0.397321,0.999856,0,,,0.000007,1.000037,4,32,1,1,1,4,5.790505,5.790505,0,0,0,0.000000,0,,,,,0,,,,13.098,0.625275,14.903,425.521,469.077
3743,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03744.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.451264,5.451264,0,0,0,0.000000,0,,,,,0,,,,13.461,0.487815,14.152,574.026,617.542
3744,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03745.jpg,0.294405,0,0,0,1,0,1,1,0.294405,0.294405,0.000000,0,,,,,4,32,1,1,1,4,5.557469,5.557469,0,0,0,0.000000,0,,,,,0,,,,13.580,0.596474,13.594,609.610,653.567
3745,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03746.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.218505,5.218505,0,0,0,0.000000,0,,,,,0,,,,13.734,0.494526,14.367,718.193,762.398
3746,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03747.jpg,0.347822,0,0,0,1,0,1,1,0.347822,0.347822,0.000000,0,,,,,4,32,1,1,1,4,5.232976,5.232976,0,0,0,0.000000,0,,,,,0,,,,13.595,0.602256,14.242,650.837,694.420
3747,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03748.jpg,0.571176,0,0,0,1,0,1,1,1.439766,0.571176,0.868591,0,,,0.007709,1.013743,4,32,1,1,1,4,5.531585,5.531585,0,0,0,0.000000,0,,,,,0,,,,13.563,0.704839,14.067,742.362,787.091
3748,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03749.jpg,0.596489,0,0,0,1,0,1,1,1.232435,0.596489,0.635946,0,,,0.023224,1.179633,4,32,1,1,1,4,5.090746,5.090746,0,0,0,0.000000,0,,,,,0,,,,13.786,0.741136,14.622,668.642,713.870
3749,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03750.jpg,0.285504,0,0,0,1,0,1,1,0.844548,0.285504,0.559044,0,,,0.029761,1.243625,4,32,1,1,1,4,5.066471,5.066471,0,0,0,0.000000,0,,,,,0,,,,13.937,0.493470,13.952,345.535,389.233
3750,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03751.jpg,0.285645,0,0,0,1,0,1,1,1.285525,0.285645,0.999880,0,,,0.000005,1.000045,4,32,1,1,1,4,5.375538,5.375538,0,0,0,0.000000,0,,,,,0,,,,13.831,0.489952,18.111,367.521,416.292
3751,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03752.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.229406,5.229406,0,0,0,0.000000,0,,,,,0,,,,13.864,0.280716,14.058,615.985,662.231
3752,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03753.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.270445,5.270445,0,0,0,0.000000,0,,,,,0,,,,13.824,0.256560,14.035,377.222,420.931
3753,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03754.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.619900,5.619900,0,0,0,0.000000,0,,,,,0,,,,13.901,0.260236,13.841,421.083,465.225
3754,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03755.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.845520,4.845520,0,0,0,0.000000,0,,,,,0,,,,13.710,0.165756,13.968,623.860,667.387
3755,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03756.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.320764,5.320764,0,0,0,0.000000,0,,,,,0,,,,13.881,0.046860,14.087,516.537,561.093
3756,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03757.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.110840,5.110840,0,0,0,0.000000,0,,,,,0,,,,14.502,0.055002,14.026,566.400,610.897
3757,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03758.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.014341,6.014341,0,0,0,0.000000,0,,,,,0,,,,13.989,0.196099,14.118,478.138,523.003
3758,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03759.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,6.175120,6.175120,0,0,0,0.000000,0,,,,,0,,,,14.035,0.147469,14.303,340.379,383.166
3759,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03760.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.887998,4.887998,0,0,0,0.000000,0,,,,,0,,,,13.710,0.046125,13.779,758.977,804.617
3760,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03761.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.878667,5.878667,0,0,0,0.000000,0,,,,,0,,,,16.804,0.166418,13.798,429.002,473.884
3761,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03762.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.957142,4.957142,0,0,0,0.000000,0,,,,,0,,,,13.497,0.348820,16.205,338.800,385.126
3762,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03763.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.868966,4.868966,0,0,0,0.000000,0,,,,,0,,,,14.114,0.508877,13.749,641.618,684.028
3763,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03764.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.498923,5.498923,0,0,0,0.000000,0,,,,,0,,,,13.211,0.192455,14.001,605.922,648.478
3764,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03765.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.069385,5.069385,0,0,0,0.000000,0,,,,,0,,,,13.898,0.022394,14.014,519.924,564.165
3765,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03766.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.910551,4.910551,0,0,0,0.000000,0,,,,,0,,,,14.302,0.022179,14.042,466.862,510.924
3766,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03767.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.180104,5.180104,0,0,0,0.000000,0,,,,,0,,,,13.906,0.010942,13.946,426.324,470.074
3767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03768.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.214771,5.214771,0,0,0,0.000000,0,,,,,0,,,,13.910,0.003248,13.397,556.861,599.920
3768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03769.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.858846,5.858846,0,0,0,0.000000,0,,,,,0,,,,13.992,0.001631,13.989,608.852,652.399
3769,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03770.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.146383,5.146383,0,0,0,0.000000,0,,,,,0,,,,14.010,0.002470,13.698,473.038,515.153
3770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03771.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.913524,4.913524,0,0,0,0.000000,0,,,,,0,,,,13.982,0.001260,14.116,730.034,773.741
3771,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03772.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.832963,4.832963,0,0,0,0.000000,0,,,,,0,,,,13.838,0.002551,13.934,292.397,334.674
3772,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03773.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.870569,4.870569,0,0,0,0.000000,0,,,,,0,,,,13.206,0.002219,14.375,562.666,606.244
3773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03774.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.970328,4.970328,0,0,0,0.000000,0,,,,,0,,,,14.951,0.010826,14.247,528.346,574.775
3774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03775.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.907492,4.907492,0,0,0,0.000000,0,,,,,0,,,,14.038,0.002904,14.193,605.681,648.627
3775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03776.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.879455,4.879455,0,0,0,0.000000,0,,,,,0,,,,13.986,0.010129,16.280,768.831,815.280
3776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03777.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.240663,5.240663,0,0,0,0.000000,0,,,,,0,,,,14.519,0.011053,14.241,592.860,638.287
3777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03778.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.264766,5.264766,0,0,0,0.000000,0,,,,,0,,,,14.183,0.010719,14.207,291.650,339.076
3778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03779.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.242655,5.242655,0,0,0,0.000000,0,,,,,0,,,,14.801,0.016813,13.801,600.262,643.714
3779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03780.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.688674,5.688674,0,0,0,0.000000,0,,,,,0,,,,13.888,0.014794,14.243,597.808,639.938
3780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03781.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.632050,5.632050,0,0,0,0.000000,0,,,,,0,,,,13.955,0.081122,14.533,564.345,607.947
3781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03782.jpg,0.624842,0,0,0,1,0,1,1,0.624842,0.624842,0.000000,0,,,,,4,32,1,1,1,4,4.988661,4.988661,0,0,0,0.000000,0,,,,,0,,,,14.105,0.700772,14.374,595.615,641.136
3782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03783.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.216488,5.216488,0,0,0,0.000000,0,,,,,0,,,,13.818,0.019443,14.245,548.654,591.073
3783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03784.jpg,0.394036,0,0,0,1,0,1,1,0.394036,0.394036,0.000000,0,,,,,4,32,1,1,1,4,5.534756,5.534756,0,0,0,0.000000,0,,,,,0,,,,13.989,0.278426,13.538,550.114,594.786
3784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03785.jpg,0.257359,0,0,0,1,0,1,1,1.059118,0.257359,0.801759,0,,,0.007286,1.106495,4,32,1,1,1,4,4.801815,4.801815,0,0,0,0.000000,0,,,,,0,,,,14.035,0.314132,15.473,468.481,518.812
3785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03786.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.755984,4.755984,0,0,0,0.000000,0,,,,,0,,,,13.430,0.360313,14.192,538.400,581.982
3786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03787.jpg,0.467091,0,0,0,1,0,2,1,0.467091,0.467091,0.000000,0,,,,,4,32,1,1,1,4,5.110261,5.110261,0,0,0,0.000000,0,,,,,0,,,,15.755,0.345924,14.406,613.869,661.072
3787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03788.jpg,0.479666,0,0,0,1,0,1,1,1.340172,0.479666,0.860507,0,,,0.004760,1.073493,4,32,1,1,1,4,4.966361,4.966361,0,0,0,0.000000,0,,,,,0,,,,14.277,0.324937,14.282,818.629,865.748
3788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03789.jpg,0.505183,0,0,0,1,0,1,1,1.433470,0.505183,0.928287,0,,,0.002403,1.034091,4,32,1,1,1,4,4.984032,4.984032,0,0,0,0.000000,0,,,,,0,,,,13.962,0.348942,13.718,559.146,602.531
