frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights
4098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04099.jpg,0.6209632754325867,12.51904010772705,0.6209632754325867,0.6209632754325867,12.384896278381348,12.234975814819336,0.0,0,0,0,0,1,0.9693877696990967,0.010204081423580647,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04100.jpg,0.6648980379104614,12.792287826538086,0.6648980379104614,0.6648980379104614,12.565535545349121,12.47987174987793,0.0,0,0,0,0,1,0.9696969985961914,0.010101010091602802,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04101.jpg,0.6648980379104614,12.593343734741211,0.6648980379104614,0.6648980379104614,12.341504096984863,12.45468807220459,0.0,0,0,0,0,1,0.9700000286102295,0.009999999776482582,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04102.jpg,0.4545409679412842,12.77244758605957,0.4545409679412842,0.4545409679412842,12.936256408691406,12.782208442687988,0.0,0,0,0,0,1,0.9700000286102295,0.009999999776482582,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04103.jpg,0.5894736051559448,12.721792221069336,0.5894736051559448,0.5894736051559448,12.42416000366211,12.211263656616211,0.0,0,0,0,0,1,0.9599999785423279,0.019999999552965164,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04104.jpg,0.608019232749939,12.359711647033691,0.48297491669654846,0.608019232749939,12.110624313354492,12.309791564941406,0.0,0,0,0,0,1,0.949999988079071,0.019999999552965164,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04105.jpg,0.7581528425216675,12.427040100097656,0.7581528425216675,0.7581528425216675,12.042176246643066,12.326848030090332,0.0,0,0,0,0,1,0.949999988079071,0.029999999329447746,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04106.jpg,0.7074412107467651,12.703743934631348,0.7074412107467651,0.7074412107467651,12.070624351501465,11.381216049194336,0.0,0,0,0,0,1,0.9399999976158142,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04107.jpg,0.6618537306785583,12.066304206848145,0.6618537306785583,0.6618537306785583,12.366527557373047,12.569408416748047,0.0,0,0,0,0,1,0.9300000071525574,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04108.jpg,0.5372228622436523,12.237183570861816,0.5372228622436523,0.5372228622436523,12.515487670898438,12.5217924118042,0.0,0,0,0,0,1,0.9200000166893005,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04109.jpg,0.6052533388137817,12.177599906921387,0.6052533388137817,0.6052533388137817,12.433600425720215,12.409440040588379,0.0,0,0,0,0,1,0.9100000262260437,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04110.jpg,0.6189437508583069,12.519840240478516,0.6189437508583069,0.6189437508583069,13.32748794555664,12.7575044631958,0.0,0,0,0,0,1,0.8999999761581421,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04111.jpg,0.5162545442581177,12.638496398925781,0.5162545442581177,0.5162545442581177,12.687935829162598,12.47488021850586,0.0,0,0,0,0,1,0.8899999856948853,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04112.jpg,0.7399915456771851,12.240256309509277,0.7399915456771851,0.7399915456771851,12.478143692016602,12.838399887084961,0.0,0,0,0,0,1,0.8799999952316284,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04113.jpg,0.7399915456771851,12.223967552185059,0.7399915456771851,0.7399915456771851,12.096416473388672,12.406784057617188,0.0,0,0,0,0,1,0.8700000047683716,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04114.jpg,0.6101692318916321,11.928223609924316,0.6101692318916321,0.6101692318916321,12.417407989501953,12.458208084106445,0.0,0,0,0,0,1,0.8600000143051147,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04115.jpg,0.6789037585258484,11.7193603515625,0.6789037585258484,0.6789037585258484,12.426239967346191,12.217727661132812,0.0,0,0,0,0,1,0.8500000238418579,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04116.jpg,0.8009489178657532,12.265824317932129,0.8009489178657532,0.8009489178657532,12.28816032409668,12.088959693908691,0.0,0,0,0,0,1,0.8399999737739563,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04117.jpg,0.44975075125694275,11.768287658691406,0.44975075125694275,0.44975075125694275,12.02291202545166,11.822751998901367,0.0,0,0,0,0,1,0.8299999833106995,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04118.jpg,0.7468144297599792,12.606559753417969,0.7468144297599792,0.7468144297599792,13.696319580078125,12.647583961486816,0.0,0,0,0,0,1,0.8199999928474426,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04119.jpg,0.6462464928627014,13.033663749694824,0.6462464928627014,0.6462464928627014,12.778656005859375,12.886079788208008,0.0,0,0,0,0,1,0.8100000023841858,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04120.jpg,0.7441475987434387,12.630816459655762,0.7441475987434387,0.7441475987434387,12.624544143676758,12.537599563598633,0.0,0,0,0,0,1,0.800000011920929,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04121.jpg,0.669951856136322,12.695712089538574,0.669951856136322,0.669951856136322,12.675775527954102,12.58124828338623,0.0,0,0,0,0,1,0.7900000214576721,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04122.jpg,0.625586211681366,12.478943824768066,0.625586211681366,0.625586211681366,12.561663627624512,12.412960052490234,0.0,0,0,0,0,1,0.7799999713897705,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04123.jpg,0.5912840366363525,12.831456184387207,0.38693615794181824,0.5912840366363525,12.520447731018066,12.530976295471191,0.0,0,0,0,0,1,0.7699999809265137,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04124.jpg,0.6144853234291077,12.414143562316895,0.6144853234291077,0.6144853234291077,12.347616195678711,12.335840225219727,0.0,0,0,0,0,1,0.7599999904632568,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04125.jpg,0.6676042675971985,12.206751823425293,0.6676042675971985,0.6676042675971985,12.142560005187988,12.17529582977295,0.0,0,0,0,0,1,0.75,0.03999999910593033,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04126.jpg,0.6676042675971985,12.205887794494629,0.6676042675971985,0.6676042675971985,12.199551582336426,12.165247917175293,0.0,0,0,0,0,1,0.75,0.05000000074505806,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04127.jpg,0.45849812030792236,12.338208198547363,0.36570748686790466,0.45849812030792236,12.292287826538086,12.356096267700195,0.0,0,0,0,0,1,0.75,0.05000000074505806,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04128.jpg,0.5867042541503906,12.830080032348633,0.5867042541503906,0.5867042541503906,12.664447784423828,12.62889575958252,0.0,0,0,0,0,1,0.7400000095367432,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04129.jpg,0.3675934672355652,12.305760383605957,0.3675934672355652,0.3675934672355652,11.915295600891113,12.140800476074219,0.0,0,0,0,0,1,0.7300000190734863,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04130.jpg,0.4280441403388977,12.29248046875,0.4280441403388977,0.4280441403388977,12.212287902832031,12.211071968078613,0.0,0,0,0,0,1,0.7200000286102295,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04131.jpg,0.41719597578048706,12.492095947265625,0.41719597578048706,0.41719597578048706,12.618111610412598,12.611167907714844,0.0,0,0,0,0,1,0.7099999785423279,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04132.jpg,0.5757310390472412,12.148351669311523,0.5757310390472412,0.5757310390472412,11.929280281066895,12.241279602050781,0.0,0,0,0,0,1,0.699999988079071,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04133.jpg,0.3752744197845459,12.033568382263184,0.3752744197845459,0.3752744197845459,12.13100814819336,12.249152183532715,0.0,0,0,0,0,1,0.699999988079071,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04134.jpg,0.26322025060653687,13.027999877929688,0.26322025060653687,0.26322025060653687,12.500672340393066,12.355456352233887,0.0,0,0,0,0,1,0.699999988079071,0.05999999865889549,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04135.jpg,0.3130679130554199,12.772768020629883,0.3130679130554199,0.3130679130554199,12.817376136779785,12.820480346679688,0.0,0,0,0,0,1,0.699999988079071,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04136.jpg,0.3130679130554199,12.766143798828125,0.3130679130554199,0.3130679130554199,13.379584312438965,12.85324764251709,0.0,0,0,0,0,1,0.6899999976158142,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04137.jpg,0.4173980951309204,12.812128067016602,0.4173980951309204,0.4173980951309204,12.731103897094727,12.721664428710938,0.0,0,0,0,0,1,0.6800000071525574,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04138.jpg,0.4173980951309204,12.730015754699707,0.4173980951309204,0.4173980951309204,12.809760093688965,13.061663627624512,0.0,0,0,0,0,1,0.6700000166893005,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04139.jpg,0.25568562746047974,12.545696258544922,0.25568562746047974,0.25568562746047974,12.52905559539795,12.559743881225586,0.0,0,0,0,0,1,0.6600000262260437,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04140.jpg,0.1995365172624588,12.47225570678711,0.0,0.1995365172624588,12.392864227294922,12.314687728881836,0.0,0,0,0,0,1,0.6600000262260437,0.07000000029802322,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04141.jpg,0.39867207407951355,12.545503616333008,0.39867207407951355,0.39867207407951355,12.783424377441406,12.567359924316406,0.0,0,0,0,0,1,0.6499999761581421,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04142.jpg,0.29355713725090027,12.430208206176758,0.29355713725090027,0.29355713725090027,12.236639976501465,12.278207778930664,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04143.jpg,0.30326005816459656,12.397919654846191,0.30326005816459656,0.30326005816459656,12.316736221313477,12.395968437194824,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04144.jpg,0.30326005816459656,12.428959846496582,0.30326005816459656,0.30326005816459656,12.336064338684082,12.217920303344727,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04145.jpg,0.3845960795879364,12.1015043258667,0.3845960795879364,0.3845960795879364,12.565695762634277,12.487872123718262,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04146.jpg,0.2727915942668915,12.692928314208984,0.2727915942668915,0.2727915942668915,12.661824226379395,12.449248313903809,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04147.jpg,0.2727915942668915,12.585920333862305,0.2727915942668915,0.2727915942668915,11.892095565795898,12.341983795166016,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04148.jpg,0.2855258285999298,12.410431861877441,0.2855258285999298,0.2855258285999298,12.576255798339844,12.428383827209473,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04149.jpg,0.39311105012893677,12.440223693847656,0.39311105012893677,0.39311105012893677,12.475104331970215,12.428256034851074,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04150.jpg,0.3492279350757599,12.563551902770996,0.3492279350757599,0.3492279350757599,12.309663772583008,12.457663536071777,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04151.jpg,0.40027913451194763,12.999903678894043,0.40027913451194763,0.40027913451194763,12.659392356872559,12.271936416625977,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04152.jpg,0.1927671879529953,12.777695655822754,0.0,0.1927671879529953,12.732704162597656,12.60812759399414,0.0,0,0,0,0,1,0.6399999856948853,0.07999999821186066,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04153.jpg,0.1927671879529953,12.76028823852539,0.0,0.1927671879529953,12.396896362304688,12.729920387268066,0.0,0,0,0,0,1,0.6399999856948853,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04154.jpg,0.23662681877613068,12.782784461975098,0.0,0.23662681877613068,12.685888290405273,12.51369571685791,0.0,0,0,0,0,1,0.6399999856948853,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04155.jpg,0.19889146089553833,12.099360466003418,0.0,0.19889146089553833,12.235456466674805,12.521696090698242,0.0,0,0,0,0,1,0.6399999856948853,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04156.jpg,0.2012503296136856,12.560768127441406,0.0,0.2012503296136856,12.461407661437988,12.257023811340332,0.0,0,0,0,0,1,0.6399999856948853,0.09000000357627869,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04157.jpg,0.18952153623104095,12.484736442565918,0.0,0.18952153623104095,12.323871612548828,12.330592155456543,0.0,0,0,0,0,1,0.6399999856948853,0.10000000149011612,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04158.jpg,0.3308538794517517,12.464832305908203,0.3308538794517517,0.3308538794517517,12.430015563964844,12.539456367492676,0.0,0,0,0,0,1,0.6399999856948853,0.10000000149011612,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04159.jpg,0.3455922305583954,12.711711883544922,0.3381657004356384,0.3455922305583954,12.629695892333984,12.536831855773926,0.0,0,0,0,0,1,0.6399999856948853,0.10000000149011612,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04160.jpg,0.4528721570968628,12.29856014251709,0.4528721570968628,0.4528721570968628,12.319680213928223,12.296319961547852,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04161.jpg,0.38059255480766296,12.480511665344238,0.38059255480766296,0.38059255480766296,12.427103996276855,12.297183990478516,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04162.jpg,0.4072299003601074,12.212096214294434,0.4072299003601074,0.4072299003601074,12.34175968170166,11.987168312072754,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04163.jpg,0.37252604961395264,12.071871757507324,0.37252604961395264,0.37252604961395264,12.337632179260254,12.374688148498535,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04164.jpg,0.46357277035713196,12.718144416809082,0.46357277035713196,0.46357277035713196,12.771552085876465,12.775263786315918,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04165.jpg,0.46844199299812317,12.39145565032959,0.46844199299812317,0.46844199299812317,12.268832206726074,12.281567573547363,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04166.jpg,0.5229071974754333,12.100095748901367,0.5229071974754333,0.5229071974754333,12.81817626953125,12.821439743041992,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04167.jpg,0.5306037664413452,12.645248413085938,0.5306037664413452,0.5306037664413452,12.687744140625,12.20911979675293,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04168.jpg,0.5306037664413452,12.607583999633789,0.5306037664413452,0.5306037664413452,12.794303894042969,12.379167556762695,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04169.jpg,0.4331273138523102,12.655936241149902,0.4331273138523102,0.4331273138523102,12.746335983276367,12.659071922302246,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04170.jpg,0.3742786645889282,12.637056350708008,0.2707216143608093,0.3742786645889282,12.673919677734375,12.283712387084961,0.0,0,0,0,0,1,0.6399999856948853,0.10999999940395355,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04171.jpg,0.3742786645889282,12.60854434967041,0.2707216143608093,0.3742786645889282,12.692447662353516,12.585247993469238,0.0,0,0,0,0,1,0.6399999856948853,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04172.jpg,0.2547851800918579,12.70956802368164,0.2547851800918579,0.2547851800918579,12.823936462402344,12.428799629211426,0.0,0,0,0,0,1,0.6399999856948853,0.11999999731779099,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4172,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04173.jpg,0.3025568723678589,11.714207649230957,0.3025568723678589,0.3025568723678589,12.416064262390137,12.268896102905273,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4173,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04174.jpg,0.3935268223285675,12.404191970825195,0.3935268223285675,0.3935268223285675,12.39139175415039,12.46281623840332,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4174,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04175.jpg,0.494851291179657,12.286239624023438,0.494851291179657,0.494851291179657,12.36400032043457,12.20246410369873,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4175,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04176.jpg,0.4374111592769623,11.97152042388916,0.4374111592769623,0.4374111592769623,12.032159805297852,12.169504165649414,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4176,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04177.jpg,0.4790913462638855,12.981727600097656,0.4790913462638855,0.4790913462638855,14.020383834838867,12.26313591003418,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4177,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04178.jpg,0.37338927388191223,11.676192283630371,0.37338927388191223,0.37338927388191223,12.36899185180664,13.228927612304688,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4178,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04179.jpg,0.36900460720062256,14.455967903137207,0.36900460720062256,0.36900460720062256,12.492223739624023,12.550111770629883,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4179,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04180.jpg,0.37297624349594116,12.788384437561035,0.37297624349594116,0.37297624349594116,12.09280014038086,12.268351554870605,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4180,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04181.jpg,0.3746635615825653,12.810879707336426,0.3746635615825653,0.3746635615825653,12.636832237243652,12.800959587097168,0.0,0,0,0,0,1,0.6399999856948853,0.12999999523162842,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4181,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04182.jpg,0.4852568507194519,12.346240043640137,0.4852568507194519,0.4852568507194519,11.862303733825684,12.264896392822266,0.0,0,0,0,0,1,0.6299999952316284,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4182,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04183.jpg,0.24673330783843994,12.112383842468262,0.0,0.24673330783843994,12.007743835449219,12.005855560302734,0.0,0,0,0,0,1,0.6299999952316284,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4183,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04184.jpg,0.31978318095207214,12.15392017364502,0.31978318095207214,0.31978318095207214,12.318976402282715,12.309568405151367,0.0,0,0,0,0,1,0.6299999952316284,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
4184,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_04185.jpg,0.31978318095207214,12.32265567779541,0.31978318095207214,0.31978318095207214,12.26905632019043,12.14345645904541,0.0,0,0,0,0,1,0.6299999952316284,0.14000000059604645,/home/hm25936/mae/runs/yolov8_baseline/baseline/weights/best.pt
