frame,path,active_conf,active_latency_ms,shadow_teacher_conf,shadow_student_conf,shadow_teacher_latency_ms,shadow_student_latency_ms,shadow_update_latency_ms,shadow_update_applied,shadow_updates_this_frame,shadow_buffer_size,shadow_accepted,update_paused,throttle_weird_rate,throttle_box_jump_rate,active_weights,active_model_kind,promotion_policy,active_current_bad_streak
3565,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03566.jpg,0.9720758199691772,10.239935874938965,0.9720953106880188,0.9645610451698303,10.59449577331543,10.459551811218262,0.0,0,0,29,1,1,0.2153846174478531,0.23076923191547394,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3566,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03567.jpg,0.9783162474632263,10.473952293395996,0.9783030152320862,0.9709359407424927,10.687520027160645,10.73356819152832,0.0,0,0,30,1,1,0.21212121844291687,0.22727273404598236,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3567,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03568.jpg,0.9783162474632263,10.237567901611328,0.9783030152320862,0.9709359407424927,10.498175621032715,10.514431953430176,0.0,0,0,31,1,1,0.20895522832870483,0.2238806039094925,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3568,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03569.jpg,0.9711276292800903,10.087455749511719,0.971160888671875,0.9602612257003784,10.488032341003418,10.62559986114502,0.0,0,0,32,1,1,0.20588235557079315,0.22058823704719543,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3569,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03570.jpg,0.9711276292800903,10.391584396362305,0.971160888671875,0.9602612257003784,10.480416297912598,10.312224388122559,0.0,0,0,32,1,1,0.2028985470533371,0.21739129722118378,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3570,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03571.jpg,0.9703917503356934,9.796640396118164,0.9704394936561584,0.9651923179626465,9.908831596374512,9.900544166564941,0.0,0,0,32,1,1,0.20000000298023224,0.2142857164144516,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3571,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03572.jpg,0.9703917503356934,9.873855590820312,0.9704394936561584,0.9651923179626465,10.199295997619629,9.990528106689453,0.0,0,0,32,1,1,0.19718310236930847,0.2112676054239273,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3572,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03573.jpg,0.8802692890167236,9.058719635009766,0.8802657723426819,0.8801769018173218,9.128128051757812,9.161696434020996,0.0,0,0,32,1,1,0.1944444477558136,0.2083333283662796,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3573,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03574.jpg,0.05972997844219208,8.739808082580566,0.0,0.051606711000204086,8.70576000213623,8.867263793945312,0.0,0,0,32,0,1,0.19178082048892975,0.2054794579744339,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,1
3574,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03575.jpg,0.18030278384685516,8.9901762008667,0.0,0.1525871902704239,8.851296424865723,9.041088104248047,0.0,0,0,32,0,1,0.20270270109176636,0.21621622145175934,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,2
3575,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03576.jpg,0.8560383319854736,9.171903610229492,0.8560627698898315,0.8560184836387634,8.702688217163086,8.931872367858887,0.0,0,0,32,0,1,0.2133333384990692,0.2266666740179062,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,3
3576,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03577.jpg,0.9947065711021423,9.538080215454102,0.9947088956832886,0.9919179081916809,9.435232162475586,9.516608238220215,0.0,0,0,32,1,1,0.21052631735801697,0.2368421107530594,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3577,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03578.jpg,0.9780826568603516,9.920607566833496,0.9781000018119812,0.9723464846611023,10.287936210632324,9.940287590026855,0.0,0,0,32,1,1,0.20779220759868622,0.23376622796058655,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3578,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03579.jpg,0.9937049746513367,10.6396484375,0.9936908483505249,0.9901642203330994,10.27843189239502,10.104512214660645,0.0,0,0,32,1,1,0.20512820780277252,0.23076923191547394,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3579,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03580.jpg,0.976344108581543,10.23408031463623,0.9763445854187012,0.9670116901397705,10.113408088684082,10.159680366516113,0.0,0,0,32,1,1,0.20253165066242218,0.2278480976819992,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3580,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03581.jpg,0.9835336804389954,10.399359703063965,0.9835419654846191,0.9769213795661926,10.426591873168945,10.333375930786133,0.0,0,0,32,1,1,0.20000000298023224,0.22499999403953552,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3581,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03582.jpg,0.9653415083885193,11.214495658874512,0.965347945690155,0.9540591239929199,10.905440330505371,10.389951705932617,0.0,0,0,32,1,1,0.1975308656692505,0.2222222238779068,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3582,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03583.jpg,0.9910688400268555,10.385631561279297,0.9910635948181152,0.9859668612480164,10.179743766784668,10.08131217956543,0.0,0,0,32,1,1,0.19512194395065308,0.2195121943950653,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3583,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03584.jpg,0.988923192024231,9.966976165771484,0.9889240860939026,0.9842215776443481,10.852479934692383,10.363967895507812,0.0,0,0,32,1,1,0.1927710771560669,0.21686747670173645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3584,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03585.jpg,0.9706739783287048,10.667936325073242,0.9706712365150452,0.9598875641822815,10.54736042022705,10.369376182556152,0.0,0,0,32,1,1,0.190476194024086,0.2142857164144516,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3585,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03586.jpg,0.9929585456848145,10.222559928894043,0.9929473400115967,0.9885488152503967,10.296287536621094,10.059807777404785,0.0,0,0,32,1,1,0.1882352977991104,0.21176470816135406,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3586,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03587.jpg,0.9787363409996033,9.799839973449707,0.9786848425865173,0.9674137234687805,10.286432266235352,10.286975860595703,0.0,0,0,32,1,1,0.1860465109348297,0.20930232107639313,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3587,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03588.jpg,0.9793030619621277,10.168959617614746,0.979274332523346,0.9734940528869629,10.196319580078125,10.029151916503906,0.0,0,0,32,1,1,0.18390804529190063,0.2068965584039688,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3588,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03589.jpg,0.995756208896637,9.482784271240234,0.9957576394081116,0.9930874705314636,9.4782075881958,9.173791885375977,0.0,0,0,32,1,1,0.1818181872367859,0.20454545319080353,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3589,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03590.jpg,0.995756208896637,9.49068832397461,0.9957576394081116,0.9930874705314636,9.411935806274414,9.274208068847656,0.0,0,0,32,1,1,0.17977528274059296,0.20224718749523163,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3590,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03591.jpg,0.8637344241142273,8.87939167022705,0.8370101451873779,0.8350788950920105,8.911968231201172,8.847968101501465,0.0,0,0,32,1,1,0.17777778208255768,0.20000000298023224,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,1
3591,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03592.jpg,0.49236178398132324,8.765888214111328,0.49188217520713806,0.4219265282154083,8.852383613586426,8.857791900634766,0.0,0,0,32,0,1,0.17582418024539948,0.19780220091342926,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,2
3592,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03593.jpg,0.49236178398132324,8.819328308105469,0.49188217520713806,0.4219265282154083,8.76694393157959,8.881216049194336,0.0,0,0,32,0,1,0.18478260934352875,0.20652173459529877,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,3
3593,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03594.jpg,0.9250501394271851,8.835007667541504,0.9250756502151489,0.8943879008293152,8.8056640625,8.912223815917969,0.0,0,0,32,0,1,0.19354838132858276,0.20430107414722443,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,4
3594,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03595.jpg,0.9250501394271851,9.131551742553711,0.9250756502151489,0.8943879008293152,8.501119613647461,8.85315227508545,0.0,0,0,32,0,1,0.20212766528129578,0.20212766528129578,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,5
3595,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03596.jpg,0.9250501394271851,8.759360313415527,0.9250756502151489,0.8943879008293152,8.852095603942871,9.015647888183594,0.0,0,0,32,0,1,0.21052631735801697,0.20000000298023224,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,6
3596,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03597.jpg,0.10651875287294388,9.038528442382812,0.0,0.09083428233861923,8.918560028076172,9.250368118286133,0.0,0,0,32,0,1,0.21875,0.1979166716337204,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,7
3597,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03598.jpg,0.49931666254997253,9.074463844299316,0.4996425211429596,0.43560290336608887,9.296607971191406,9.264479637145996,0.0,0,0,32,0,1,0.22680412232875824,0.19587628543376923,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,8
3598,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03599.jpg,0.5224756002426147,9.057408332824707,0.522553026676178,0.4570557773113251,9.26313591003418,9.280896186828613,0.0,0,0,32,0,1,0.23469388484954834,0.19387754797935486,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,9
3599,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03600.jpg,0.5224756002426147,9.245247840881348,0.522553026676178,0.4570557773113251,9.324864387512207,9.287903785705566,0.0,0,0,32,0,1,0.24242424964904785,0.19191919267177582,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,10
3600,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03601.jpg,0.9485698342323303,9.317888259887695,0.9486832022666931,0.9293717741966248,9.331551551818848,9.314016342163086,0.0,0,0,32,0,1,0.25,0.1899999976158142,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,11
3601,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03602.jpg,0.8964299559593201,10.48572826385498,0.8347458243370056,0.8501730561256409,10.228575706481934,10.416768074035645,0.0,0,0,32,0,1,0.25,0.1899999976158142,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,12
3602,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03603.jpg,0.8964299559593201,10.318623542785645,0.8347458243370056,0.8501730561256409,10.010784149169922,9.774208068847656,0.0,0,0,32,0,1,0.25999999046325684,0.18000000715255737,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,13
3603,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03604.jpg,0.9653005003929138,10.346976280212402,0.9653077125549316,0.9562126398086548,10.577887535095215,10.345151901245117,0.0,0,0,32,0,1,0.25999999046325684,0.17000000178813934,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,14
3604,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03605.jpg,0.9848025441169739,10.287039756774902,0.9847856760025024,0.9792031049728394,10.318367958068848,10.236639976501465,0.0,0,0,32,0,1,0.25999999046325684,0.17000000178813934,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3605,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03606.jpg,0.985441267490387,10.393119812011719,0.9854251742362976,0.9767827987670898,9.816896438598633,9.630592346191406,0.0,0,0,32,1,1,0.25999999046325684,0.17000000178813934,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3606,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03607.jpg,0.985441267490387,10.197504043579102,0.9854251742362976,0.9767827987670898,10.177056312561035,10.34598445892334,0.0,0,0,32,1,1,0.25999999046325684,0.17000000178813934,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3607,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03608.jpg,0.9685450196266174,10.292384147644043,0.968590497970581,0.958880603313446,10.152031898498535,10.178239822387695,0.0,0,0,32,1,1,0.25,0.1599999964237213,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3608,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03609.jpg,0.9685450196266174,9.869952201843262,0.968590497970581,0.958880603313446,9.597472190856934,9.541279792785645,0.0,0,0,32,1,1,0.23999999463558197,0.1599999964237213,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3609,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03610.jpg,0.9908044338226318,9.80777645111084,0.9908043146133423,0.9871489405632019,10.293791770935059,10.081952095031738,0.0,0,0,32,1,1,0.23000000417232513,0.1599999964237213,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3610,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03611.jpg,0.521568238735199,10.224448204040527,0.5217756628990173,0.46266189217567444,10.30624008178711,10.263744354248047,0.0,0,0,32,0,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3611,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03612.jpg,0.521568238735199,10.365504264831543,0.5217756628990173,0.46266189217567444,9.97708797454834,9.933792114257812,0.0,0,0,32,0,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3612,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03613.jpg,0.521568238735199,9.994463920593262,0.5217756628990173,0.46266189217567444,10.251168251037598,9.807007789611816,0.0,0,0,32,0,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3613,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03614.jpg,0.892528235912323,10.360128402709961,0.8926706314086914,0.8738692998886108,11.093952178955078,10.492639541625977,0.0,0,0,32,0,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3614,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03615.jpg,0.9933326840400696,10.705504417419434,0.9933266639709473,0.9907326698303223,10.524191856384277,10.63372802734375,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3615,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03616.jpg,0.9977127313613892,10.38310432434082,0.9977091550827026,0.9968646168708801,10.487456321716309,10.477279663085938,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3616,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03617.jpg,0.9044128060340881,10.87929630279541,0.9042856097221375,0.8735373616218567,10.39897632598877,10.5448637008667,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3617,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03618.jpg,0.9974830746650696,10.830592155456543,0.9974857568740845,0.996620774269104,10.562751770019531,10.619232177734375,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3618,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03619.jpg,0.9954062700271606,10.483776092529297,0.9954037666320801,0.9939152598381042,10.588895797729492,10.755999565124512,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3619,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03620.jpg,0.9968319535255432,10.885279655456543,0.9968308806419373,0.9957551956176758,10.742688179016113,10.666015625,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3620,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03621.jpg,0.997058629989624,10.89788818359375,0.9970588684082031,0.9960862398147583,10.532768249511719,10.275520324707031,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3621,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03622.jpg,0.9957242012023926,10.68057632446289,0.9957245588302612,0.9931426048278809,10.857439994812012,10.887935638427734,0.0,0,0,32,1,1,0.23000000417232513,0.15000000596046448,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3622,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03623.jpg,0.9961642026901245,11.05840015411377,0.9961574673652649,0.9927727580070496,11.117216110229492,11.824288368225098,652.4653434753418,1,1,32,1,0,0.2199999988079071,0.14000000059604645,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3623,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03624.jpg,0.9950641989707947,11.673343658447266,0.9950754046440125,0.9877862930297852,12.076128005981445,16.550912857055664,415.8504009246826,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3624,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03625.jpg,0.9950641989707947,11.593119621276855,0.9950574636459351,0.9837724566459656,10.832511901855469,11.973664283752441,608.4294319152832,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3625,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03626.jpg,0.9950031638145447,11.765151977539062,0.9950001239776611,0.9814374446868896,11.572896003723145,11.331583976745605,838.841438293457,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3626,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03627.jpg,0.997954249382019,11.464287757873535,0.9979469180107117,0.9858435988426208,11.305055618286133,12.107775688171387,778.1205177307129,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3627,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03628.jpg,0.9970627427101135,11.908448219299316,0.9970521926879883,0.9831681847572327,11.934176445007324,12.240896224975586,485.7807159423828,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3628,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03629.jpg,0.997505247592926,11.99510383605957,0.9974898099899292,0.9839665293693542,11.660351753234863,12.595199584960938,639.0612125396729,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3629,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03630.jpg,0.9980326294898987,12.782784461975098,0.9980146884918213,0.9867115020751953,11.871135711669922,13.071359634399414,469.998836517334,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3630,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03631.jpg,0.9980326294898987,12.10643196105957,0.9980108141899109,0.988766610622406,12.36143970489502,12.310527801513672,554.5861721038818,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3631,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03632.jpg,0.9974969029426575,12.478719711303711,0.9974666833877563,0.9919245839118958,11.667231559753418,12.492799758911133,427.81877517700195,1,1,32,1,0,0.2199999988079071,0.12999999523162842,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3632,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03633.jpg,0.997391939163208,12.104479789733887,0.997355580329895,0.9941914677619934,11.825407981872559,12.431360244750977,428.21383476257324,1,1,32,1,0,0.20999999344348907,0.11999999731779099,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3633,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03634.jpg,0.9958250522613525,12.627519607543945,0.995770275592804,0.9930832386016846,11.661567687988281,13.179903984069824,648.6186981201172,1,1,32,1,0,0.20000000298023224,0.11999999731779099,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3634,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03635.jpg,0.9963697195053101,11.807135581970215,0.9963201284408569,0.9972108006477356,11.297920227050781,11.845503807067871,757.678747177124,1,1,32,1,0,0.1899999976158142,0.11999999731779099,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3635,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03636.jpg,0.9963189363479614,12.103039741516113,0.9962639212608337,0.9981085062026978,11.625696182250977,12.609472274780273,597.9175567626953,1,1,32,1,0,0.1899999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3636,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03637.jpg,0.9964103102684021,11.558431625366211,0.996356725692749,0.9988395571708679,12.324959754943848,12.0895357131958,291.4872169494629,1,1,32,1,0,0.1899999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3637,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03638.jpg,0.9963321089744568,12.247520446777344,0.996274471282959,0.9989770650863647,11.775199890136719,12.094240188598633,573.9462375640869,1,1,32,1,0,0.1899999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3638,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03639.jpg,0.9979362487792969,11.852160453796387,0.9979032278060913,0.9996908903121948,13.990976333618164,11.837183952331543,330.4102420806885,1,1,32,1,0,0.1899999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3639,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03640.jpg,0.9971039891242981,12.325984001159668,0.9970786571502686,0.9998555183410645,11.653120040893555,13.147168159484863,567.9738521575928,1,1,32,1,0,0.1899999976158142,0.10999999940395355,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3640,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03641.jpg,0.9955613613128662,11.835424423217773,0.9955384135246277,0.9997780919075012,11.676575660705566,12.499903678894043,799.8096942901611,1,1,32,1,0,0.18000000715255737,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3641,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03642.jpg,0.9967406392097473,11.87622356414795,0.9966760873794556,0.9995593428611755,11.536831855773926,12.25830364227295,781.7604541778564,1,1,32,1,0,0.17000000178813934,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3642,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03643.jpg,0.9967406392097473,11.705632209777832,0.9966844916343689,0.9994712471961975,11.203424453735352,12.287808418273926,551.7230033874512,1,1,32,1,0,0.1599999964237213,0.10000000149011612,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3643,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03644.jpg,0.997241735458374,11.851743698120117,0.9971811771392822,0.9990398287773132,11.781791687011719,16.356576919555664,445.87159156799316,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
3644,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03645.jpg,0.9954948425292969,13.561471939086914,0.9954692125320435,0.9991095662117004,11.960736274719238,13.115360260009766,564.8336410522461,1,1,32,1,0,0.1599999964237213,0.09000000357627869,/home/hm25936/mae/odad/online_adapt_topk2_full/student_final.pt,current_odad,diagnostic,0
