frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,student_delta_conf,student_pre_post_iou,student_pre_post_center_shift,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
5755,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05756.jpg,1936,1216,1,0.718215,629.485,484.023,1045.397,848.828,0.899067,1,0.808230,626.860,482.694,1045.573,797.147,0.948931,1,0.808230,626.860,482.694,1045.573,797.147,0.948931,0.000000,1.000000,0.000000,0,0,,,,,11.546,11.206,14.137
5756,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05757.jpg,1936,1216,1,0.698114,628.899,482.529,1046.540,869.892,0.937870,1,0.784907,629.970,482.643,1048.634,807.118,0.955151,1,0.784907,629.970,482.643,1048.634,807.118,0.955151,0.000000,1.000000,0.000000,0,0,,,,,10.813,10.417,10.677
5757,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05758.jpg,1936,1216,1,0.758512,627.663,483.050,1046.247,888.022,0.950557,1,0.830726,628.830,483.161,1048.308,812.878,0.977583,1,0.830726,628.830,483.161,1048.308,812.878,0.977583,0.000000,1.000000,0.000000,0,0,,,,,12.090,11.785,11.481
5758,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05759.jpg,1936,1216,1,0.730172,627.526,481.166,1047.720,876.007,0.962248,1,0.810775,628.768,481.281,1049.664,808.075,0.976593,1,0.810775,628.768,481.281,1049.664,808.075,0.976593,0.000000,1.000000,0.000000,0,0,,,,,11.448,10.964,11.229
5759,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05760.jpg,1936,1216,1,0.840019,629.059,482.861,1048.030,805.182,0.812864,1,0.929616,630.158,483.162,1050.587,795.614,0.950959,1,0.929491,630.172,483.132,1050.548,795.772,0.951580,-0.000125,0.999272,0.064804,1,1,1.529794,0.339852,0.368781,0.821162,12.282,11.995,11.487
5760,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05761.jpg,1936,1216,1,0.795273,630.270,481.028,1048.119,799.595,0.974099,1,0.901636,631.346,481.395,1050.598,789.621,0.972535,1,0.901636,631.346,481.395,1050.598,789.621,0.972090,0.000000,1.000000,0.000000,0,0,,,,,11.400,11.195,10.534
5761,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05762.jpg,1936,1216,1,0.735380,630.461,479.290,1047.506,804.851,0.976678,1,0.864092,631.583,479.743,1050.026,790.599,0.989639,1,0.864092,631.583,479.743,1050.026,790.599,0.989639,0.000000,1.000000,0.000000,0,0,,,,,11.483,11.271,11.709
5762,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05763.jpg,1936,1216,1,0.704637,630.591,480.377,1047.413,797.139,0.972454,1,0.838048,631.810,480.772,1049.988,786.394,0.982542,1,0.838048,631.810,480.772,1049.988,786.394,0.982542,0.000000,1.000000,0.000000,0,0,,,,,11.999,11.084,11.697
5763,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05764.jpg,1936,1216,1,0.609848,636.734,479.765,1049.347,807.837,0.947383,1,0.773641,637.758,480.178,1051.541,792.005,0.962858,1,0.773641,637.758,480.178,1051.541,792.005,0.962858,0.000000,1.000000,0.000000,0,0,,,,,12.180,11.792,12.004
5764,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05765.jpg,1936,1216,1,0.853164,628.080,480.907,1056.271,779.665,0.880376,1,0.929703,629.245,481.304,1057.134,778.966,0.924491,1,0.929711,629.276,481.290,1057.122,779.149,0.925169,0.000009,0.999242,0.084620,1,1,1.995412,0.258386,0.910173,0.826854,11.518,10.993,11.142
5765,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05766.jpg,1936,1216,1,0.824586,627.102,481.405,1062.086,778.367,0.978559,1,0.911282,628.476,481.711,1061.679,779.042,0.986147,1,0.911372,628.490,481.712,1061.682,779.151,0.986270,0.000089,0.999592,0.055632,1,1,2.036192,0.331195,0.855085,0.849913,11.496,11.335,11.185
5766,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05767.jpg,1936,1216,1,0.883508,626.371,481.429,1063.805,788.048,0.962931,1,0.953428,627.883,481.692,1063.280,784.783,0.976054,1,0.953475,627.887,481.681,1063.311,784.749,0.976398,0.000047,0.999773,0.028320,1,1,1.436636,0.267184,0.338018,0.831434,11.116,11.126,11.972
5767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05768.jpg,1936,1216,1,0.883610,626.372,481.429,1063.805,788.045,0.999987,1,0.953475,627.887,481.681,1063.311,784.749,0.999773,1,0.953556,627.870,481.698,1063.316,784.720,0.999801,0.000081,0.999801,0.008655,1,1,1.393779,0.184150,0.386568,0.823061,11.521,11.169,11.686
5768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05769.jpg,1936,1216,1,0.875820,626.791,481.724,1063.233,785.259,0.987706,1,0.948238,628.211,481.976,1062.778,783.195,0.991947,1,0.948349,628.142,481.985,1062.804,783.135,0.992034,0.000111,0.999554,0.033368,1,1,1.777468,0.219925,0.725437,0.832106,12.034,11.679,11.507
5769,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05770.jpg,1936,1216,1,0.875924,626.792,481.724,1063.232,785.251,0.999972,1,0.948349,628.142,481.985,1062.804,783.135,0.999554,1,0.948463,628.110,481.947,1062.822,783.026,0.999398,0.000114,0.999398,0.073796,1,1,1.407248,0.233670,0.366326,0.807253,11.688,11.646,12.002
5770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05771.jpg,1936,1216,1,0.867328,626.301,483.825,1063.871,785.408,0.990022,1,0.944106,627.660,483.944,1063.427,784.209,0.987469,1,0.944276,627.608,483.915,1063.448,784.040,0.987582,0.000170,0.999174,0.100254,1,1,1.819588,0.229009,0.732828,0.857751,12.110,11.442,11.484
5771,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05772.jpg,1936,1216,1,0.837768,626.569,484.466,1066.211,785.842,0.990542,1,0.927780,627.873,484.521,1065.766,784.201,0.992245,1,0.927941,627.854,484.496,1065.795,783.961,0.991910,0.000161,0.999007,0.132631,1,1,1.538533,0.278187,0.397903,0.862444,11.761,11.417,12.008
5772,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05773.jpg,1936,1216,1,0.837892,626.571,484.466,1066.210,785.837,0.999978,1,0.927941,627.854,484.496,1065.795,783.961,0.999007,1,0.928178,627.830,484.484,1065.863,783.697,0.998869,0.000238,0.998869,0.139637,1,1,1.680815,0.187451,0.617895,0.875469,12.132,11.997,11.531
5773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05774.jpg,1936,1216,1,0.810394,625.775,484.700,1067.829,777.201,0.965422,1,0.909798,627.154,484.714,1067.489,777.098,0.971165,1,0.910074,627.120,484.709,1067.513,776.754,0.970937,0.000276,0.998674,0.174785,1,1,2.670652,0.420022,1.278001,0.972629,11.731,11.455,11.801
5774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05775.jpg,1936,1216,1,0.859027,624.974,484.875,1068.992,781.828,0.979490,1,0.938852,626.442,484.878,1068.697,780.575,0.983409,1,0.939145,626.362,484.886,1068.664,780.294,0.983165,0.000293,0.998767,0.147841,1,1,2.411548,0.264023,1.184159,0.963366,12.372,11.830,11.395
5775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05776.jpg,1936,1216,1,0.886837,622.988,484.334,1068.265,782.740,0.989082,1,0.953718,624.519,484.344,1067.829,782.003,0.987176,1,0.953960,624.410,484.355,1067.775,781.923,0.986407,0.000242,0.999325,0.088715,1,1,1.582888,0.159076,0.515862,0.907950,11.748,11.477,11.670
5776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05777.jpg,1936,1216,1,0.790854,622.100,483.668,1070.388,782.502,0.990285,1,0.899074,623.592,483.703,1070.003,780.111,0.984659,1,0.899074,623.592,483.703,1070.003,780.111,0.985009,0.000000,1.000000,0.000000,0,0,,,,,11.800,11.755,11.091
5777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05778.jpg,1936,1216,1,0.790854,622.100,483.668,1070.388,782.502,1.000000,1,0.899074,623.592,483.703,1070.003,780.111,1.000000,1,0.899074,623.592,483.703,1070.003,780.111,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.085,11.980,11.611
5778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05779.jpg,1936,1216,1,0.844016,622.056,483.182,1071.797,781.930,0.993255,1,0.932537,623.638,483.230,1071.474,778.465,0.989517,1,0.932884,623.505,483.247,1071.381,778.385,0.989424,0.000347,0.999167,0.116957,1,1,1.649445,0.149572,0.549865,0.950008,11.575,11.247,11.555
5779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05780.jpg,1936,1216,1,0.314332,621.322,484.043,1072.060,780.991,0.991790,1,0.488321,622.971,484.063,1071.770,776.953,0.989945,1,0.488321,622.971,484.063,1071.770,776.953,0.990361,0.000000,1.000000,0.000000,0,0,,,,,11.714,11.896,11.445
5780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05781.jpg,1936,1216,1,0.528891,362.530,478.296,1027.821,1119.865,0.274359,1,0.576907,374.209,479.019,1027.339,1044.602,0.309706,1,0.576907,374.209,479.019,1027.339,1044.602,0.309706,0.000000,1.000000,0.000000,0,0,,,,,11.251,11.268,10.813
5781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05782.jpg,1936,1216,1,0.805356,561.415,484.291,1019.268,772.790,0.309468,1,0.905190,563.075,484.341,1019.394,770.562,0.353568,1,0.905190,563.075,484.341,1019.394,770.562,0.353568,0.000000,1.000000,0.000000,0,0,,,,,11.728,11.320,10.965
5782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05783.jpg,1936,1216,1,0.526244,563.885,484.133,1028.787,789.653,0.920338,1,0.695752,565.542,484.203,1029.941,780.115,0.940452,1,0.695752,565.542,484.203,1029.941,780.115,0.940452,0.000000,1.000000,0.000000,0,0,,,,,10.987,10.508,11.017
5783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05784.jpg,1936,1216,1,0.432435,436.826,480.210,1028.722,1128.789,0.369922,1,0.474273,451.624,480.843,1028.160,1046.115,0.419372,1,0.474273,451.624,480.843,1028.160,1046.115,0.419372,0.000000,1.000000,0.000000,0,0,,,,,11.638,11.277,10.953
5784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05785.jpg,1936,1216,1,0.398871,569.547,486.281,1031.886,787.629,0.359551,1,0.564991,570.939,486.315,1033.592,780.158,0.410238,1,0.564991,570.939,486.315,1033.592,780.158,0.410238,0.000000,1.000000,0.000000,0,0,,,,,11.247,10.910,11.169
5785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05786.jpg,1936,1216,1,0.454382,568.460,486.766,1032.499,800.101,0.955204,1,0.625644,569.929,486.786,1034.292,789.741,0.963309,1,0.625644,569.929,486.786,1034.292,789.741,0.963309,0.000000,1.000000,0.000000,0,0,,,,,11.776,11.374,11.100
5786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05787.jpg,1936,1216,1,0.458594,567.551,486.377,1033.345,799.567,0.993303,1,0.627779,569.125,486.401,1035.155,789.049,0.992895,1,0.627779,569.125,486.401,1035.155,789.049,0.992895,0.000000,1.000000,0.000000,0,0,,,,,11.245,10.823,10.938
5787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05788.jpg,1936,1216,1,0.458594,567.551,486.377,1033.345,799.567,1.000000,1,0.627779,569.125,486.401,1035.155,789.049,1.000000,1,0.627779,569.125,486.401,1035.155,789.049,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.926,11.448,11.166
5788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05789.jpg,1936,1216,1,0.657209,565.628,490.134,1034.924,812.879,0.940731,1,0.800234,567.290,490.232,1036.753,807.613,0.923558,1,0.800234,567.290,490.232,1036.753,807.613,0.923558,0.000000,1.000000,0.000000,0,0,,,,,10.907,10.661,10.920
5789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05790.jpg,1936,1216,1,0.294114,613.435,494.462,1086.222,802.949,0.777247,1,0.445267,615.732,494.768,1087.028,807.205,0.798648,1,0.445267,615.732,494.768,1087.028,807.205,0.798648,0.000000,1.000000,0.000000,0,0,,,,,11.590,11.026,11.066
5790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05791.jpg,1936,1216,1,0.477663,622.695,492.543,1090.277,808.984,0.948106,1,0.648374,624.609,492.758,1091.651,809.388,0.959001,1,0.648374,624.609,492.758,1091.651,809.388,0.959001,0.000000,1.000000,0.000000,0,0,,,,,11.003,10.832,10.933
5791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05792.jpg,1936,1216,1,0.311134,0.000,476.068,1089.851,1163.073,0.197402,1,0.283407,624.714,495.001,1094.133,816.325,0.966320,1,0.283407,624.714,495.001,1094.133,816.325,0.966320,0.000000,1.000000,0.000000,0,0,,,,,11.817,11.437,11.161
5792,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05793.jpg,1936,1216,1,0.526404,617.364,497.891,1092.365,806.593,0.194604,1,0.694018,619.780,498.307,1093.714,811.612,0.964288,1,0.694018,619.780,498.307,1093.714,811.612,0.964288,0.000000,1.000000,0.000000,0,0,,,,,11.200,11.028,11.054
5793,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05794.jpg,1936,1216,1,0.741338,617.541,494.563,1090.454,765.426,0.853676,1,0.859406,619.867,494.873,1091.368,773.627,0.864820,1,0.859406,619.867,494.873,1091.368,773.627,0.864820,0.000000,1.000000,0.000000,0,0,,,,,12.034,11.318,11.186
5794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05795.jpg,1936,1216,1,0.429238,617.286,493.253,1092.476,812.052,0.845567,1,0.602701,619.675,493.492,1093.929,812.653,0.868330,1,0.602701,619.675,493.492,1093.929,812.653,0.868330,0.000000,1.000000,0.000000,0,0,,,,,10.942,10.811,10.834
5795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05796.jpg,1936,1216,1,0.586465,619.305,494.973,1096.084,815.121,0.973620,1,0.740109,621.733,495.247,1097.733,816.710,0.970071,1,0.740109,621.733,495.247,1097.733,816.710,0.970071,0.000000,1.000000,0.000000,0,0,,,,,11.512,11.449,11.134
5796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05797.jpg,1936,1216,1,0.586465,619.305,494.973,1096.084,815.121,1.000000,1,0.740109,621.733,495.247,1097.733,816.710,1.000000,1,0.740109,621.733,495.247,1097.733,816.710,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.094,10.956,10.904
5797,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05798.jpg,1936,1216,1,0.664278,621.175,497.029,1097.368,812.028,0.977469,1,0.801730,623.455,497.371,1099.003,815.755,0.984239,1,0.801730,623.455,497.371,1099.003,815.755,0.984239,0.000000,1.000000,0.000000,0,0,,,,,11.567,11.303,11.213
5798,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05799.jpg,1936,1216,1,0.319657,524.024,499.814,1087.712,1023.177,0.486577,1,0.314333,531.014,500.848,1087.420,852.774,0.726481,1,0.314333,531.014,500.848,1087.420,852.774,0.726481,0.000000,1.000000,0.000000,0,0,,,,,11.570,10.823,10.564
5799,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05800.jpg,1936,1216,1,0.684999,573.208,498.383,1059.980,775.013,0.453007,1,0.801496,576.610,498.963,1059.904,786.441,0.701617,1,0.801496,576.610,498.963,1059.904,786.441,0.701617,0.000000,1.000000,0.000000,0,0,,,,,11.487,11.253,11.747
5800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05801.jpg,1936,1216,1,0.684999,573.208,498.383,1059.980,775.013,1.000000,1,0.801496,576.610,498.963,1059.904,786.441,1.000000,1,0.801496,576.610,498.963,1059.904,786.441,1.000000,0.000000,1.000000,0.000000,0,0,,,,,12.717,10.788,10.887
5801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05802.jpg,1936,1216,1,0.445722,559.695,502.530,1051.189,948.713,0.582190,1,0.577381,561.481,497.779,1051.209,813.907,0.867275,1,0.577381,561.481,497.779,1051.209,813.907,0.867275,0.000000,1.000000,0.000000,0,0,,,,,11.708,12.235,11.248
5802,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05803.jpg,1936,1216,1,0.284008,0.000,442.649,1065.380,1192.647,0.274452,1,0.274549,558.717,496.760,1051.146,815.517,0.986062,1,0.274549,558.717,496.760,1051.146,815.517,0.986062,0.000000,1.000000,0.000000,0,0,,,,,11.161,10.815,10.933
5803,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05804.jpg,1936,1216,1,0.284008,0.000,442.649,1065.380,1192.647,1.000000,1,0.274549,558.717,496.760,1051.146,815.517,1.000000,1,0.274549,558.717,496.760,1051.146,815.517,1.000000,0.000000,1.000000,0.000000,0,0,,,,,11.689,11.547,11.115
5804,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05805.jpg,1936,1216,1,0.622861,572.738,496.985,1054.380,787.976,0.175404,1,0.760414,576.926,497.471,1055.698,799.055,0.903243,1,0.760414,576.926,497.471,1055.698,799.055,0.903243,0.000000,1.000000,0.000000,0,0,,,,,11.061,10.674,10.906
5805,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05806.jpg,1936,1216,1,0.382205,540.809,497.478,1058.886,1157.653,0.408802,1,0.472640,581.884,498.726,1055.540,816.327,0.932369,1,0.472640,581.884,498.726,1055.540,816.327,0.932369,0.000000,1.000000,0.000000,0,0,,,,,11.559,11.055,10.988
5806,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05807.jpg,1936,1216,1,0.343587,76.319,311.120,163.964,375.137,0.000000,1,0.382956,76.314,311.080,163.966,375.008,0.000000,1,0.382956,76.314,311.080,163.966,375.008,0.000000,0.000000,1.000000,0.000000,0,0,,,,,10.880,10.615,10.879
5807,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05808.jpg,1936,1216,1,0.151845,494.561,506.918,1100.866,1182.650,0.000000,1,0.134046,600.107,508.041,1097.326,910.211,0.000000,1,0.134046,600.107,508.041,1097.326,910.211,0.000000,0.000000,1.000000,0.000000,0,0,,,,,11.506,11.138,10.905
5808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05809.jpg,1936,1216,1,0.208761,0.000,439.573,1304.409,1187.092,0.420175,1,0.324914,609.615,507.241,1100.631,809.214,0.729486,1,0.324914,609.615,507.241,1100.631,809.214,0.729486,0.000000,1.000000,0.000000,0,0,,,,,11.637,10.940,11.138
5809,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05810.jpg,1936,1216,1,0.161015,0.000,423.655,1295.791,1190.823,0.968113,1,0.245105,608.968,506.484,1100.826,811.055,0.989775,1,0.245105,608.968,506.484,1100.826,811.055,0.989775,0.000000,1.000000,0.000000,0,0,,,,,12.050,11.513,11.269
5810,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05811.jpg,1936,1216,1,0.356568,606.768,507.221,1103.844,800.966,0.146882,1,0.502712,609.901,507.693,1105.248,807.805,0.974857,1,0.502712,609.901,507.693,1105.248,807.805,0.974857,0.000000,1.000000,0.000000,0,0,,,,,10.955,10.721,10.895
5811,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05812.jpg,1936,1216,1,0.629861,608.910,507.416,1106.318,789.597,0.951942,1,0.771309,614.097,508.937,1107.844,787.804,0.916874,1,0.771309,614.097,508.937,1107.844,787.804,0.916874,0.000000,1.000000,0.000000,0,0,,,,,11.616,11.252,11.461
5812,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05813.jpg,1936,1216,1,0.341325,605.613,506.934,1106.478,810.728,0.922444,1,0.487783,608.963,507.381,1107.919,816.078,0.893938,1,0.487783,608.963,507.381,1107.919,816.078,0.893938,0.000000,1.000000,0.000000,0,0,,,,,10.847,10.808,10.980
5813,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05814.jpg,1936,1216,1,0.354522,588.428,507.631,1103.009,787.451,0.886682,1,0.497572,590.795,508.086,1104.149,798.223,0.901911,1,0.497572,590.795,508.086,1104.149,798.223,0.901911,0.000000,1.000000,0.000000,0,0,,,,,11.744,11.254,11.118
5814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05815.jpg,1936,1216,1,0.256712,564.885,507.047,1087.766,806.360,0.869095,1,0.398917,567.960,507.627,1088.208,815.502,0.875736,1,0.398917,567.960,507.627,1088.208,815.502,0.875736,0.000000,1.000000,0.000000,0,0,,,,,10.930,10.662,10.675
5815,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05816.jpg,1936,1216,1,0.482170,511.730,505.368,1063.224,1171.660,0.397970,1,0.572661,551.316,508.006,1057.616,806.494,0.885051,1,0.572661,551.316,508.006,1057.616,806.494,0.885051,0.000000,1.000000,0.000000,0,0,,,,,11.924,11.340,11.110
5816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05817.jpg,1936,1216,1,0.334668,507.143,506.281,1064.063,1164.413,0.978247,1,0.325479,549.386,508.677,1058.391,807.248,0.989959,1,0.325479,549.386,508.677,1058.391,807.248,0.989959,0.000000,1.000000,0.000000,0,0,,,,,11.184,10.948,11.747
5817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05818.jpg,1936,1216,1,0.376522,548.203,505.416,1062.040,774.448,0.375490,1,0.518616,554.454,506.198,1061.709,787.791,0.912413,1,0.518616,554.454,506.198,1061.709,787.791,0.912413,0.000000,1.000000,0.000000,0,0,,,,,11.744,11.528,11.301
5818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05819.jpg,1936,1216,1,0.431234,550.338,506.430,1063.788,1021.593,0.516355,1,0.516843,562.264,507.651,1063.589,793.217,0.957751,1,0.516843,562.264,507.651,1063.589,793.217,0.957751,0.000000,1.000000,0.000000,0,0,,,,,11.296,11.093,11.062
5819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05820.jpg,1936,1216,1,0.537273,557.018,504.882,1064.575,990.205,0.922786,1,0.598890,557.541,504.803,1064.907,810.911,0.921790,1,0.598890,557.541,504.803,1064.907,810.911,0.921790,0.000000,1.000000,0.000000,0,0,,,,,11.808,11.447,11.428
5820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05821.jpg,1936,1216,1,0.439050,551.652,506.953,1064.412,995.702,0.974012,1,0.507762,563.732,507.864,1065.348,804.033,0.954925,1,0.507762,563.732,507.864,1065.348,804.033,0.954925,0.000000,1.000000,0.000000,0,0,,,,,11.173,10.918,10.823
5821,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05822.jpg,1936,1216,1,0.758923,555.284,506.154,1065.854,761.105,0.514731,1,0.856618,559.788,506.998,1065.207,773.934,0.889221,1,0.856618,559.788,506.998,1065.207,773.934,0.889221,0.000000,1.000000,0.000000,0,0,,,,,11.788,11.376,11.123
5822,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05823.jpg,1936,1216,1,0.800338,557.451,507.283,1066.150,763.372,0.982080,1,0.889523,561.693,508.183,1065.476,776.840,0.980650,1,0.889932,561.718,508.335,1065.423,776.549,0.981195,0.000409,0.998196,0.070683,1,1,1.798066,0.615566,0.422270,0.760230,11.294,10.937,12.187
5823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05824.jpg,1936,1216,1,0.319296,528.534,506.142,1090.540,1066.938,0.413337,1,0.293146,534.144,507.273,1090.671,867.732,0.674682,1,0.293146,534.144,507.273,1090.671,867.732,0.673465,0.000000,1.000000,0.000000,0,0,,,,,11.696,11.334,11.060
5824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05825.jpg,1936,1216,1,0.294518,8.013,389.548,1340.258,1215.823,0.286310,1,0.222202,577.616,509.395,1107.256,803.037,0.733203,1,0.222202,577.616,509.395,1107.256,803.037,0.733203,0.000000,1.000000,0.000000,0,0,,,,,11.249,10.765,10.855
5825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05826.jpg,1936,1216,1,0.680018,604.212,511.787,1119.836,784.545,0.127762,1,0.818838,606.528,513.493,1119.797,788.767,0.867029,1,0.818838,606.528,513.493,1119.797,788.767,0.867029,0.000000,1.000000,0.000000,0,0,,,,,11.944,11.500,11.313
5826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05827.jpg,1936,1216,1,0.658543,610.693,507.573,1121.527,812.356,0.881948,1,0.767398,611.297,511.833,1121.181,803.951,0.931573,1,0.767398,611.297,511.833,1121.181,803.951,0.931573,0.000000,1.000000,0.000000,0,0,,,,,11.479,11.353,11.503
5827,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05828.jpg,1936,1216,1,0.754353,606.795,509.791,1120.931,803.249,0.954706,1,0.865447,609.255,511.561,1120.770,808.268,0.979828,1,0.865447,609.255,511.561,1120.770,808.268,0.979828,0.000000,1.000000,0.000000,0,0,,,,,11.996,11.534,11.908
5828,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05829.jpg,1936,1216,1,0.814517,604.536,511.703,1119.878,733.243,0.750890,1,0.948576,608.557,509.937,1119.818,724.742,0.712555,1,0.948733,608.348,509.858,1119.819,724.394,0.710999,0.000157,0.997607,0.237132,1,1,2.436197,0.902805,0.672309,0.861084,11.445,11.060,11.918
5829,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05830.jpg,1936,1216,1,0.806298,605.044,511.480,1119.254,793.608,0.783887,1,0.899720,608.433,512.051,1119.317,798.244,0.737012,1,0.900198,608.115,512.264,1119.313,797.841,0.735733,0.000478,0.997218,0.186626,1,1,2.590153,0.712201,1.077463,0.800488,11.808,11.638,12.012
5830,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05831.jpg,1936,1216,1,0.561964,583.292,509.940,1116.541,801.679,0.923068,1,0.726099,585.436,510.607,1116.913,805.073,0.925778,1,0.726099,585.436,510.607,1116.913,805.073,0.924375,0.000000,1.000000,0.000000,0,0,,,,,12.057,11.877,10.759
5831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05832.jpg,1936,1216,1,0.469227,566.742,509.557,1092.628,794.129,0.902000,1,0.612432,568.810,510.686,1092.930,804.375,0.923541,1,0.612432,568.810,510.686,1092.930,804.375,0.923541,0.000000,1.000000,0.000000,0,0,,,,,11.703,11.388,10.974
5832,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_05833.jpg,1936,1216,1,0.813273,560.178,509.502,1075.209,765.094,0.858441,1,0.902916,563.416,510.948,1074.301,776.843,0.865123,1,0.903414,563.479,511.158,1074.221,776.517,0.863350,0.000498,0.997702,0.058625,1,1,2.524205,0.540149,1.075562,0.908494,11.279,11.215,11.680
