frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,source_memory_loss,source_memory_valid_entries,source_memory_mean_pos_sim,source_memory_mean_neg_sim,source_memory_margin,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
91,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00092.jpg,0.888212,1,1,1,1,1,1,1,1.820637,0.888212,0.932425,10,0.958641,0.958641,0.003652,1.013880,4,18,1,1,1,4,8.771595,8.779480,0,0,0,0.000000,0,,,,0.157700,4,0.842300,0.331521,0.510778,14.375,0.893229,14.678,787.188,845.235
92,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00093.jpg,0.844848,1,1,1,1,1,1,1,1.771233,0.844848,0.926385,11,0.963036,0.963036,0.002777,1.036772,4,19,1,1,1,4,9.598598,9.606969,0,0,0,0.000000,0,,,,0.167414,4,0.832586,0.306966,0.525619,14.310,0.839945,15.221,636.527,693.372
93,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00094.jpg,0.899009,1,1,1,1,1,2,1,1.702822,0.899009,0.803813,12,0.902926,0.902926,0.011669,1.081914,4,20,1,1,1,4,9.550455,9.559022,0,0,0,0.000000,0,,,,0.171337,4,0.828663,0.321605,0.507058,14.183,0.897356,14.389,820.052,877.802
94,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00095.jpg,0.899943,1,1,1,1,1,1,1,1.789334,0.899943,0.889391,13,0.943241,0.943241,0.005345,1.046799,4,21,1,1,1,4,9.058254,9.066677,0,0,0,0.000000,0,,,,0.168463,4,0.831537,0.338415,0.493122,13.949,0.897803,15.291,587.564,644.327
95,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00096.jpg,0.910763,1,1,1,1,1,1,1,1.886373,0.910763,0.975610,14,0.985007,0.985007,0.001468,1.003324,4,22,1,1,1,4,9.015112,9.023664,0,0,0,0.000000,0,,,,0.171057,4,0.828943,0.368207,0.460735,14.400,0.910381,14.731,759.478,816.879
96,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00097.jpg,0.911436,1,1,1,1,1,2,1,1.861394,0.911436,0.949958,15,0.960516,0.960516,0.002188,1.000078,4,23,1,1,1,4,8.884167,8.892138,0,0,0,0.000000,0,,,,0.159423,4,0.840577,0.384096,0.456482,13.934,0.920441,14.381,857.491,914.084
97,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00098.jpg,0.911418,1,1,1,1,1,2,1,1.911294,0.911418,0.999876,16,0.999917,0.999917,0.000007,1.000011,4,24,1,1,1,4,8.736814,8.744398,0,0,0,0.000000,0,,,,0.151669,4,0.848331,0.396826,0.451505,14.160,0.920604,14.349,810.240,866.954
98,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00099.jpg,0.914599,1,1,1,1,1,2,1,1.863111,0.914599,0.948512,17,0.967460,0.967460,0.002443,1.011192,4,25,1,1,1,4,8.183561,8.191288,0,0,0,0.000000,0,,,,0.154528,4,0.845472,0.377858,0.467614,14.542,0.929743,14.380,761.628,818.561
99,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00100.jpg,0.914626,1,1,1,1,1,2,1,1.914563,0.914626,0.999938,18,0.999965,0.999965,0.000004,1.000009,4,26,1,1,1,4,8.518377,8.526405,0,0,0,0.000000,0,,,,0.160554,4,0.839446,0.372610,0.466836,13.959,0.930050,14.061,662.266,715.652
100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00101.jpg,0.902675,1,1,1,1,1,1,1,1.866971,0.902675,0.964296,19,0.974278,0.974278,0.002046,1.000020,4,27,1,1,1,4,8.588871,8.597071,0,0,0,0.000000,0,,,,0.163996,4,0.836004,0.371667,0.464337,14.166,0.912482,15.082,762.962,819.016
101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00102.jpg,0.897666,1,1,1,1,1,1,1,1.838478,0.897666,0.940811,20,0.967386,0.967386,0.003620,1.014314,4,28,1,1,1,4,8.354327,8.362911,0,0,0,0.000000,0,,,,0.171689,4,0.828311,0.347875,0.480436,13.867,0.908847,13.864,858.262,914.364
102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00103.jpg,0.901686,1,1,1,1,1,1,1,1.830634,0.901686,0.928949,21,0.962413,0.962413,0.001882,1.038405,4,29,1,1,1,4,8.960826,8.969676,0,0,0,0.000000,0,,,,0.176998,4,0.823002,0.334304,0.488697,14.008,0.914359,14.888,989.100,1045.609
103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00104.jpg,0.818424,1,1,1,1,1,2,1,1.742982,0.818424,0.924558,22,0.963488,0.963488,0.004417,1.028105,4,30,1,1,1,4,12.429246,12.439913,0,0,0,0.000000,0,,,,0.213331,4,0.786669,0.283894,0.502776,14.280,0.797430,14.328,532.339,589.385
104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00105.jpg,0.887227,1,1,1,1,1,1,1,1.792000,0.887227,0.904773,23,0.951517,0.951517,0.005434,1.033853,4,31,1,1,1,4,10.684855,10.694843,0,0,0,0.000000,0,,,,0.199754,4,0.800246,0.294758,0.505488,14.104,0.897094,14.291,593.227,648.413
105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00106.jpg,0.887253,1,1,1,1,1,1,1,1.886949,0.887253,0.999696,24,0.999865,0.999865,0.000016,1.000135,4,32,1,1,1,4,10.281186,10.290240,0,0,0,0.000000,0,,,,0.181086,4,0.818914,0.313105,0.505809,14.157,0.897616,21.333,959.337,1021.761
106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00107.jpg,0.740909,0,0,0,1,0,2,1,1.650361,0.740909,0.909452,0,,,0.005234,1.019994,4,32,1,1,1,4,12.156113,12.166276,0,0,0,0.000000,0,,,,0.203270,4,0.796730,0.274835,0.521895,17.396,0.720611,14.327,820.374,872.234
107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00108.jpg,0.823343,0,0,1,1,0,2,1,1.749557,0.823343,0.926214,1,0.958049,,0.004131,1.019255,4,32,1,1,1,4,9.135958,9.144505,0,0,0,0.000000,0,,,,0.170931,4,0.829069,0.339392,0.489677,13.998,0.806259,14.377,981.074,1026.076
108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00109.jpg,0.892638,1,1,1,1,1,2,1,1.767952,0.892638,0.875315,2,0.928806,0.928806,0.007445,1.031734,4,32,1,1,1,4,10.147599,10.156492,0,0,0,0.000000,0,,,,0.177866,4,0.822134,0.320577,0.501558,14.189,0.891557,14.549,1041.485,1099.105
109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00110.jpg,0.847752,1,1,1,1,1,1,1,1.677288,0.847752,0.829536,3,0.911992,0.911992,0.011788,1.050164,4,32,1,1,1,4,11.454929,11.464550,0,0,0,0.000000,0,,,,0.192409,4,0.807591,0.292339,0.515253,14.101,0.817569,14.799,622.381,678.917
110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00111.jpg,0.858732,1,1,1,1,1,1,1,1.610343,0.858732,0.751611,4,0.878765,0.878765,0.013672,1.122905,4,32,1,1,1,4,12.423994,12.433538,0,0,0,0.000000,0,,,,0.190880,4,0.809120,0.295019,0.514101,13.715,0.856391,13.878,898.735,952.995
111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00112.jpg,0.883159,1,1,1,1,1,2,1,1.784336,0.883159,0.901178,5,0.936063,0.936063,0.004165,1.025189,4,32,1,1,1,4,10.509647,10.518682,0,0,0,0.000000,0,,,,0.180711,4,0.819289,0.325259,0.494031,13.970,0.891053,14.111,693.240,747.727
112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00113.jpg,0.902805,1,1,1,1,1,2,1,1.831742,0.902805,0.928936,6,0.958736,0.958736,0.002752,1.026346,4,32,1,1,1,4,10.544409,10.553305,0,0,0,0.000000,0,,,,0.177920,4,0.822080,0.314511,0.507569,14.425,0.924109,14.604,796.767,854.273
113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00114.jpg,0.899266,1,1,1,1,1,1,1,1.762103,0.899266,0.862837,7,0.924359,0.924359,0.007331,1.046558,4,32,1,1,1,4,9.663807,9.672754,0,0,0,0.000000,0,,,,0.178954,4,0.821046,0.337984,0.483062,14.350,0.917896,14.522,796.556,853.630
114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00115.jpg,0.907515,1,1,1,1,1,2,1,1.787732,0.907515,0.880217,8,0.932964,0.932964,0.005841,1.042235,4,32,1,1,1,4,10.314030,10.322512,0,0,0,0.000000,0,,,,0.169643,4,0.830357,0.359757,0.470600,13.642,0.920892,15.755,877.560,934.912
115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00116.jpg,0.907536,1,1,1,1,1,2,1,1.907371,0.907536,0.999835,9,0.999883,0.999883,0.000009,1.000002,4,32,1,1,1,4,10.836415,10.844889,0,0,0,0.000000,0,,,,0.169472,4,0.830528,0.366440,0.464088,15.265,0.921019,15.196,747.829,806.837
116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00117.jpg,0.903882,1,1,1,1,1,2,1,1.853791,0.903882,0.949909,10,0.962911,0.962911,0.002456,1.001858,4,32,1,1,1,4,12.086858,12.095354,0,0,0,0.000000,0,,,,0.169930,4,0.830070,0.399545,0.430526,14.045,0.908768,13.908,1085.856,1141.920
117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00118.jpg,0.903926,1,1,1,1,1,2,1,1.903763,0.903926,0.999837,11,0.999926,0.999926,0.000008,1.000072,4,32,1,1,1,4,10.912216,10.920597,0,0,0,0.000000,0,,,,0.167610,4,0.832390,0.375152,0.457238,14.041,0.908780,14.515,593.265,647.689
118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00119.jpg,0.911551,1,1,1,1,1,2,1,1.821034,0.911551,0.909482,12,0.952646,0.952646,0.004692,1.033561,4,32,1,1,1,4,10.398201,10.406739,0,0,0,0.000000,0,,,,0.170763,4,0.829237,0.373733,0.455504,14.377,0.921807,13.898,708.568,765.839
119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00120.jpg,0.911610,1,1,1,1,1,2,1,1.911198,0.911610,0.999588,13,0.999814,0.999814,0.000025,1.000150,4,32,1,1,1,4,9.716246,9.724926,0,0,0,0.000000,0,,,,0.173614,4,0.826386,0.378264,0.448122,13.864,0.921898,13.901,703.530,757.186
120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00121.jpg,0.911891,1,1,1,1,1,2,1,1.853446,0.911891,0.941556,14,0.971898,0.971898,0.002515,1.028321,4,32,1,1,1,4,9.896240,9.905216,0,0,0,0.000000,0,,,,0.179512,4,0.820488,0.363442,0.457046,14.025,0.919817,15.148,835.428,892.933
121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00122.jpg,0.822430,1,1,1,1,1,2,1,1.694739,0.822430,0.872309,15,0.922077,0.922077,0.004455,1.048634,4,32,1,1,1,4,10.024570,10.033578,0,0,0,0.000000,0,,,,0.180147,4,0.819853,0.370432,0.449421,13.931,0.741114,14.206,765.332,821.489
122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00123.jpg,0.822415,1,1,1,1,1,2,1,1.821810,0.822415,0.999395,16,0.999737,0.999737,0.000033,1.000264,4,32,1,1,1,4,11.425145,11.434913,0,0,0,0.000000,0,,,,0.195344,4,0.804657,0.321797,0.482860,13.602,0.743489,14.494,837.894,892.502
123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00124.jpg,0.853707,1,1,1,1,1,2,1,1.518248,0.853707,0.664541,17,0.738394,0.738394,0.019885,1.000987,4,32,1,1,1,4,12.140770,12.150194,0,0,0,0.000000,0,,,,0.188475,4,0.811525,0.313485,0.498040,13.342,0.816982,14.012,876.580,930.054
124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00125.jpg,0.863106,1,1,1,1,1,1,1,1.478839,0.863106,0.615733,18,0.711204,0.711204,0.022004,1.040815,4,32,1,1,1,4,12.020287,12.029301,0,0,0,0.000000,0,,,,0.180289,4,0.819711,0.317531,0.502180,13.624,0.891112,14.579,721.904,776.385
125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00126.jpg,0.862471,1,1,1,1,1,1,1,1.770920,0.862471,0.908449,19,0.953472,0.953472,0.003628,1.044421,4,32,1,1,1,4,11.598621,11.607455,0,0,0,0.000000,0,,,,0.176673,4,0.823327,0.354846,0.468481,15.127,0.888068,14.317,611.236,668.173
126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00127.jpg,0.862489,1,1,1,1,1,1,1,1.862074,0.862489,0.999585,20,0.999815,0.999815,0.000021,1.000184,4,32,1,1,1,4,10.306527,10.315336,0,0,0,0.000000,0,,,,0.176190,4,0.823810,0.371781,0.452029,13.340,0.888562,15.324,757.506,812.182
127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00128.jpg,0.870249,1,1,1,1,1,2,1,1.834644,0.870249,0.964395,21,0.981066,0.981066,0.000836,1.019299,4,32,1,1,1,4,9.765146,9.772742,0,0,0,0.000000,0,,,,0.151913,4,0.848087,0.406758,0.441330,14.320,0.897859,14.186,507.532,562.174
128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00129.jpg,0.856517,1,1,1,1,1,2,1,1.766889,0.856517,0.910372,22,0.955545,0.955545,0.005142,1.033198,4,32,1,1,1,4,9.614229,9.621216,0,0,0,0.000000,0,,,,0.139736,4,0.860264,0.417736,0.442527,13.596,0.889008,14.782,704.265,759.413
129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00130.jpg,0.786508,0,0,0,1,0,2,1,1.604137,0.786508,0.817629,0,,,0.008172,1.097120,4,32,1,1,1,4,9.461447,9.468546,0,0,0,0.000000,0,,,,0.141983,4,0.858017,0.414448,0.443569,14.975,0.841490,15.160,696.193,742.944
130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00131.jpg,0.749098,0,0,0,1,0,1,1,1.506873,0.749098,0.757775,0,,,0.013966,1.063475,4,32,1,1,1,4,10.075933,10.082852,0,0,0,0.000000,0,,,,0.138380,4,0.861620,0.415430,0.446190,13.510,0.723165,14.163,888.082,932.209
131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00132.jpg,0.610911,0,0,0,1,0,2,1,1.419596,0.610911,0.808685,0,,,0.009210,1.019456,4,32,1,1,1,4,10.180598,10.187881,0,0,0,0.000000,0,,,,0.145642,4,0.854358,0.418502,0.435856,14.074,0.536490,14.023,619.800,665.843
132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00133.jpg,0.460242,0,0,0,1,0,2,1,0.810863,0.460242,0.350621,0,,,0.043958,1.443764,4,32,1,1,1,4,9.995763,10.002675,0,0,0,0.000000,0,,,,0.138245,4,0.861755,0.412514,0.449240,13.783,0.415523,14.049,1046.048,1090.110
133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00134.jpg,0.843067,0,0,1,1,0,2,1,1.087132,0.843067,0.244064,1,0.572416,,0.066549,1.541503,4,32,1,1,1,4,10.081015,10.088169,0,0,0,0.000000,0,,,,0.143090,4,0.856910,0.413284,0.443626,13.673,0.839095,14.592,715.297,761.114
134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00135.jpg,0.722624,0,0,0,1,0,2,1,1.655706,0.722624,0.933082,0,,,0.003126,1.004474,4,32,1,1,1,4,9.712770,9.719797,0,0,0,0.000000,0,,,,0.140532,4,0.859468,0.418402,0.441066,13.923,0.739580,13.974,903.010,947.144
135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00136.jpg,0.727451,0,0,0,1,0,2,1,1.712348,0.727451,0.984897,0,,,0.000515,1.005557,4,32,1,1,1,4,9.928476,9.935485,0,0,0,0.000000,0,,,,0.140180,4,0.859820,0.411573,0.448248,13.818,0.749145,13.874,800.147,845.523
136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00137.jpg,0.705686,0,0,0,1,0,2,1,1.552979,0.705686,0.847292,0,,,0.009037,1.054846,4,32,1,1,1,4,10.513925,10.521047,0,0,0,0.000000,0,,,,0.142435,4,0.857565,0.424208,0.433356,13.925,0.730023,14.435,766.576,813.030
137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00138.jpg,0.754305,0,0,0,1,0,2,1,1.630875,0.754305,0.876570,0,,,0.006385,1.037085,4,32,1,1,1,4,9.699979,9.706783,0,0,0,0.000000,0,,,,0.136086,4,0.863914,0.410866,0.453048,13.824,0.806175,15.149,979.694,1025.077
138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00139.jpg,0.790768,0,0,0,1,0,2,1,1.707779,0.790768,0.917011,0,,,0.001271,1.036497,4,32,1,1,1,4,9.707614,9.714676,0,0,0,0.000000,0,,,,0.141234,4,0.858766,0.417984,0.440783,13.736,0.819881,14.930,790.560,835.467
139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00140.jpg,0.790985,0,0,0,1,0,2,1,1.790206,0.790985,0.999221,0,,,0.000034,1.000365,4,32,1,1,1,4,9.636835,9.643902,0,0,0,0.000000,0,,,,0.141337,4,0.858663,0.415318,0.443345,14.610,0.820172,16.079,366.025,415.291
140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00141.jpg,0.778692,0,0,0,1,0,2,1,1.716891,0.778692,0.938199,0,,,0.003965,1.015016,4,32,1,1,1,4,9.444611,9.451554,0,0,0,0.000000,0,,,,0.138873,4,0.861127,0.415055,0.446072,15.068,0.790615,13.999,432.626,477.909
141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00142.jpg,0.762728,0,0,0,1,0,2,1,1.721970,0.762728,0.959242,0,,,0.001235,1.020205,4,32,1,1,1,4,9.776250,9.782929,0,0,0,0.000000,0,,,,0.133587,4,0.866413,0.408312,0.458100,13.685,0.793914,13.861,679.439,722.102
142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00143.jpg,0.803674,0,0,1,1,0,2,1,1.562652,0.803674,0.758978,1,0.884522,,0.012026,1.130554,4,32,1,1,1,4,9.440878,9.447663,0,0,0,0.000000,0,,,,0.135709,4,0.864291,0.410936,0.453355,13.801,0.823098,23.321,547.440,602.534
143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00144.jpg,0.729154,0,0,0,1,0,2,1,1.446245,0.729154,0.717092,0,,,0.013647,1.144722,4,32,1,1,1,4,9.333483,9.340240,0,0,0,0.000000,0,,,,0.135152,4,0.864848,0.408634,0.456214,15.191,0.735632,14.047,493.933,539.769
144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00145.jpg,0.715082,0,0,0,1,0,2,1,1.502790,0.715082,0.787708,0,,,0.014710,1.075715,4,32,1,1,1,4,9.625871,9.632819,0,0,0,0.000000,0,,,,0.138972,4,0.861027,0.403281,0.457747,14.192,0.690242,14.010,432.085,476.628
145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00146.jpg,0.630555,0,0,0,1,0,2,2,1.423678,0.630555,0.793123,0,,,0.009706,1.087279,4,32,1,1,1,4,9.359444,9.366199,0,0,0,0.000000,0,,,,0.135118,4,0.864882,0.416115,0.448768,14.150,0.620609,13.959,390.952,438.070
146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00147.jpg,0.407803,0,0,0,1,0,2,2,1.307506,0.407803,0.899703,0,,,0.001033,1.044884,4,32,1,1,1,4,9.160448,9.167027,0,0,0,0.000000,0,,,,0.131579,4,0.868421,0.407105,0.461316,13.631,0.657311,13.721,557.969,600.780
147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00148.jpg,0.610342,0,0,0,1,0,2,2,1.464598,0.610342,0.854256,0,,,0.008281,1.024672,4,32,1,1,1,4,9.733556,9.740218,0,0,0,0.000000,0,,,,0.133245,4,0.866755,0.407585,0.459170,13.637,0.609748,13.948,550.203,595.030
148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00149.jpg,0.610200,0,0,0,1,0,2,2,1.609949,0.610200,0.999749,0,,,0.000019,1.000049,4,32,1,1,1,4,9.411138,9.417794,0,0,0,0.000000,0,,,,0.133137,4,0.866863,0.412420,0.454443,13.605,0.609594,13.153,655.505,697.667
149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00150.jpg,0.716103,0,0,0,1,0,2,1,1.403395,0.716103,0.687292,0,,,0.018736,1.148236,4,32,1,1,1,4,9.657564,9.664255,0,0,0,0.000000,0,,,,0.133827,4,0.866174,0.394331,0.471843,13.400,0.680683,16.893,570.863,617.521
150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00151.jpg,0.630395,0,0,0,0,0,2,1,0.630395,0.630395,0.000000,0,,,0.458403,4.716470,4,32,1,1,1,4,9.220554,9.227092,0,0,0,0.000000,0,,,,0.130755,4,0.869245,0.416633,0.452612,13.296,0.591767,13.832,434.397,478.932
151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00152.jpg,0.539698,0,0,0,1,0,2,1,1.172585,0.539698,0.632888,0,,,0.041385,1.137900,4,32,1,1,1,4,9.201076,9.207624,0,0,0,0.000000,0,,,,0.130971,4,0.869029,0.407500,0.461529,13.495,0.480985,13.799,727.696,772.730
152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00153.jpg,0.424429,0,0,0,1,0,2,2,1.049262,0.424429,0.624832,0,,,0.047046,1.082315,4,32,1,1,1,4,9.241429,9.247916,0,0,0,0.000000,0,,,,0.129733,4,0.870267,0.412773,0.457494,13.577,0.438598,13.700,697.190,740.932
153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00154.jpg,0.518080,0,0,0,1,0,2,2,1.218389,0.518080,0.700309,0,,,0.036459,1.060351,4,32,1,1,1,4,9.369802,9.376095,0,0,0,0.000000,0,,,,0.125840,4,0.874160,0.412059,0.462101,13.950,0.469828,13.901,678.027,721.669
154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00155.jpg,0.513925,0,0,0,1,0,2,1,1.366297,0.513925,0.852372,0,,,0.015645,1.047312,4,32,1,1,1,4,9.342313,9.349206,0,0,0,0.000000,0,,,,0.137868,4,0.862132,0.407924,0.454209,13.579,0.471240,13.949,515.538,558.272
155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00156.jpg,0.379797,0,0,0,0,0,2,1,0.379797,0.379797,0.000000,0,,,0.278919,4.007273,4,32,1,1,1,4,9.309738,9.315981,0,0,0,0.000000,0,,,,0.124854,4,0.875146,0.412586,0.462561,13.932,0.269304,14.349,521.564,565.381
156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00157.jpg,0.466810,0,0,0,0,0,2,1,0.466810,0.466810,0.000000,0,,,0.178867,19.533630,4,32,1,1,1,4,9.238684,9.245235,0,0,0,0.000000,0,,,,0.131029,4,0.868971,0.409313,0.459658,13.966,0.414107,13.681,504.759,550.514
157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00158.jpg,0.318491,0,0,0,0,0,1,1,0.318491,0.318491,0.000000,0,,,0.520462,2.479432,4,32,1,1,1,4,8.890263,8.896624,0,0,0,0.000000,0,,,,0.127216,4,0.872784,0.410479,0.462305,13.767,0.269993,13.690,655.928,700.083
158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00159.jpg,0.338126,0,0,0,1,0,2,1,0.906234,0.338126,0.568107,0,,,0.014753,1.291637,4,32,1,1,1,4,9.487226,9.494020,0,0,0,0.000000,0,,,,0.135883,4,0.864117,0.399395,0.464722,13.442,0.273215,13.809,478.024,520.552
159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00160.jpg,0.305929,0,0,0,1,0,2,1,0.402274,0.305929,0.096345,0,,,0.053643,2.087707,4,32,1,1,1,4,8.981223,8.987650,0,0,0,0.000000,0,,,,0.128541,4,0.871459,0.410944,0.460515,13.523,0.250240,14.511,379.397,422.703
160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00161.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.349939,9.356339,0,0,0,0.000000,0,,,,0.128009,4,0.871991,0.406675,0.465316,13.787,0.171389,16.766,535.959,583.846
161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00162.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.224985,9.231585,0,0,0,0.000000,0,,,,0.131982,4,0.868018,0.407101,0.460917,13.998,0.171122,14.037,349.790,392.604
162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00163.jpg,0.713297,0,0,0,1,0,1,1,0.713297,0.713297,0.000000,0,,,,,4,32,1,1,1,4,9.104022,9.110306,0,0,0,0.000000,0,,,,0.125668,4,0.874332,0.410674,0.463658,13.170,0.202480,13.449,697.756,739.488
163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00164.jpg,0.511628,0,0,0,1,0,1,1,1.239304,0.511628,0.727676,0,,,0.032683,1.084728,4,32,1,1,1,4,9.178163,9.184437,0,0,0,0.000000,0,,,,0.125483,4,0.874517,0.404246,0.470270,13.186,0.110335,14.870,605.338,648.479
164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00165.jpg,0.510917,0,0,0,1,0,1,1,1.510888,0.510917,0.999972,0,,,0.000003,1.000008,4,32,1,1,1,4,9.083600,9.089735,0,0,0,0.000000,0,,,,0.122692,4,0.877308,0.409301,0.468007,13.282,0.110202,14.440,574.924,617.664
165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00166.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,9.079500,9.085824,0,0,0,0.000000,0,,,,0.126485,4,0.873515,0.410876,0.462639,13.414,0.188613,13.617,550.989,592.562
166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00167.jpg,0.274111,0,0,0,1,0,1,1,0.274111,0.274111,0.000000,0,,,,,4,32,1,1,1,4,8.987859,8.994190,0,0,0,0.000000,0,,,,0.126637,4,0.873363,0.406497,0.466866,13.510,0.250647,14.001,434.822,478.374
167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00168.jpg,0.274220,0,0,0,1,0,1,1,1.272434,0.274220,0.998215,0,,,0.000052,1.000916,4,32,1,1,1,4,9.041060,9.047265,0,0,0,0.000000,0,,,,0.124099,4,0.875901,0.414093,0.461808,13.544,0.250618,14.601,522.652,568.307
168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_00169.jpg,0.282257,0,0,0,1,0,2,2,0.899419,0.282257,0.617163,0,,,0.019827,1.186221,4,32,1,1,1,4,9.042324,9.048609,0,0,0,0.000000,0,,,,0.125687,4,0.874313,0.406886,0.467426,15.313,0.392457,13.851,510.705,557.875
