frame,path,teacher_conf,accepted,accepted_final,passed_base_gate,passed_motion_gate,passed_persistence_gate,teacher_num_candidates,teacher_selected_rank,teacher_selected_score,teacher_selected_score_conf,teacher_selected_score_temporal,persistence_count,temporal_iou,persistence_iou,center_shift_frac,area_ratio,num_pseudo_boxes_used,buffer_size,update_event_triggered,update_applied,updates_this_frame,batch_size_used,det_loss,total_loss,coverage_buffer_size,coverage_entries_added,coverage_entries_sampled,coverage_loss,coverage_region_entries_skipped,coverage_region_mean_student_conf,coverage_region_mean_teacher_conf,coverage_region_mean_conf_gap,teacher_latency_ms,student_post_conf,student_post_latency_ms,update_latency_ms,frame_latency_ms
1081,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01082.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.462960,5.462960,0,0,0,0.000000,0,,,,13.816,0.423513,14.231,453.967,496.632
1082,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01083.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.403935,4.403935,0,0,0,0.000000,0,,,,13.409,0.584172,13.791,369.814,413.075
1083,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01084.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.902174,4.902174,0,0,0,0.000000,0,,,,13.488,0.024435,13.627,548.049,589.767
1084,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01085.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.236109,5.236109,0,0,0,0.000000,0,,,,13.662,0.012259,13.654,550.920,593.789
1085,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01086.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.487485,4.487485,0,0,0,0.000000,0,,,,13.488,0.011202,13.720,381.503,426.880
1086,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01087.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.745132,4.745132,0,0,0,0.000000,0,,,,14.276,0.070980,13.957,728.966,773.444
1087,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01088.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.392951,4.392951,0,0,0,0.000000,0,,,,13.865,0.099652,16.542,425.945,470.997
1088,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01089.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.478146,4.478146,0,0,0,0.000000,0,,,,13.815,0.552075,13.998,503.467,547.205
1089,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01090.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.587092,5.587092,0,0,0,0.000000,0,,,,13.927,0.551598,14.186,704.297,746.995
1090,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01091.jpg,0.371079,0,0,0,1,0,1,1,0.371079,0.371079,0.000000,0,,,,,4,32,1,1,1,4,5.460111,5.460111,0,0,0,0.000000,0,,,,13.950,0.651198,14.321,694.150,739.724
1091,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01092.jpg,0.371323,0,0,0,1,0,1,1,1.371128,0.371323,0.999805,0,,,0.000004,1.000092,4,32,1,1,1,4,5.381026,5.381026,0,0,0,0.000000,0,,,,13.802,0.651343,14.047,294.695,340.248
1092,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01093.jpg,0.371597,0,0,0,1,0,1,1,1.371475,0.371597,0.999878,0,,,0.000006,1.000019,4,32,1,1,1,4,5.417537,5.417537,0,0,0,0.000000,0,,,,13.852,0.651520,14.402,691.690,736.928
1093,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01094.jpg,0.391881,0,0,0,1,0,1,1,1.210904,0.391881,0.819023,0,,,0.007867,1.083543,4,32,1,1,1,4,5.977489,5.977489,0,0,0,0.000000,0,,,,14.016,0.743853,14.104,732.973,776.662
1094,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01095.jpg,0.259216,0,0,0,0,0,1,1,0.259216,0.259216,0.000000,0,,,0.325025,1.002471,4,32,1,1,1,4,5.089575,5.089575,0,0,0,0.000000,0,,,,13.890,0.750214,13.668,616.370,660.830
1095,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01096.jpg,0.255154,0,0,0,1,0,1,1,1.249442,0.255154,0.994288,0,,,0.000286,1.002552,4,32,1,1,1,4,4.664261,4.664261,0,0,0,0.000000,0,,,,13.445,0.750423,14.026,668.332,710.495
1096,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01097.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,4.400433,4.400433,0,0,0,0.000000,0,,,,13.270,0.642594,14.153,426.475,469.694
1097,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01098.jpg,0.295952,0,0,0,1,0,1,1,0.295952,0.295952,0.000000,0,,,,,4,32,1,1,1,4,4.731977,4.731977,0,0,0,0.000000,0,,,,14.015,0.744285,14.392,761.382,806.894
1098,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01099.jpg,0.273320,0,0,0,1,0,1,1,0.821754,0.273320,0.548435,0,,,0.025675,1.279984,4,32,1,1,1,4,4.495318,4.495318,0,0,0,0.000000,0,,,,14.023,0.708641,14.295,474.486,518.094
1099,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01100.jpg,0.274497,0,0,0,1,0,1,1,1.274226,0.274497,0.999729,0,,,0.000007,1.000142,4,32,1,1,1,4,5.300181,5.300181,0,0,0,0.000000,0,,,,14.192,0.708779,14.405,556.524,602.440
1100,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01101.jpg,0.648134,0,0,0,1,0,1,1,1.247134,0.648134,0.599000,0,,,0.018854,1.245060,4,32,1,1,1,4,4.517231,4.517231,0,0,0,0.000000,0,,,,14.107,0.850897,14.228,781.413,827.108
1101,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01102.jpg,0.648065,0,0,0,1,0,1,1,1.647938,0.648065,0.999873,0,,,0.000006,1.000035,4,32,1,1,1,4,5.572406,5.572406,0,0,0,0.000000,0,,,,14.114,0.851236,14.262,684.092,730.305
1102,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01103.jpg,0.728699,0,0,0,1,0,1,1,1.704214,0.728699,0.975514,0,,,0.001208,1.006374,4,32,1,1,1,4,5.622957,5.622957,0,0,0,0.000000,0,,,,14.085,0.877340,14.130,653.646,697.434
1103,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01104.jpg,0.719615,0,0,0,1,0,1,1,1.488969,0.719615,0.769353,0,,,0.008927,1.128772,4,32,1,1,1,4,5.360462,5.360462,0,0,0,0.000000,0,,,,14.469,0.870853,13.426,561.411,606.983
1104,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01105.jpg,0.720067,0,0,0,1,0,1,1,1.719629,0.720067,0.999561,0,,,0.000021,1.000153,4,32,1,1,1,4,5.452246,5.452246,0,0,0,0.000000,0,,,,13.895,0.871111,13.801,650.651,694.539
1105,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01106.jpg,0.785104,0,0,0,1,0,1,1,1.698056,0.785104,0.912952,0,,,0.004357,1.015970,4,32,1,1,1,4,5.490588,5.490588,0,0,0,0.000000,0,,,,13.841,0.902529,13.959,549.587,596.484
1106,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01107.jpg,0.825086,0,0,1,1,0,1,1,1.661362,0.825086,0.836276,1,0.917329,,0.007500,1.079260,4,32,1,1,1,4,5.602567,5.602567,0,0,0,0.000000,0,,,,13.788,0.912445,13.275,601.712,645.048
1107,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01108.jpg,0.787622,0,0,0,1,0,1,1,1.715870,0.787622,0.928248,0,,,0.003312,1.014560,4,32,1,1,1,4,4.445778,4.445778,0,0,0,0.000000,0,,,,14.163,0.908997,13.165,511.225,553.823
1108,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01109.jpg,0.819826,0,0,1,1,0,1,1,1.688903,0.819826,0.869077,1,0.926709,,0.005876,1.050705,4,32,1,1,1,4,5.107984,5.107984,0,0,0,0.000000,0,,,,14.176,0.929574,14.070,608.236,653.578
1109,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01110.jpg,0.737142,0,0,0,1,0,1,1,1.680364,0.737142,0.943223,0,,,0.001765,1.026855,4,32,1,1,1,4,5.441689,5.441689,0,0,0,0.000000,0,,,,13.850,0.915246,14.068,767.713,812.515
1110,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01111.jpg,0.683607,0,0,0,1,0,1,1,1.660130,0.683607,0.976522,0,,,0.000350,1.012586,4,32,1,1,1,4,4.776440,4.776440,0,0,0,0.000000,0,,,,14.096,0.897246,14.141,773.713,817.969
1111,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01112.jpg,0.754977,0,0,0,1,0,1,1,1.679640,0.754977,0.924663,0,,,0.003737,1.009203,4,32,1,1,1,4,5.750874,5.750874,0,0,0,0.000000,0,,,,14.058,0.902432,13.861,637.226,682.776
1112,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01113.jpg,0.754368,0,0,0,1,0,1,1,1.701788,0.754368,0.947420,0,,,0.002138,1.021874,4,32,1,1,1,4,4.796714,4.796714,0,0,0,0.000000,0,,,,13.541,0.900547,13.819,735.463,779.256
1113,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01114.jpg,0.558893,0,0,0,1,0,1,1,1.330264,0.558893,0.771371,0,,,0.010878,1.123927,4,32,1,1,1,4,4.639265,4.639265,0,0,0,0.000000,0,,,,14.031,0.845311,14.216,466.097,511.345
1114,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01115.jpg,0.727904,0,0,0,1,0,1,1,1.489617,0.727904,0.761713,0,,,0.013615,1.092002,4,32,1,1,1,4,4.234077,4.234077,0,0,0,0.000000,0,,,,13.984,0.891664,14.060,721.357,766.367
1115,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01116.jpg,0.814701,0,0,1,1,0,1,1,1.719079,0.814701,0.904378,1,0.951340,,0.003161,1.051149,4,32,1,1,1,4,4.674553,4.674553,0,0,0,0.000000,0,,,,14.165,0.916158,15.980,511.753,559.147
1116,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01117.jpg,0.732941,0,0,0,1,0,1,1,1.616721,0.732941,0.883779,0,,,0.005946,1.026724,4,32,1,1,1,4,4.896525,4.896525,0,0,0,0.000000,0,,,,13.492,0.883659,14.284,651.563,694.612
1117,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01118.jpg,0.712681,0,0,0,1,0,1,1,1.459720,0.712681,0.747039,0,,,0.010172,1.140086,4,32,1,1,1,4,4.603076,4.603076,0,0,0,0.000000,0,,,,13.481,0.902567,14.178,593.596,638.127
1118,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01119.jpg,0.662189,0,0,0,1,0,1,1,1.596209,0.662189,0.934021,0,,,0.002532,1.024176,4,32,1,1,1,4,4.627018,4.627018,0,0,0,0.000000,0,,,,13.951,0.884447,16.411,537.873,583.992
1119,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01120.jpg,0.454917,0,0,0,1,0,1,1,1.193115,0.454917,0.738198,0,,,0.013250,1.143714,4,32,1,1,1,4,6.203802,6.203802,0,0,0,0.000000,0,,,,13.903,0.860859,13.994,628.372,673.404
1120,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01121.jpg,0.481465,0,0,0,1,0,1,1,1.305304,0.481465,0.823839,0,,,0.008542,1.052547,4,32,1,1,1,4,5.421573,5.421573,0,0,0,0.000000,0,,,,14.816,0.857083,13.735,429.910,477.101
1121,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01122.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.414304,5.414304,0,0,0,0.000000,0,,,,13.911,0.776117,14.317,727.597,772.610
1122,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01123.jpg,0.805983,0,0,1,1,0,1,1,0.805983,0.805983,0.000000,1,,,,,4,32,1,1,1,4,5.034740,5.034740,0,0,0,0.000000,0,,,,13.999,0.930718,14.132,699.741,745.707
1123,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01124.jpg,0.861966,1,1,1,1,1,1,1,1.652415,0.861966,0.790448,2,0.875059,0.875059,0.010182,1.072359,4,32,1,1,1,4,4.987309,4.987309,0,0,0,0.000000,0,,,,13.868,0.948757,14.599,675.230,721.414
1124,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01125.jpg,0.858415,1,1,1,1,1,1,1,1.613743,0.858415,0.755328,3,0.869290,0.869290,0.010397,1.125178,4,32,1,1,1,4,7.359849,7.359849,0,0,0,0.000000,0,,,,13.936,0.945319,14.013,710.364,755.832
1125,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01126.jpg,0.861573,1,1,1,1,1,1,1,1.762360,0.861573,0.900788,4,0.923652,0.923652,0.004416,1.004105,4,32,1,1,1,4,8.184039,8.184039,0,0,0,0.000000,0,,,,13.823,0.945010,15.043,589.827,634.899
1126,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01127.jpg,0.870354,1,1,1,1,1,1,1,1.814811,0.870354,0.944456,5,0.970161,0.970161,0.002017,1.024862,4,32,1,1,1,4,8.581663,8.581663,0,0,0,0.000000,0,,,,13.982,0.942129,14.225,299.057,345.109
1127,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01128.jpg,0.385046,0,0,0,1,0,1,1,1.194495,0.385046,0.809449,0,,,0.011210,1.000684,4,32,1,1,1,4,8.447485,8.447485,0,0,0,0.000000,0,,,,15.494,0.845843,14.095,603.099,650.429
1128,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01129.jpg,0.687227,0,0,0,1,0,1,1,1.348854,0.687227,0.661627,0,,,0.013726,1.210320,4,32,1,1,1,4,8.395345,8.395345,0,0,0,0.000000,0,,,,14.191,0.886751,13.861,855.813,900.465
1129,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01130.jpg,0.741320,0,0,0,1,0,2,1,1.464012,0.741320,0.722692,0,,,0.013493,1.098286,4,32,1,1,1,4,9.495375,9.495375,0,0,0,0.000000,0,,,,14.081,0.934697,14.002,475.473,520.992
1130,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01131.jpg,0.742549,0,0,0,1,0,2,1,1.742094,0.742549,0.999546,0,,,0.000019,1.000137,4,32,1,1,1,4,8.339751,8.339751,0,0,0,0.000000,0,,,,14.255,0.934996,14.045,432.884,477.547
1131,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01132.jpg,0.748622,0,0,0,1,0,2,1,1.542811,0.748622,0.794190,0,,,0.010124,1.098456,4,32,1,1,1,4,8.285146,8.285146,0,0,0,0.000000,0,,,,14.329,0.924918,17.271,510.243,559.716
1132,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01133.jpg,0.832368,0,0,1,1,0,2,1,1.635958,0.832368,0.803590,1,0.903310,,0.008407,1.107040,4,32,1,1,1,4,8.037331,8.037331,0,0,0,0.000000,0,,,,14.910,0.933727,14.338,550.218,598.418
1133,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01134.jpg,0.832189,1,1,1,1,1,2,1,1.831671,0.832189,0.999482,2,0.999731,0.999731,0.000020,1.000221,4,32,1,1,1,4,7.984011,7.984011,0,0,0,0.000000,0,,,,14.192,0.934007,14.264,684.039,730.912
1134,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01135.jpg,0.829819,1,1,1,1,1,2,1,1.785210,0.829819,0.955391,3,0.976826,0.976826,0.001245,1.023723,4,32,1,1,1,4,8.473978,8.473978,0,0,0,0.000000,0,,,,14.170,0.938382,14.089,421.202,467.403
1135,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01136.jpg,0.813178,1,1,1,1,1,2,1,1.615619,0.813178,0.802441,4,0.906065,0.906065,0.009722,1.103674,4,32,1,1,1,4,8.858990,8.858990,0,0,0,0.000000,0,,,,13.843,0.940466,14.510,462.721,508.721
1136,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01137.jpg,0.830003,1,1,1,1,1,2,1,1.782344,0.830003,0.952341,5,0.974615,0.974615,0.002132,1.018490,4,32,1,1,1,4,7.542053,7.542053,0,0,0,0.000000,0,,,,14.094,0.934126,14.616,673.652,719.684
1137,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01138.jpg,0.651542,0,0,0,1,0,1,1,1.347870,0.651542,0.696328,0,,,0.008582,1.195417,4,32,1,1,1,4,7.286747,7.286747,0,0,0,0.000000,0,,,,13.865,0.892500,13.819,521.604,564.661
1138,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01139.jpg,0.678421,0,0,0,1,0,1,1,1.510100,0.678421,0.831679,0,,,0.007454,1.072227,4,32,1,1,1,4,7.691669,7.691669,0,0,0,0.000000,0,,,,13.952,0.919984,14.326,602.486,647.736
1139,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01140.jpg,0.881007,0,0,1,1,0,1,1,1.714046,0.881007,0.833039,1,0.893206,,0.008611,1.038101,4,32,1,1,1,4,7.664968,7.664968,0,0,0,0.000000,0,,,,14.102,0.953453,14.242,544.872,588.899
1140,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01141.jpg,0.880621,1,1,1,1,1,1,1,1.880382,0.880621,0.999760,2,0.999826,0.999826,0.000012,1.000012,4,32,1,1,1,4,9.847820,9.847820,0,0,0,0.000000,0,,,,14.055,0.953548,13.866,631.731,676.946
1141,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01142.jpg,0.903379,1,1,1,1,1,1,1,1.864348,0.903379,0.960970,3,0.978927,0.978927,0.001500,1.016388,4,32,1,1,1,4,7.317915,7.317915,0,0,0,0.000000,0,,,,13.766,0.957476,14.139,858.299,902.445
1142,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01143.jpg,0.917438,1,1,1,1,1,1,1,1.724091,0.917438,0.806654,4,0.886279,0.886279,0.007978,1.078044,4,32,1,1,1,4,7.616694,7.616694,0,0,0,0.000000,0,,,,14.009,0.958964,14.117,554.436,600.307
1143,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01144.jpg,0.874882,1,1,1,1,1,1,1,1.657402,0.874882,0.782520,5,0.890879,0.890879,0.009160,1.119205,4,32,1,1,1,4,9.655894,9.655894,0,0,0,0.000000,0,,,,13.719,0.952383,14.444,454.229,500.172
1144,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01145.jpg,0.704849,0,0,0,1,0,2,1,1.599692,0.704849,0.894842,0,,,0.005441,1.024107,4,32,1,1,1,4,8.843309,8.843309,0,0,0,0.000000,0,,,,13.569,0.924474,14.149,416.317,459.610
1145,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01146.jpg,0.875778,0,0,1,1,0,1,1,1.489523,0.875778,0.613745,1,0.779306,,0.022637,1.167896,4,32,1,1,1,4,9.295712,9.295712,0,0,0,0.000000,0,,,,13.365,0.938567,14.049,337.634,381.604
1146,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01147.jpg,0.906623,1,1,1,1,1,1,1,1.694975,0.906623,0.788352,2,0.881803,0.881803,0.003649,1.134040,4,32,1,1,1,4,7.036591,7.036591,0,0,0,0.000000,0,,,,14.063,0.950515,13.857,636.575,680.756
1147,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01148.jpg,0.906486,1,1,1,1,1,1,1,1.906264,0.906486,0.999778,3,0.999852,0.999852,0.000012,1.000023,4,32,1,1,1,4,6.635285,6.635285,0,0,0,0.000000,0,,,,13.517,0.950466,13.753,461.049,504.593
1148,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01149.jpg,0.919164,1,1,1,1,1,1,1,1.887830,0.919164,0.968666,4,0.982806,0.982806,0.001319,1.011764,4,32,1,1,1,4,5.683371,5.683371,0,0,0,0.000000,0,,,,13.667,0.958369,13.925,564.835,610.075
1149,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01150.jpg,0.925467,1,1,1,1,1,1,1,1.886450,0.925467,0.960983,5,0.978801,0.978801,0.000764,1.021658,4,32,1,1,1,4,5.740451,5.740451,0,0,0,0.000000,0,,,,14.427,0.961162,16.367,601.461,649.050
1150,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01151.jpg,0.921843,1,1,1,1,1,1,1,1.881651,0.921843,0.959808,6,0.976344,0.976344,0.001779,1.012170,4,32,1,1,1,4,5.825277,5.825277,0,0,0,0.000000,0,,,,13.888,0.961014,14.134,442.553,486.560
1151,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01152.jpg,0.930483,1,1,1,1,1,1,1,1.879580,0.930483,0.949096,7,0.974255,0.974255,0.001969,1.024210,4,32,1,1,1,4,5.710139,5.710139,0,0,0,0.000000,0,,,,14.140,0.967135,14.045,718.117,765.708
1152,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01153.jpg,0.925250,1,1,1,1,1,1,1,1.846525,0.925250,0.921275,8,0.960999,0.960999,0.003348,1.037524,4,32,1,1,1,4,5.555294,5.555294,0,0,0,0.000000,0,,,,14.588,0.961054,13.954,741.840,788.213
1153,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01154.jpg,0.856934,1,1,1,1,1,1,1,1.741149,0.856934,0.884215,9,0.940394,0.940394,0.005517,1.049602,4,32,1,1,1,4,5.418728,5.418728,0,0,0,0.000000,0,,,,14.032,0.939256,13.730,748.775,792.587
1154,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01155.jpg,0.000000,0,0,0,0,0,0,0,,,,0,,,,,4,32,1,1,1,4,5.436259,5.436259,0,0,0,0.000000,0,,,,13.715,0.803613,13.962,887.055,929.737
1155,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01156.jpg,0.922768,0,0,1,1,0,1,1,0.922768,0.922768,0.000000,1,,,,,4,32,1,1,1,4,5.855779,5.855779,0,0,0,0.000000,0,,,,14.128,0.956035,14.214,725.078,770.637
1156,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01157.jpg,0.927125,1,1,1,1,1,1,1,1.834234,0.927125,0.907108,2,0.936284,0.936284,0.004285,1.014923,4,32,1,1,1,4,5.368105,5.368105,0,0,0,0.000000,0,,,,14.531,0.963021,14.149,717.206,762.265
1157,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01158.jpg,0.926914,1,1,1,1,1,1,1,1.905949,0.926914,0.979035,3,0.988272,0.988272,0.001060,1.006106,4,32,1,1,1,4,5.935288,5.935288,0,0,0,0.000000,0,,,,13.986,0.962636,14.208,639.723,689.567
1158,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01159.jpg,0.925733,1,1,1,1,1,1,1,1.893776,0.925733,0.968043,4,0.982054,0.982054,0.000890,1.014790,4,32,1,1,1,4,5.540661,5.540661,0,0,0,0.000000,0,,,,13.690,0.961243,14.388,622.407,668.704
1159,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01160.jpg,0.923046,1,1,1,1,1,1,1,1.887668,0.923046,0.964622,5,0.975698,0.975698,0.001915,1.002692,4,32,1,1,1,4,5.563156,5.563156,0,0,0,0.000000,0,,,,14.562,0.959651,14.611,764.068,811.392
1160,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01161.jpg,0.919282,1,1,1,1,1,1,1,1.897155,0.919282,0.977873,6,0.987418,0.987418,0.000437,1.011249,4,32,1,1,1,4,6.915006,6.915006,0,0,0,0.000000,0,,,,13.837,0.962211,13.725,601.694,646.283
1161,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01162.jpg,0.919496,1,1,1,1,1,1,1,1.918638,0.919496,0.999142,7,0.999574,0.999574,0.000042,1.000333,4,32,1,1,1,4,5.492454,5.492454,0,0,0,0.000000,0,,,,13.849,0.962227,14.016,477.185,522.537
1162,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01163.jpg,0.876842,1,1,1,1,1,1,1,1.667498,0.876842,0.790656,8,0.862872,0.862872,0.011320,1.043076,4,32,1,1,1,4,6.017386,6.017386,0,0,0,0.000000,0,,,,13.681,0.950801,13.953,561.013,606.025
1163,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01164.jpg,0.934258,1,1,1,1,1,1,1,1.821206,0.934258,0.886948,9,0.923708,0.923708,0.006853,1.008591,4,32,1,1,1,4,9.911496,9.911496,0,0,0,0.000000,0,,,,13.907,0.961444,13.977,489.626,535.177
1164,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01165.jpg,0.938270,1,1,1,1,1,1,1,1.776295,0.938270,0.838024,10,0.904296,0.904296,0.007216,1.057894,4,32,1,1,1,4,5.994376,5.994376,0,0,0,0.000000,0,,,,13.910,0.966099,14.050,558.952,602.945
1165,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01166.jpg,0.938297,1,1,1,1,1,1,1,1.938031,0.938297,0.999735,11,0.999862,0.999862,0.000012,1.000102,4,32,1,1,1,4,7.600087,7.600087,0,0,0,0.000000,0,,,,13.716,0.966079,15.686,711.811,757.641
1166,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01167.jpg,0.948383,1,1,1,1,1,1,1,1.858602,0.948383,0.910219,12,0.946838,0.946838,0.004277,1.026504,4,32,1,1,1,4,6.617483,6.617483,0,0,0,0.000000,0,,,,15.486,0.969833,14.515,433.114,482.277
1167,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01168.jpg,0.948399,1,1,1,1,1,1,1,1.948007,0.948399,0.999608,13,0.999810,0.999810,0.000019,1.000158,4,32,1,1,1,4,6.851076,6.851076,0,0,0,0.000000,0,,,,14.283,0.969746,14.443,781.664,829.033
1168,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01169.jpg,0.947391,1,1,1,1,1,1,1,1.781111,0.947391,0.833720,14,0.918594,0.918594,0.007081,1.088621,4,32,1,1,1,4,6.586993,6.586993,0,0,0,0.000000,0,,,,14.277,0.968928,14.541,668.320,713.418
1169,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01170.jpg,0.950476,1,1,1,1,1,1,1,1.794561,0.950476,0.844085,15,0.920853,0.920853,0.006423,1.079426,4,32,1,1,1,4,6.594692,6.594692,0,0,0,0.000000,0,,,,14.257,0.970820,14.054,611.327,657.623
1170,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01171.jpg,0.951837,1,1,1,1,1,1,1,1.922574,0.951837,0.970737,16,0.980103,0.980103,0.001813,1.000744,4,32,1,1,1,4,6.360214,6.360214,0,0,0,0.000000,0,,,,13.752,0.970210,13.851,611.487,656.502
1171,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01172.jpg,0.954146,1,1,1,1,1,1,1,1.807208,0.954146,0.853062,17,0.923830,0.923830,0.004579,1.082451,4,32,1,1,1,4,5.412928,5.412928,0,0,0,0.000000,0,,,,13.981,0.971996,14.430,433.207,478.431
